Vernier Format 2
1.2.txt 11/18/113 3:18:17
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.340	-0.196	-0.866	
0.03	0.334	-0.221	-0.882	
0.07	0.327	-0.261	-0.675	
0.10	0.316	-0.289	0.111	
0.13	0.306	-0.260	1.085	
0.17	0.298	-0.205	1.628	
0.20	0.291	-0.124	1.299	
0.23	0.292	-0.089	0.205	
0.27	0.288	-0.135	-0.170	
0.30	0.281	-0.144	0.714	
0.33	0.277	-0.093	1.864	
0.37	0.274	-0.006	2.612	
0.40	0.276	0.103	2.634	
0.43	0.282	0.189	2.024	
0.47	0.289	0.243	1.207	
0.50	0.299	0.263	0.545	
0.53	0.307	0.272	0.112	
0.57	0.317	0.269	-0.251	
0.60	0.325	0.253	-0.531	
0.63	0.334	0.230	-0.715	
0.67	0.341	0.202	-0.844	
0.70	0.347	0.185	-1.276	
0.73	0.354	0.129	-2.032	
0.77	0.357	0.040	-2.505	
0.80	0.357	-0.053	-2.469	
0.83	0.353	-0.139	-1.952	
0.87	0.346	-0.192	-1.196	
0.90	0.339	-0.207	-0.771	
0.93	0.333	-0.226	-0.786	
0.97	0.325	-0.266	-0.613	
1.00	0.315	-0.290	0.206	
1.03	0.304	-0.258	1.209	
1.07	0.297	-0.197	1.763	
1.10	0.290	-0.111	1.388	
1.13	0.291	-0.073	0.191	
1.17	0.288	-0.124	-0.258	
1.20	0.281	-0.139	0.666	
1.23	0.277	-0.084	1.834	
1.27	0.275	0.000	2.548	
1.30	0.276	0.103	2.623	
1.33	0.282	0.193	2.069	
1.37	0.290	0.251	1.203	
1.40	0.300	0.267	0.492	
1.43	0.308	0.274	0.065	
1.47	0.318	0.272	-0.324	
1.50	0.327	0.252	-0.663	
1.53	0.336	0.222	-0.859	
1.57	0.341	0.190	-0.974	
1.60	0.348	0.167	-1.364	
1.63	0.354	0.110	-2.012	
1.67	0.356	0.023	-2.357	
1.70	0.355	-0.061	-2.255	
1.73	0.352	-0.140	-1.743	
1.77	0.345	-0.180	-1.140	
1.80	0.339	-0.203	-0.879	
1.83	0.332	-0.234	-0.756	
1.87	0.324	-0.261	-0.423	
1.90	0.314	-0.270	0.201	
1.93	0.305	-0.253	0.988	
1.97	0.296	-0.208	1.718	
2.00	0.289	-0.108	1.511	
2.03	0.291	-0.066	0.243	
2.07	0.288	-0.117	-0.298	
2.10	0.282	-0.145	0.798	
2.13	0.275	-0.069	2.151	
2.17	0.277	0.035	2.544	
2.20	0.278	0.116	2.330	
2.23	0.284	0.195	1.823	
2.27	0.292	0.247	1.053	
2.30	0.302	0.262	0.383	
2.33	0.310	0.263	-0.039	
2.37	0.320	0.257	-0.365	
2.40	0.327	0.239	-0.639	
2.43	0.336	0.211	-0.828	
2.47	0.341	0.180	-0.962	
2.50	0.347	0.158	-1.402	
2.53	0.353	0.097	-2.073	
2.57	0.355	0.008	-2.373	
2.60	0.354	-0.081	-2.086	
2.63	0.348	-0.142	-1.447	
2.67	0.343	-0.168	-1.027	
2.70	0.338	-0.201	-0.886	
2.73	0.330	-0.230	-0.695	
2.77	0.322	-0.254	-0.272	
2.80	0.312	-0.258	0.563	
2.83	0.304	-0.228	1.600	
2.87	0.295	-0.155	2.406	
2.90	0.289	0.017	0.966	
2.93	0.306	-0.047	-1.521	
2.97	0.289	-0.199	-1.003	
3.00	0.285	-0.156	0.861	
3.03	0.280	-0.110	2.135	
3.07	0.275	-0.001	2.879	
3.10	0.279	0.115	2.538	
3.13	0.285	0.177	1.869	
3.17	0.291	0.230	1.349	
3.20	0.300	0.272	0.695	
3.23	0.310	0.282	-0.086	
3.27	0.320	0.258	-0.637	
3.30	0.328	0.230	-0.885	
3.33	0.336	0.197	-0.974	
3.37	0.341	0.161	-1.126	
3.40	0.346	0.126	-1.374	
3.43	0.350	0.077	-1.796	
3.47	0.353	0.001	-2.039	
3.50	0.350	-0.076	-1.775	
3.53	0.346	-0.124	-1.293	
3.57	0.341	-0.154	-1.011	
3.60	0.336	-0.185	-0.912	
3.63	0.329	-0.217	-0.770	
3.67	0.322	-0.243	-0.415	
3.70	0.312	-0.249	0.134	
3.73	0.305	-0.238	0.830	
3.77	0.295	-0.199	1.566	
3.80	0.290	-0.121	1.793	
3.83	0.287	-0.037	0.870	
3.87	0.291	-0.051	-0.286	
3.90	0.285	-0.118	0.236	
3.93	0.279	-0.066	1.660	
3.97	0.280	0.026	2.269	
4.00	0.281	0.107	2.176	
4.03	0.287	0.183	1.625	
4.07	0.295	0.217	0.969	
4.10	0.302	0.238	0.541	
4.13	0.311	0.257	0.032	
4.17	0.320	0.242	-0.484	
4.20	0.327	0.217	-0.781	
4.23	0.335	0.186	-0.969	
4.27	0.339	0.151	-1.105	
4.30	0.345	0.117	-1.346	
4.33	0.348	0.063	-1.627	
4.37	0.349	0.003	-1.729	
4.40	0.348	-0.058	-1.616	
4.43	0.345	-0.111	-1.318	
4.47	0.340	-0.144	-1.062	
4.50	0.335	-0.176	-0.957	
4.53	0.328	-0.208	-0.824	
4.57	0.321	-0.237	-0.509	
4.60	0.312	-0.253	0.112	
4.63	0.303	-0.229	0.764	
4.67	0.297	-0.199	1.310	
4.70	0.289	-0.144	1.776	
4.73	0.286	-0.057	1.492	
4.77	0.287	-0.012	0.391	
4.80	0.288	-0.048	-0.170	
4.83	0.284	-0.079	0.761	
4.87	0.279	-0.007	2.036	
4.90	0.282	0.100	2.201	
4.93	0.288	0.159	1.700	
4.97	0.293	0.205	1.232	
5.00	0.301	0.245	0.647	
5.03	0.310	0.254	-0.048	
5.07	0.319	0.235	-0.551	
5.10	0.326	0.210	-0.820	
5.13	0.333	0.178	-0.985	
5.17	0.338	0.141	-1.060	
5.20	0.342	0.110	-1.221	
5.23	0.346	0.064	-1.481	
