Vernier Format 2
1.6.txt 11/18/113 3:21:32
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.322	0.030	-0.184	
0.03	0.323	0.026	-0.283	
0.07	0.324	0.016	-0.428	
0.10	0.324	-0.003	-0.556	
0.13	0.324	-0.025	-0.584	
0.17	0.323	-0.045	-0.508	
0.20	0.321	-0.061	-0.357	
0.23	0.318	-0.069	-0.186	
0.27	0.316	-0.072	-0.059	
0.30	0.314	-0.072	0.021	
0.33	0.311	-0.070	0.103	
0.37	0.309	-0.066	0.208	
0.40	0.307	-0.057	0.329	
0.43	0.305	-0.044	0.452	
0.47	0.304	-0.026	0.523	
0.50	0.303	-0.007	0.520	
0.53	0.303	0.010	0.477	
0.57	0.304	0.025	0.423	
0.60	0.305	0.039	0.346	
0.63	0.307	0.048	0.265	
0.67	0.308	0.056	0.194	
0.70	0.310	0.062	0.098	
0.73	0.313	0.063	0.002	
0.77	0.315	0.061	-0.070	
0.80	0.317	0.057	-0.107	
0.83	0.318	0.054	-0.139	
0.87	0.320	0.049	-0.209	
0.90	0.322	0.040	-0.306	
0.93	0.323	0.029	-0.414	
0.97	0.324	0.013	-0.525	
1.00	0.324	-0.007	-0.592	
1.03	0.324	-0.030	-0.542	
1.07	0.322	-0.046	-0.392	
1.10	0.320	-0.056	-0.243	
1.13	0.318	-0.062	-0.114	
1.17	0.316	-0.062	-0.032	
1.20	0.314	-0.062	0.003	
1.23	0.312	-0.062	0.044	
1.27	0.310	-0.061	0.143	
1.30	0.308	-0.054	0.286	
1.33	0.306	-0.041	0.389	
1.37	0.305	-0.026	0.427	
1.40	0.304	-0.011	0.420	
1.43	0.304	0.002	0.397	
1.47	0.305	0.015	0.373	
1.50	0.305	0.028	0.341	
1.53	0.306	0.038	0.298	
1.57	0.308	0.048	0.237	
1.60	0.310	0.055	0.152	
1.63	0.312	0.058	0.069	
1.67	0.314	0.059	0.014	
1.70	0.316	0.058	-0.009	
1.73	0.317	0.058	-0.045	
1.77	0.320	0.057	-0.137	
1.80	0.321	0.050	-0.261	
1.83	0.323	0.039	-0.390	
1.87	0.324	0.024	-0.509	
1.90	0.325	0.004	-0.587	
1.93	0.324	-0.017	-0.594	
1.97	0.323	-0.037	-0.530	
2.00	0.322	-0.054	-0.412	
2.03	0.320	-0.065	-0.269	
2.07	0.317	-0.072	-0.131	
2.10	0.315	-0.073	-0.017	
2.13	0.312	-0.071	0.049	
2.17	0.310	-0.071	0.146	
2.20	0.307	-0.064	0.304	
2.23	0.306	-0.050	0.441	
2.27	0.304	-0.033	0.520	
2.30	0.303	-0.014	0.532	
2.33	0.303	0.004	0.504	
2.37	0.304	0.020	0.439	
2.40	0.305	0.033	0.384	
2.43	0.306	0.045	0.322	
2.47	0.308	0.055	0.237	
2.50	0.310	0.062	0.132	
2.53	0.312	0.064	0.039	
2.57	0.314	0.064	-0.025	
2.60	0.316	0.062	-0.074	
2.63	0.318	0.059	-0.128	
2.67	0.320	0.054	-0.220	
2.70	0.322	0.045	-0.336	
2.73	0.323	0.032	-0.446	
2.77	0.324	0.014	-0.527	
2.80	0.324	-0.005	-0.553	
2.83	0.324	-0.024	-0.514	
2.87	0.323	-0.040	-0.427	
2.90	0.321	-0.054	-0.302	
2.93	0.319	-0.061	-0.160	
2.97	0.317	-0.063	-0.075	
3.00	0.315	-0.064	-0.041	
3.03	0.312	-0.066	0.012	
3.07	0.310	-0.065	0.119	
3.10	0.308	-0.060	0.286	
3.13	0.306	-0.046	0.447	
3.17	0.305	-0.027	0.504	
3.20	0.304	-0.010	0.463	
3.23	0.304	0.004	0.397	
3.27	0.305	0.016	0.354	
3.30	0.305	0.028	0.319	
3.33	0.306	0.038	0.270	
3.37	0.308	0.046	0.207	
3.40	0.310	0.052	0.127	
3.43	0.311	0.055	0.047	
3.47	0.313	0.053	0.021	
3.50	0.315	0.055	0.027	
3.53	0.317	0.057	-0.019	
3.57	0.319	0.055	-0.118	
3.60	0.321	0.050	-0.240	
3.63	0.322	0.039	-0.366	
3.67	0.323	0.025	-0.472	
3.70	0.324	0.007	-0.538	
3.73	0.324	-0.013	-0.548	
3.77	0.323	-0.032	-0.485	
3.80	0.322	-0.047	-0.367	
3.83	0.320	-0.057	-0.237	
3.87	0.318	-0.061	-0.149	
3.90	0.316	-0.064	-0.120	
3.93	0.314	-0.070	-0.059	
3.97	0.311	-0.072	0.104	
4.00	0.309	-0.063	0.274	
4.03	0.307	-0.051	0.379	
4.07	0.305	-0.037	0.442	
4.10	0.304	-0.021	0.465	
4.13	0.304	-0.005	0.442	
4.17	0.304	0.008	0.423	
4.20	0.304	0.022	0.429	
4.23	0.305	0.039	0.391	
4.27	0.307	0.050	0.296	
4.30	0.309	0.058	0.195	
4.33	0.311	0.064	0.086	
4.37	0.313	0.063	0.017	
4.40	0.315	0.063	-0.006	
4.43	0.317	0.064	-0.074	
4.47	0.320	0.060	-0.194	
4.50	0.321	0.051	-0.315	
4.53	0.323	0.039	-0.434	
4.57	0.324	0.022	-0.537	
4.60	0.324	0.001	-0.576	
4.63	0.324	-0.018	-0.559	
4.67	0.323	-0.037	-0.490	
4.70	0.322	-0.053	-0.352	
4.73	0.320	-0.062	-0.199	
4.77	0.317	-0.064	-0.104	
4.80	0.315	-0.066	-0.070	
4.83	0.313	-0.070	-0.000	
4.87	0.310	-0.070	0.164	
4.90	0.308	-0.060	0.341	
4.93	0.306	-0.044	0.436	
4.97	0.305	-0.028	0.459	
5.00	0.304	-0.013	0.452	
5.03	0.304	0.002	0.430	
5.07	0.305	0.016	0.398	
5.10	0.305	0.029	0.342	
5.13	0.307	0.040	0.252	
5.17	0.308	0.046	0.162	
5.20	0.310	0.051	0.069	
5.23	0.312	0.049	0.018	
5.27	0.313	0.049	0.046	
