Vernier Format 2
0.5.txt 11/18/113 3:12:2
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.313	-0.004	0.046	
0.03	0.313	-0.002	0.041	
0.07	0.313	-0.001	0.033	
0.10	0.313	0.000	0.027	
0.13	0.313	0.001	0.033	
0.17	0.313	0.002	0.033	
0.20	0.313	0.004	0.009	
0.23	0.313	0.003	-0.018	
0.27	0.313	0.002	-0.034	
0.30	0.313	0.001	-0.050	
0.33	0.313	-0.003	-0.022	
0.37	0.313	-0.002	0.036	
0.40	0.313	0.001	0.050	
0.43	0.313	0.003	0.035	
0.47	0.313	0.004	0.008	
0.50	0.313	0.003	-0.014	
0.53	0.313	0.003	-0.023	
0.57	0.314	0.002	-0.041	
0.60	0.314	-0.000	-0.056	
0.63	0.314	-0.002	-0.052	
0.67	0.313	-0.004	-0.028	
0.70	0.313	-0.004	-0.002	
0.73	0.313	-0.003	-0.005	
0.77	0.313	-0.004	-0.029	
0.80	0.313	-0.006	-0.024	
0.83	0.312	-0.007	0.017	
0.87	0.312	-0.005	0.051	
0.90	0.312	-0.003	0.061	
0.93	0.312	-0.000	0.051	
0.97	0.312	0.001	0.029	
1.00	0.312	0.001	0.028	
1.03	0.312	0.002	0.060	
1.07	0.312	0.006	0.063	
1.10	0.313	0.007	0.033	
1.13	0.313	0.008	0.012	
1.17	0.313	0.008	-0.002	
1.20	0.313	0.008	-0.011	
1.23	0.314	0.007	-0.022	
1.27	0.314	0.006	-0.022	
1.30	0.314	0.005	-0.011	
1.33	0.314	0.005	-0.005	
1.37	0.314	0.005	-0.006	
1.40	0.315	0.005	-0.017	
1.43	0.315	0.004	-0.038	
1.47	0.315	0.002	-0.060	
1.50	0.315	0.000	-0.069	
1.53	0.315	-0.002	-0.068	
1.57	0.315	-0.005	-0.060	
1.60	0.315	-0.006	-0.056	
1.63	0.314	-0.009	-0.037	
1.67	0.314	-0.009	0.003	
1.70	0.314	-0.008	0.026	
1.73	0.313	-0.007	0.037	
1.77	0.313	-0.006	0.043	
1.80	0.313	-0.005	0.050	
1.83	0.313	-0.002	0.063	
1.87	0.313	0.000	0.064	
1.90	0.313	0.002	0.049	
1.93	0.313	0.004	0.020	
1.97	0.313	0.003	0.001	
2.00	0.313	0.003	0.001	
2.03	0.313	0.004	-0.010	
2.07	0.314	0.003	-0.022	
2.10	0.314	0.001	-0.007	
2.13	0.314	0.002	0.007	
2.17	0.314	0.002	0.005	
2.20	0.314	0.003	-0.006	
2.23	0.314	0.002	-0.025	
2.27	0.314	0.001	-0.051	
2.30	0.314	-0.002	-0.055	
2.33	0.314	-0.004	-0.023	
2.37	0.314	-0.003	-0.002	
2.40	0.314	-0.003	-0.006	
2.43	0.314	-0.003	-0.020	
2.47	0.313	-0.005	-0.026	
2.50	0.313	-0.005	-0.022	
2.53	0.313	-0.006	-0.025	
2.57	0.313	-0.007	-0.018	
2.60	0.312	-0.007	0.004	
2.63	0.312	-0.007	0.031	
2.67	0.312	-0.005	0.053	
2.70	0.312	-0.003	0.060	
2.73	0.312	-0.001	0.071	
2.77	0.312	0.002	0.071	
2.80	0.312	0.004	0.044	
2.83	0.312	0.005	0.012	
2.87	0.312	0.005	-0.014	
2.90	0.312	0.004	-0.031	
2.93	0.313	0.001	-0.010	
2.97	0.312	0.002	0.044	
3.00	0.313	0.006	0.058	
3.03	0.313	0.007	0.032	
3.07	0.313	0.008	0.012	
3.10	0.314	0.008	0.002	
3.13	0.314	0.008	-0.005	
3.17	0.314	0.008	-0.016	
3.20	0.314	0.007	-0.035	
3.23	0.315	0.005	-0.053	
3.27	0.315	0.003	-0.056	
3.30	0.315	0.002	-0.061	
3.33	0.315	-0.001	-0.054	
3.37	0.315	-0.002	-0.039	
3.40	0.315	-0.003	-0.041	
3.43	0.314	-0.005	-0.043	
3.47	0.314	-0.007	-0.030	
3.50	0.314	-0.007	-0.013	
3.53	0.314	-0.007	-0.013	
3.57	0.314	-0.009	0.009	
3.60	0.313	-0.008	0.074	
3.63	0.313	-0.003	0.111	
3.67	0.313	0.001	0.088	
3.70	0.313	0.004	0.039	
3.73	0.313	0.003	0.010	
3.77	0.313	0.003	0.013	
3.80	0.313	0.004	0.009	
3.83	0.314	0.004	-0.007	
3.87	0.314	0.003	-0.007	
3.90	0.314	0.003	0.012	
3.93	0.314	0.005	0.018	
3.97	0.314	0.005	0.010	
4.00	0.314	0.005	-0.001	
4.03	0.314	0.005	-0.016	
4.07	0.315	0.004	-0.041	
4.10	0.315	0.002	-0.072	
4.13	0.315	-0.000	-0.098	
4.17	0.315	-0.004	-0.115	
4.20	0.315	-0.010	-0.076	
4.23	0.314	-0.011	0.001	
4.27	0.314	-0.008	0.020	
4.30	0.314	-0.008	-0.002	
4.33	0.313	-0.009	0.002	
4.37	0.313	-0.008	0.014	
4.40	0.313	-0.008	0.020	
4.43	0.312	-0.007	0.035	
4.47	0.312	-0.005	0.050	
4.50	0.312	-0.004	0.067	
4.53	0.312	-0.001	0.071	
4.57	0.312	0.002	0.046	
4.60	0.312	0.002	0.024	
4.63	0.312	0.003	0.017	
4.67	0.312	0.003	0.023	
4.70	0.312	0.005	0.021	
4.73	0.312	0.005	0.004	
4.77	0.313	0.005	-0.013	
4.80	0.313	0.004	-0.024	
4.83	0.313	0.002	0.000	
4.87	0.313	0.003	0.043	
4.90	0.313	0.006	0.042	
4.93	0.313	0.007	0.010	
4.97	0.314	0.007	-0.025	
5.00	0.314	0.005	-0.043	
5.03	0.314	0.003	-0.038	
5.07	0.314	0.003	-0.032	
5.10	0.314	0.002	-0.043	
5.13	0.314	-0.000	-0.057	
5.17	0.314	-0.002	-0.056	
5.20	0.314	-0.004	-0.037	
5.23	0.314	-0.005	-0.012	
5.27	0.314	-0.005	0.006	
5.30	0.314	-0.005	0.022	
