Vernier Format 2
0.8.txt 11/18/113 3:14:48
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.314	0.009	-0.050	
0.03	0.314	0.007	-0.052	
0.07	0.315	0.005	-0.054	
0.10	0.315	0.004	-0.060	
0.13	0.315	0.001	-0.050	
0.17	0.315	-0.001	-0.010	
0.20	0.315	0.001	0.000	
0.23	0.315	0.001	-0.036	
0.27	0.315	-0.002	-0.062	
0.30	0.315	-0.004	-0.068	
0.33	0.315	-0.007	-0.052	
0.37	0.314	-0.008	-0.001	
0.40	0.314	-0.006	0.028	
0.43	0.314	-0.005	0.026	
0.47	0.314	-0.005	0.017	
0.50	0.314	-0.004	-0.008	
0.53	0.314	-0.004	-0.042	
0.57	0.313	-0.008	-0.024	
0.60	0.313	-0.008	0.045	
0.63	0.313	-0.004	0.076	
0.67	0.313	-0.001	0.052	
0.70	0.313	-0.000	0.016	
0.73	0.313	-0.000	-0.009	
0.77	0.313	-0.001	-0.019	
0.80	0.313	-0.003	0.012	
0.83	0.312	-0.001	0.066	
0.87	0.312	0.003	0.069	
0.90	0.313	0.005	0.035	
0.93	0.313	0.005	0.005	
0.97	0.313	0.005	-0.018	
1.00	0.313	0.004	-0.036	
1.03	0.313	0.001	-0.022	
1.07	0.313	0.001	0.022	
1.10	0.313	0.004	0.036	
1.13	0.314	0.005	0.018	
1.17	0.314	0.005	-0.004	
1.20	0.314	0.005	-0.031	
1.23	0.314	0.003	-0.058	
1.27	0.314	-0.001	-0.044	
1.30	0.314	-0.001	0.010	
1.33	0.314	0.001	0.031	
1.37	0.314	0.002	0.018	
1.40	0.314	0.003	-0.004	
1.43	0.314	0.002	-0.030	
1.47	0.314	0.001	-0.054	
1.50	0.314	-0.003	-0.033	
1.53	0.314	-0.003	0.028	
1.57	0.314	0.001	0.042	
1.60	0.314	0.002	0.007	
1.63	0.314	0.001	-0.022	
1.67	0.314	-0.000	-0.040	
1.70	0.314	-0.002	-0.058	
1.73	0.314	-0.006	-0.034	
1.77	0.314	-0.006	0.028	
1.80	0.314	-0.002	0.042	
1.83	0.314	-0.001	0.005	
1.87	0.314	-0.002	-0.024	
1.90	0.314	-0.003	-0.034	
1.93	0.314	-0.005	-0.026	
1.97	0.313	-0.006	0.007	
2.00	0.313	-0.004	0.022	
2.03	0.313	-0.003	0.009	
2.07	0.313	-0.004	0.011	
2.10	0.313	-0.003	0.014	
2.13	0.313	-0.002	-0.002	
2.17	0.313	-0.004	0.004	
2.20	0.312	-0.003	0.050	
2.23	0.312	0.001	0.064	
2.27	0.312	0.002	0.046	
2.30	0.312	0.003	0.037	
2.33	0.313	0.005	0.023	
2.37	0.313	0.006	-0.009	
2.40	0.313	0.003	-0.017	
2.43	0.313	0.003	0.028	
2.47	0.313	0.006	0.051	
2.50	0.314	0.007	0.036	
2.53	0.314	0.008	0.017	
2.57	0.314	0.009	-0.018	
2.60	0.314	0.008	-0.066	
2.63	0.315	0.003	-0.059	
2.67	0.314	0.002	-0.001	
2.70	0.315	0.005	0.004	
2.73	0.315	0.003	-0.024	
2.77	0.315	0.003	-0.045	
2.80	0.315	0.001	-0.078	
2.83	0.315	-0.003	-0.094	
2.87	0.315	-0.007	-0.053	
2.90	0.314	-0.007	0.002	
2.93	0.314	-0.005	0.001	
2.97	0.314	-0.007	-0.011	
3.00	0.314	-0.007	-0.004	
3.03	0.314	-0.006	-0.015	
3.07	0.314	-0.007	-0.040	
3.10	0.313	-0.011	-0.017	
3.13	0.313	-0.010	0.056	
3.17	0.312	-0.005	0.076	
3.20	0.312	-0.003	0.042	
3.23	0.312	-0.003	0.013	
3.27	0.312	-0.003	-0.001	
3.30	0.312	-0.003	0.003	
3.33	0.312	-0.004	0.038	
3.37	0.312	-0.001	0.088	
3.40	0.312	0.004	0.094	
3.43	0.312	0.007	0.051	
3.47	0.312	0.007	0.004	
3.50	0.313	0.007	-0.029	
3.53	0.313	0.004	-0.020	
3.57	0.313	0.004	0.022	
3.60	0.313	0.007	0.036	
3.63	0.313	0.007	0.021	
3.67	0.314	0.008	-0.004	
3.70	0.314	0.007	-0.031	
3.73	0.314	0.006	-0.059	
3.77	0.314	0.002	-0.049	
3.80	0.314	0.001	-0.005	
3.83	0.314	0.003	-0.002	
3.87	0.315	0.002	-0.027	
3.90	0.315	0.001	-0.038	
3.93	0.315	-0.000	-0.046	
3.97	0.315	-0.002	-0.063	
4.00	0.315	-0.006	-0.045	
4.03	0.314	-0.006	0.010	
4.07	0.314	-0.004	0.031	
4.10	0.314	-0.003	0.018	
4.13	0.314	-0.003	-0.003	
4.17	0.314	-0.003	-0.026	
4.20	0.314	-0.004	-0.042	
4.23	0.314	-0.008	-0.010	
4.27	0.313	-0.006	0.055	
4.30	0.313	-0.002	0.065	
4.33	0.313	-0.000	0.034	
4.37	0.313	0.000	0.005	
4.40	0.313	-0.000	-0.018	
4.43	0.313	-0.001	-0.031	
4.47	0.313	-0.004	-0.010	
4.50	0.313	-0.003	0.045	
4.53	0.313	0.001	0.061	
4.57	0.313	0.002	0.037	
4.60	0.313	0.003	0.012	
4.63	0.313	0.004	-0.025	
4.67	0.313	0.001	-0.054	
4.70	0.313	-0.002	-0.022	
4.73	0.313	-0.001	0.041	
4.77	0.313	0.003	0.045	
4.80	0.313	0.003	0.019	
4.83	0.313	0.003	0.004	
4.87	0.313	0.004	-0.022	
4.90	0.314	0.002	-0.046	
4.93	0.314	-0.001	-0.025	
4.97	0.313	-0.001	0.030	
5.00	0.313	0.002	0.057	
5.03	0.314	0.004	0.041	
5.07	0.314	0.005	0.011	
5.10	0.314	0.005	-0.015	
5.13	0.314	0.004	-0.035	
5.17	0.314	0.001	-0.022	
5.20	0.314	0.001	0.018	
5.23	0.314	0.004	0.024	
5.27	0.314	0.004	-0.004	
