Vernier Format 2
1.3.txt 1/28/2019 19:48:4
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.499	0.008	-0.166	
0.03	0.499	0.003	-0.193	
0.07	0.499	-0.002	-0.225	
0.10	0.499	-0.018	-0.102	
0.13	0.497	-0.017	0.233	
0.17	0.497	0.003	0.388	
0.20	0.497	0.023	0.141	
0.23	0.500	0.019	-0.280	
0.27	0.500	-0.010	-0.311	
0.30	0.498	-0.014	0.011	
0.33	0.498	-0.001	0.154	
0.37	0.498	0.003	0.099	
0.40	0.498	0.004	0.043	
0.43	0.499	0.005	0.028	
0.47	0.499	0.003	0.085	
0.50	0.499	0.008	0.196	
0.53	0.499	0.024	0.110	
0.57	0.501	0.022	-0.156	
0.60	0.501	0.005	-0.219	
0.63	0.501	0.001	-0.088	
0.67	0.501	0.002	0.004	
0.70	0.501	0.004	0.013	
0.73	0.501	0.004	-0.028	
0.77	0.501	0.003	-0.088	
0.80	0.501	-0.001	-0.164	
0.83	0.501	-0.015	-0.059	
0.87	0.500	-0.006	0.071	
0.90	0.501	-0.003	0.004	
0.93	0.500	-0.005	-0.090	
0.97	0.501	-0.011	-0.132	
1.00	0.499	-0.021	0.046	
1.03	0.499	-0.008	0.248	
1.07	0.499	0.000	0.302	
1.10	0.498	0.017	0.181	
1.13	0.500	0.018	-0.098	
1.17	0.500	0.004	-0.214	
1.20	0.500	-0.001	-0.188	
1.23	0.500	-0.006	-0.178	
1.27	0.500	-0.019	-0.009	
1.30	0.498	-0.007	0.149	
1.33	0.500	-0.001	0.077	
1.37	0.498	-0.001	-0.030	
1.40	0.500	-0.002	-0.130	
1.43	0.498	-0.017	-0.005	
1.47	0.498	-0.006	0.197	
1.50	0.498	0.002	0.220	
1.53	0.498	0.016	0.035	
1.57	0.500	0.003	-0.127	
1.60	0.498	-0.000	-0.075	
1.63	0.500	-0.001	-0.029	
1.67	0.498	-0.001	-0.013	
1.70	0.500	-0.001	-0.022	
1.73	0.498	-0.001	-0.041	
1.77	0.500	-0.003	-0.081	
1.80	0.498	-0.013	0.035	
1.83	0.498	-0.001	0.168	
1.87	0.498	0.003	0.167	
1.90	0.498	0.008	0.190	
1.93	0.498	0.022	0.063	
1.97	0.501	0.012	-0.040	
2.00	0.499	0.012	0.037	
2.03	0.501	0.021	-0.043	
2.07	0.501	0.010	-0.140	
2.10	0.501	0.006	-0.108	
2.13	0.501	0.003	-0.079	
2.17	0.502	0.002	-0.081	
2.20	0.501	-0.001	-0.109	
2.23	0.502	-0.005	-0.112	
2.27	0.501	-0.016	0.065	
2.30	0.500	-0.002	0.246	
2.33	0.501	0.014	0.076	
2.37	0.501	0.005	-0.161	
2.40	0.501	-0.004	-0.237	
2.43	0.501	-0.011	-0.261	
2.47	0.501	-0.026	-0.135	
2.50	0.499	-0.025	0.122	
2.53	0.499	-0.011	0.206	
2.57	0.499	-0.005	0.112	
2.60	0.499	-0.005	0.036	
2.63	0.498	-0.006	0.034	
2.67	0.498	-0.004	0.080	
2.70	0.498	-0.001	0.144	
2.73	0.498	0.004	0.227	
2.77	0.498	0.020	0.139	
2.80	0.500	0.020	-0.119	
2.83	0.500	0.006	-0.217	
2.87	0.500	-0.000	-0.143	
2.90	0.500	-0.002	-0.084	
2.93	0.500	-0.004	-0.067	
2.97	0.499	-0.006	-0.059	
3.00	0.500	-0.014	0.083	
3.03	0.498	-0.001	0.209	
3.07	0.500	0.011	0.061	
3.10	0.499	0.002	-0.075	
3.13	0.499	0.000	-0.068	
3.17	0.499	-0.002	-0.042	
3.20	0.499	-0.002	-0.006	
3.23	0.499	-0.002	0.017	
3.27	0.499	-0.001	0.036	
3.30	0.499	0.001	0.006	
3.33	0.499	0.001	-0.078	
3.37	0.499	-0.003	-0.164	
3.40	0.499	-0.015	-0.107	
3.43	0.498	-0.016	0.117	
3.47	0.498	-0.002	0.204	
3.50	0.498	0.003	0.146	
3.53	0.498	0.005	0.152	
3.57	0.498	0.010	0.218	
3.60	0.498	0.025	0.135	
3.63	0.500	0.025	-0.120	
3.67	0.500	0.011	-0.216	
3.70	0.501	0.005	-0.137	
3.73	0.501	0.003	-0.057	
3.77	0.501	0.003	-0.018	
3.80	0.501	0.002	-0.018	
3.83	0.501	0.002	-0.035	
3.87	0.501	0.000	-0.054	
3.90	0.501	-0.002	-0.079	
3.93	0.501	-0.004	-0.133	
3.97	0.501	-0.009	-0.203	
4.00	0.501	-0.024	-0.090	
4.03	0.499	-0.023	0.230	
4.07	0.498	-0.004	0.414	
4.10	0.499	0.017	0.245	
4.13	0.500	0.018	-0.087	
4.17	0.500	0.002	-0.202	
4.20	0.500	-0.001	-0.153	
4.23	0.500	-0.004	-0.152	
4.27	0.500	-0.009	-0.167	
4.30	0.500	-0.023	0.009	
4.33	0.498	-0.017	0.367	
4.37	0.498	-0.012	0.343	
4.40	0.500	0.019	-0.032	
4.43	0.500	0.004	-0.188	
4.47	0.500	-0.002	-0.112	
4.50	0.499	-0.002	-0.020	
4.53	0.499	-0.001	0.008	
4.57	0.499	-0.001	-0.009	
4.60	0.499	-0.002	-0.016	
4.63	0.499	-0.002	-0.006	
4.67	0.499	-0.002	0.007	
4.70	0.499	-0.002	0.021	
4.73	0.499	-0.001	0.023	
4.77	0.499	-0.000	0.015	
4.80	0.499	0.000	0.010	
4.83	0.499	0.001	-0.014	
4.87	0.499	0.001	-0.082	
4.90	0.499	-0.002	-0.186	
4.93	0.499	-0.017	-0.125	
4.97	0.497	-0.018	0.118	
5.00	0.498	-0.004	0.215	
5.03	0.498	0.002	0.181	
5.07	0.498	0.006	0.182	
5.10	0.498	0.011	0.217	
5.13	0.498	0.026	0.121	
5.17	0.500	0.025	-0.129	
5.20	0.500	0.011	-0.218	
5.23	0.500	0.005	-0.132	
