Vernier Format 2
3.0.txt 1/28/2019 20:7:38
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.499	-0.007	0.106	
0.03	0.499	-0.002	0.084	
0.07	0.499	-0.000	0.062	
0.10	0.499	0.001	0.057	
0.13	0.499	0.002	0.076	
0.17	0.499	0.005	0.098	
0.20	0.499	0.016	-0.063	
0.23	0.501	0.002	-0.234	
0.27	0.499	-0.012	-0.081	
0.30	0.499	-0.003	0.093	
0.33	0.499	0.001	0.095	
0.37	0.499	0.004	0.041	
0.40	0.499	0.004	-0.016	
0.43	0.499	0.001	0.007	
0.47	0.499	0.001	0.116	
0.50	0.499	0.008	0.223	
0.53	0.500	0.023	0.137	
0.57	0.501	0.023	-0.106	
0.60	0.502	0.009	-0.186	
0.63	0.501	0.005	-0.105	
0.67	0.502	0.005	-0.067	
0.70	0.502	0.001	-0.054	
0.73	0.502	0.000	-0.030	
0.77	0.502	-0.000	-0.017	
0.80	0.502	-0.000	-0.011	
0.83	0.502	-0.001	0.002	
0.87	0.502	-0.000	0.004	
0.90	0.502	0.001	-0.044	
0.93	0.502	-0.003	-0.089	
0.97	0.502	-0.006	-0.094	
1.00	0.502	-0.014	0.012	
1.03	0.500	-0.004	0.078	
1.07	0.501	0.003	-0.134	
1.10	0.501	-0.019	-0.180	
1.13	0.499	-0.022	0.099	
1.17	0.499	-0.008	0.255	
1.20	0.499	0.003	0.187	
1.23	0.500	0.011	-0.073	
1.27	0.501	-0.005	-0.240	
1.30	0.499	-0.018	-0.055	
1.33	0.499	-0.008	0.124	
1.37	0.499	-0.001	0.096	
1.40	0.499	-0.001	0.015	
1.43	0.499	-0.002	-0.024	
1.47	0.499	-0.004	-0.011	
1.50	0.498	-0.003	0.010	
1.53	0.499	-0.003	0.017	
1.57	0.498	-0.002	0.022	
1.60	0.498	-0.001	0.016	
1.63	0.498	-0.001	-0.000	
1.67	0.498	-0.001	0.001	
1.70	0.498	-0.001	0.005	
1.73	0.498	-0.001	0.000	
1.77	0.498	-0.001	0.014	
1.80	0.498	0.000	0.030	
1.83	0.498	0.002	0.019	
1.87	0.498	0.002	-0.003	
1.90	0.498	0.001	-0.007	
1.93	0.498	0.001	0.008	
1.97	0.498	0.002	0.008	
2.00	0.499	0.002	-0.006	
2.03	0.498	0.001	-0.001	
2.07	0.499	0.001	0.023	
2.10	0.498	0.003	0.035	
2.13	0.499	0.005	0.012	
2.17	0.499	0.002	0.033	
2.20	0.499	0.004	0.119	
2.23	0.499	0.010	0.187	
2.27	0.499	0.023	0.088	
2.30	0.501	0.021	-0.148	
2.33	0.501	0.006	-0.212	
2.37	0.501	0.002	-0.120	
2.40	0.501	0.000	-0.045	
2.43	0.501	0.000	-0.009	
2.47	0.501	0.000	-0.001	
2.50	0.501	0.000	0.000	
2.53	0.501	0.000	-0.000	
2.57	0.501	0.000	-0.001	
2.60	0.501	0.000	-0.004	
2.63	0.501	-0.000	-0.013	
2.67	0.501	-0.001	-0.031	
2.70	0.501	-0.002	-0.067	
2.73	0.501	-0.004	-0.127	
2.77	0.501	-0.009	-0.204	
2.80	0.501	-0.023	-0.120	
2.83	0.499	-0.023	0.126	
2.87	0.499	-0.009	0.227	
2.90	0.499	-0.001	0.138	
2.93	0.499	-0.000	0.033	
2.97	0.499	-0.002	-0.005	
3.00	0.499	-0.002	-0.001	
3.03	0.498	-0.001	-0.005	
3.07	0.499	-0.002	-0.011	
3.10	0.498	-0.002	-0.003	
3.13	0.498	-0.002	0.008	
3.17	0.498	-0.002	0.021	
3.20	0.498	-0.001	0.022	
3.23	0.498	-0.000	0.011	
3.27	0.498	0.000	0.004	
3.30	0.498	0.000	0.001	
3.33	0.498	0.000	0.000	
3.37	0.498	0.000	0.000	
3.40	0.498	0.000	0.001	
3.43	0.498	0.000	0.004	
3.47	0.498	0.000	0.013	
3.50	0.498	0.001	0.030	
3.53	0.498	0.002	0.059	
3.57	0.498	0.004	0.090	
3.60	0.498	0.008	0.109	
3.63	0.498	0.018	-0.017	
3.67	0.500	0.007	-0.142	
3.70	0.499	-0.005	0.038	
3.73	0.499	0.015	0.069	
3.77	0.501	0.014	-0.227	
3.80	0.501	-0.011	-0.236	
3.83	0.499	-0.015	0.076	
3.87	0.499	-0.000	0.266	
3.90	0.499	0.016	0.123	
3.93	0.501	0.007	-0.042	
3.97	0.499	0.005	-0.016	
4.00	0.501	0.012	-0.106	
4.03	0.501	-0.007	-0.063	
4.07	0.499	0.002	0.115	
4.10	0.501	0.012	0.027	
4.13	0.501	0.004	-0.079	
4.17	0.501	0.001	-0.071	
4.20	0.501	-0.001	-0.056	
4.23	0.501	-0.002	-0.061	
4.27	0.501	-0.003	-0.102	
4.30	0.501	-0.007	-0.168	
4.33	0.501	-0.020	-0.071	
4.37	0.499	-0.018	0.178	
4.40	0.499	-0.003	0.256	
4.43	0.499	0.012	0.011	
4.47	0.501	-0.003	-0.223	
4.50	0.499	-0.018	-0.076	
4.53	0.499	-0.008	0.104	
4.57	0.499	-0.004	0.133	
4.60	0.499	-0.000	0.175	
4.63	0.498	0.006	0.218	
4.67	0.499	0.020	0.083	
4.70	0.500	0.019	-0.245	
4.73	0.500	-0.001	-0.423	
4.77	0.500	-0.021	-0.263	
4.80	0.498	-0.024	0.075	
4.83	0.498	-0.009	0.217	
4.87	0.498	-0.002	0.143	
4.90	0.498	-0.000	0.060	
4.93	0.498	0.000	0.018	
4.97	0.498	0.000	0.012	
5.00	0.498	0.000	0.026	
5.03	0.498	0.002	0.065	
5.07	0.498	0.003	0.145	
5.10	0.498	0.010	0.237	
5.13	0.499	0.027	0.107	
5.17	0.501	0.023	-0.193	
5.20	0.500	0.007	-0.322	
5.23	0.501	-0.002	-0.306	
5.27	0.501	-0.018	-0.115	
5.30	0.499	-0.016	0.232	
