Vernier Format 2
1.7.txt 1/28/2019 19:54:35
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.503	-0.007	0.079	
0.03	0.502	-0.003	0.050	
0.07	0.503	-0.003	0.021	
0.10	0.502	-0.003	0.007	
0.13	0.502	-0.003	-0.001	
0.17	0.502	-0.003	-0.004	
0.20	0.502	-0.003	-0.008	
0.23	0.502	-0.004	-0.001	
0.27	0.502	-0.002	-0.013	
0.30	0.502	-0.004	-0.038	
0.33	0.502	-0.005	-0.068	
0.37	0.502	-0.007	-0.136	
0.40	0.501	-0.013	-0.200	
0.43	0.501	-0.027	-0.080	
0.47	0.499	-0.026	0.229	
0.50	0.499	-0.007	0.378	
0.53	0.499	0.013	0.148	
0.57	0.500	0.009	-0.223	
0.60	0.500	-0.017	-0.180	
0.63	0.498	-0.017	0.233	
0.67	0.498	0.012	0.313	
0.70	0.500	0.018	0.013	
0.73	0.500	0.006	-0.155	
0.77	0.500	0.000	-0.135	
0.80	0.500	-0.001	-0.129	
0.83	0.500	-0.005	-0.187	
0.87	0.500	-0.019	-0.114	
0.90	0.498	-0.020	0.160	
0.93	0.498	-0.004	0.336	
0.97	0.498	0.007	0.357	
1.00	0.498	0.024	0.217	
1.03	0.500	0.028	-0.091	
1.07	0.501	0.012	-0.223	
1.10	0.501	0.006	-0.151	
1.13	0.501	0.002	-0.054	
1.17	0.501	0.003	0.022	
1.20	0.501	0.006	0.024	
1.23	0.501	0.005	0.003	
1.27	0.501	0.005	-0.003	
1.30	0.501	0.005	-0.007	
1.33	0.502	0.005	-0.012	
1.37	0.502	0.005	-0.022	
1.40	0.502	0.003	-0.022	
1.43	0.502	0.003	-0.012	
1.47	0.502	0.003	-0.008	
1.50	0.502	0.002	-0.013	
1.53	0.502	0.002	-0.027	
1.57	0.502	0.000	-0.037	
1.60	0.502	-0.001	-0.041	
1.63	0.502	-0.002	-0.037	
1.67	0.502	-0.004	-0.013	
1.70	0.502	-0.003	0.003	
1.73	0.502	-0.003	-0.003	
1.77	0.502	-0.003	-0.009	
1.80	0.502	-0.004	0.000	
1.83	0.501	-0.004	0.021	
1.87	0.502	-0.001	-0.004	
1.90	0.502	-0.004	-0.035	
1.93	0.501	-0.005	-0.031	
1.97	0.501	-0.005	-0.055	
2.00	0.501	-0.007	-0.121	
2.03	0.501	-0.012	-0.203	
2.07	0.501	-0.026	-0.118	
2.10	0.499	-0.027	0.171	
2.13	0.498	-0.010	0.336	
2.17	0.498	0.001	0.324	
2.20	0.498	0.016	0.168	
2.23	0.500	0.016	-0.094	
2.27	0.500	0.003	-0.177	
2.30	0.500	-0.001	-0.104	
2.33	0.499	-0.003	-0.035	
2.37	0.500	-0.002	0.006	
2.40	0.499	-0.002	0.024	
2.43	0.499	0.000	0.009	
2.47	0.499	0.000	-0.037	
2.50	0.500	-0.002	-0.066	
2.53	0.499	-0.012	0.085	
2.57	0.498	0.003	0.218	
2.60	0.500	0.016	0.009	
2.63	0.500	0.005	-0.225	
2.67	0.500	-0.013	-0.088	
2.70	0.498	-0.009	0.275	
2.73	0.499	0.019	0.299	
2.77	0.500	0.023	-0.007	
2.80	0.501	0.011	-0.152	
2.83	0.501	0.006	-0.117	
2.87	0.501	0.003	-0.051	
2.90	0.501	0.003	0.002	
2.93	0.501	0.005	0.016	
2.97	0.501	0.005	0.006	
3.00	0.502	0.005	-0.007	
3.03	0.502	0.005	-0.021	
3.07	0.502	0.003	-0.022	
3.10	0.502	0.003	-0.012	
3.13	0.502	0.003	-0.008	
3.17	0.502	0.002	-0.012	
3.20	0.502	0.002	-0.023	
3.23	0.502	0.001	-0.027	
3.27	0.502	0.000	-0.025	
3.30	0.502	-0.001	-0.031	
3.33	0.502	-0.002	-0.031	
3.37	0.502	-0.004	-0.012	
3.40	0.502	-0.002	-0.015	
3.43	0.502	-0.004	-0.027	
3.47	0.502	-0.005	-0.015	
3.50	0.502	-0.005	-0.008	
3.53	0.501	-0.005	-0.010	
3.57	0.501	-0.005	-0.044	
3.60	0.501	-0.007	-0.112	
3.63	0.501	-0.011	-0.191	
3.67	0.501	-0.025	-0.108	
3.70	0.499	-0.024	0.120	
3.73	0.499	-0.011	0.194	
3.77	0.498	-0.007	0.150	
3.80	0.498	-0.004	0.157	
3.83	0.498	0.000	0.228	
3.87	0.498	0.017	0.154	
3.90	0.500	0.018	-0.100	
3.93	0.499	0.004	-0.186	
3.97	0.500	-0.001	-0.102	
4.00	0.499	-0.002	-0.022	
4.03	0.499	-0.001	0.015	
4.07	0.499	-0.000	0.021	
4.10	0.499	0.000	0.030	
4.13	0.499	0.001	0.045	
4.17	0.499	0.005	0.023	
4.20	0.500	0.003	-0.006	
4.23	0.500	0.003	0.000	
4.27	0.500	0.003	0.013	
4.30	0.500	0.004	0.014	
4.33	0.500	0.005	0.000	
4.37	0.500	0.004	0.004	
4.40	0.500	0.005	0.012	
4.43	0.500	0.005	0.006	
4.47	0.501	0.005	-0.001	
4.50	0.501	0.005	-0.010	
4.53	0.501	0.005	-0.019	
4.57	0.501	0.003	-0.016	
4.60	0.501	0.003	-0.004	
4.63	0.501	0.004	-0.011	
4.67	0.502	0.003	-0.023	
4.70	0.501	0.001	-0.011	
4.73	0.502	0.002	-0.004	
4.77	0.502	0.002	-0.015	
4.80	0.502	0.001	-0.019	
4.83	0.502	0.000	-0.013	
4.87	0.502	0.000	-0.035	
4.90	0.502	-0.001	-0.098	
4.93	0.502	-0.004	-0.204	
4.97	0.502	-0.020	-0.127	
5.00	0.500	-0.021	0.182	
5.03	0.500	-0.004	0.363	
5.07	0.500	0.015	0.210	
5.10	0.502	0.015	-0.102	
5.13	0.501	-0.000	-0.201	
5.17	0.501	-0.004	-0.117	
5.20	0.501	-0.006	-0.056	
5.23	0.501	-0.007	-0.017	
