Vernier Format 2
1.2.txt 1/28/2019 19:46:37
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.495	0.007	-0.079	
0.03	0.496	0.003	-0.050	
0.07	0.496	0.003	-0.021	
0.10	0.496	0.003	-0.007	
0.13	0.496	0.003	0.003	
0.17	0.496	0.003	0.013	
0.20	0.496	0.003	0.035	
0.23	0.496	0.005	0.073	
0.27	0.496	0.007	0.135	
0.30	0.497	0.013	0.198	
0.33	0.497	0.026	0.106	
0.37	0.499	0.025	-0.116	
0.40	0.499	0.012	-0.191	
0.43	0.499	0.007	-0.124	
0.47	0.499	0.005	-0.066	
0.50	0.500	0.005	-0.072	
0.53	0.500	0.002	-0.132	
0.57	0.500	-0.002	-0.215	
0.60	0.500	-0.018	-0.140	
0.63	0.498	-0.019	0.117	
0.67	0.498	-0.004	0.204	
0.70	0.498	0.003	0.078	
0.73	0.499	-0.001	-0.012	
0.77	0.498	-0.002	0.010	
0.80	0.498	-0.001	0.090	
0.83	0.498	0.002	0.190	
0.87	0.498	0.017	0.117	
0.90	0.500	0.017	-0.138	
0.93	0.500	0.002	-0.228	
0.97	0.499	-0.004	-0.149	
1.00	0.499	-0.007	-0.080	
1.03	0.499	-0.008	-0.065	
1.07	0.499	-0.009	-0.117	
1.10	0.498	-0.014	-0.187	
1.13	0.498	-0.028	-0.096	
1.17	0.496	-0.026	0.146	
1.20	0.496	-0.011	0.220	
1.23	0.496	-0.006	0.142	
1.27	0.496	-0.003	0.068	
1.30	0.495	-0.003	0.021	
1.33	0.496	-0.003	0.006	
1.37	0.495	-0.003	0.005	
1.40	0.495	-0.002	0.011	
1.43	0.495	-0.002	0.022	
1.47	0.495	-0.001	0.023	
1.50	0.495	-0.000	0.016	
1.53	0.495	0.000	0.016	
1.57	0.495	0.001	0.026	
1.60	0.495	0.002	0.029	
1.63	0.495	0.003	0.021	
1.67	0.495	0.004	0.001	
1.70	0.496	0.003	-0.017	
1.73	0.496	0.002	-0.018	
1.77	0.496	0.001	-0.001	
1.80	0.496	0.002	0.024	
1.83	0.496	0.003	0.066	
1.87	0.496	0.005	0.148	
1.90	0.496	0.011	0.232	
1.93	0.496	0.027	0.134	
1.97	0.499	0.026	-0.119	
2.00	0.498	0.012	-0.193	
2.03	0.499	0.008	-0.121	
2.07	0.499	0.006	-0.069	
2.10	0.499	0.005	-0.072	
2.13	0.499	0.003	-0.139	
2.17	0.500	-0.003	-0.214	
2.20	0.499	-0.017	-0.124	
2.23	0.498	-0.017	0.103	
2.27	0.498	-0.004	0.160	
2.30	0.498	-0.001	0.075	
2.33	0.498	-0.000	0.013	
2.37	0.498	-0.002	0.001	
2.40	0.498	-0.002	0.047	
2.43	0.498	0.001	0.107	
2.47	0.498	0.005	0.157	
2.50	0.498	0.016	0.067	
2.53	0.499	0.014	-0.145	
2.57	0.499	0.001	-0.204	
2.60	0.499	-0.004	-0.122	
2.63	0.499	-0.007	-0.042	
2.67	0.498	-0.006	0.014	
2.70	0.498	-0.003	-0.001	
2.73	0.498	-0.006	-0.022	
2.77	0.498	-0.007	-0.001	
2.80	0.498	-0.006	0.004	
2.83	0.498	-0.005	-0.031	
2.87	0.498	-0.007	-0.099	
2.90	0.497	-0.011	-0.166	
2.93	0.497	-0.024	-0.058	
2.97	0.495	-0.021	0.211	
3.00	0.495	-0.004	0.308	
3.03	0.495	0.012	0.073	
3.07	0.497	-0.001	-0.123	
3.10	0.495	-0.010	0.020	
3.13	0.495	0.002	0.148	
3.17	0.495	0.011	-0.002	
3.20	0.497	0.002	-0.178	
3.23	0.495	-0.012	-0.038	
3.27	0.495	-0.003	0.199	
3.30	0.495	0.006	0.283	
3.33	0.495	0.022	0.161	
3.37	0.497	0.022	-0.098	
3.40	0.497	0.009	-0.173	
3.43	0.497	0.005	-0.104	
3.47	0.498	0.003	-0.041	
3.50	0.498	0.003	0.004	
3.53	0.498	0.004	0.013	
3.57	0.498	0.005	0.010	
3.60	0.498	0.004	0.025	
3.63	0.498	0.006	0.043	
3.67	0.499	0.009	0.002	
3.70	0.499	0.006	-0.046	
3.73	0.499	0.005	-0.068	
3.77	0.499	0.002	-0.079	
3.80	0.499	-0.001	-0.063	
3.83	0.499	-0.007	0.070	
3.87	0.498	0.004	0.179	
3.90	0.500	0.015	0.035	
3.93	0.500	0.006	-0.101	
3.97	0.500	0.002	-0.088	
4.00	0.500	0.000	-0.052	
4.03	0.500	-0.001	-0.033	
4.07	0.500	-0.002	-0.025	
4.10	0.500	-0.002	-0.016	
4.13	0.499	-0.003	-0.020	
4.17	0.500	-0.003	-0.035	
4.20	0.499	-0.005	-0.047	
4.23	0.499	-0.007	-0.054	
4.27	0.499	-0.008	-0.059	
4.30	0.499	-0.010	-0.065	
4.33	0.498	-0.018	0.050	
4.37	0.497	-0.007	0.157	
4.40	0.498	0.003	-0.003	
4.43	0.498	-0.014	-0.009	
4.47	0.496	-0.004	0.116	
4.50	0.498	0.007	-0.062	
4.53	0.497	-0.006	-0.266	
4.57	0.498	-0.023	-0.162	
4.60	0.495	-0.024	0.141	
4.63	0.495	-0.005	0.233	
4.67	0.495	-0.002	0.162	
4.70	0.495	0.002	0.152	
4.73	0.495	0.007	0.165	
4.77	0.495	0.018	0.061	
4.80	0.498	0.009	-0.026	
4.83	0.495	0.011	0.017	
4.87	0.498	0.019	-0.118	
4.90	0.498	0.003	-0.227	
4.93	0.498	-0.010	-0.012	
4.97	0.496	0.003	0.193	
5.00	0.498	0.017	0.042	
5.03	0.498	0.006	-0.142	
5.07	0.498	0.001	-0.145	
5.10	0.498	-0.011	0.054	
5.13	0.497	0.004	0.264	
5.17	0.499	0.021	0.107	
5.20	0.499	0.012	-0.085	
5.23	0.499	0.007	-0.099	
5.27	0.499	0.005	-0.105	
