Vernier Format 2
1.5.txt 1/28/2019 19:50:49
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.499	0.022	0.038	
0.03	0.499	0.026	-0.071	
0.07	0.501	0.021	-0.194	
0.10	0.501	0.009	-0.217	
0.13	0.501	0.003	-0.132	
0.17	0.501	0.002	-0.070	
0.20	0.501	-0.000	-0.058	
0.23	0.501	-0.002	-0.077	
0.27	0.501	-0.004	-0.135	
0.30	0.501	-0.009	-0.217	
0.33	0.501	-0.024	-0.149	
0.37	0.499	-0.025	0.086	
0.40	0.499	-0.013	0.187	
0.43	0.498	-0.007	0.123	
0.47	0.499	-0.005	0.061	
0.50	0.498	-0.005	0.060	
0.53	0.498	-0.003	0.125	
0.57	0.498	0.002	0.210	
0.60	0.498	0.017	0.124	
0.63	0.499	0.016	-0.115	
0.67	0.499	0.002	-0.172	
0.70	0.499	-0.001	-0.078	
0.73	0.499	-0.001	-0.019	
0.77	0.499	-0.001	-0.004	
0.80	0.499	-0.001	0.005	
0.83	0.499	-0.000	0.014	
0.87	0.499	0.000	-0.006	
0.90	0.499	-0.000	-0.032	
0.93	0.499	-0.000	-0.080	
0.97	0.499	-0.012	0.024	
1.00	0.497	0.001	0.124	
1.03	0.500	0.010	-0.117	
1.07	0.499	-0.013	-0.196	
1.10	0.498	-0.016	0.060	
1.13	0.498	-0.003	0.184	
1.17	0.498	0.003	0.125	
1.20	0.498	0.005	0.041	
1.23	0.498	0.004	-0.006	
1.27	0.498	0.003	0.016	
1.30	0.499	0.003	0.105	
1.33	0.498	0.009	0.178	
1.37	0.499	0.023	0.023	
1.40	0.501	0.019	-0.311	
1.43	0.501	-0.011	-0.277	
1.47	0.499	-0.014	0.127	
1.50	0.499	0.005	0.327	
1.53	0.499	0.023	0.098	
1.57	0.502	0.019	-0.323	
1.60	0.501	-0.013	-0.349	
1.63	0.500	-0.018	-0.001	
1.67	0.500	-0.005	0.168	
1.70	0.500	0.002	0.080	
1.73	0.500	0.000	-0.031	
1.77	0.500	-0.004	-0.020	
1.80	0.500	-0.005	0.091	
1.83	0.499	0.001	0.209	
1.87	0.499	0.017	0.123	
1.90	0.501	0.016	-0.136	
1.93	0.501	0.001	-0.249	
1.97	0.501	-0.005	-0.233	
2.00	0.501	-0.011	-0.239	
2.03	0.500	-0.025	-0.117	
2.07	0.498	-0.025	0.140	
2.10	0.498	-0.009	0.220	
2.13	0.498	-0.004	0.127	
2.17	0.498	-0.003	0.053	
2.20	0.498	-0.002	0.021	
2.23	0.498	-0.002	0.025	
2.27	0.498	-0.001	0.045	
2.30	0.498	0.000	0.087	
2.33	0.498	0.002	0.170	
2.37	0.497	0.016	0.126	
2.40	0.499	0.018	-0.090	
2.43	0.499	0.004	-0.162	
2.47	0.499	0.002	-0.100	
2.50	0.499	-0.001	-0.042	
2.53	0.499	-0.000	0.002	
2.57	0.499	0.000	0.009	
2.60	0.499	0.001	-0.011	
2.63	0.499	0.001	-0.072	
2.67	0.499	-0.002	-0.137	
2.70	0.500	-0.016	0.003	
2.73	0.498	-0.011	0.334	
2.77	0.498	0.019	0.310	
2.80	0.500	0.024	-0.092	
2.83	0.500	0.007	-0.320	
2.87	0.500	-0.012	-0.135	
2.90	0.499	-0.010	0.270	
2.93	0.499	0.019	0.321	
2.97	0.501	0.025	-0.010	
3.00	0.501	0.011	-0.184	
3.03	0.501	0.005	-0.139	
3.07	0.501	0.003	-0.069	
3.10	0.501	0.002	-0.035	
3.13	0.501	0.001	-0.018	
3.17	0.501	0.000	0.003	
3.20	0.501	0.001	0.017	
3.23	0.501	0.003	-0.006	
3.27	0.502	0.001	-0.030	
3.30	0.501	-0.000	-0.034	
3.33	0.502	-0.001	-0.047	
3.37	0.501	-0.002	-0.076	
3.40	0.502	-0.005	-0.121	
3.43	0.501	-0.017	0.004	
3.47	0.500	-0.005	0.118	
3.50	0.501	-0.001	0.018	
3.53	0.500	-0.004	-0.080	
3.57	0.501	-0.009	-0.094	
3.60	0.499	-0.018	0.114	
3.63	0.499	-0.001	0.291	
3.67	0.499	0.015	0.086	
3.70	0.501	0.010	-0.258	
3.73	0.501	-0.016	-0.232	
3.77	0.499	-0.016	0.087	
3.80	0.499	0.004	0.078	
3.83	0.500	-0.007	-0.031	
3.87	0.498	-0.013	0.194	
3.90	0.498	0.012	0.249	
3.93	0.500	0.016	-0.021	
3.97	0.500	0.005	-0.169	
4.00	0.500	0.001	-0.199	
4.03	0.500	-0.006	-0.240	
4.07	0.500	-0.020	-0.131	
4.10	0.498	-0.020	0.117	
4.13	0.498	-0.006	0.204	
4.17	0.498	-0.001	0.132	
4.20	0.498	0.001	0.071	
4.23	0.498	0.003	0.017	
4.27	0.498	0.002	-0.020	
4.30	0.498	-0.000	-0.001	
4.33	0.498	0.002	0.032	
4.37	0.498	0.002	0.065	
4.40	0.498	0.005	0.129	
4.43	0.499	0.010	0.192	
4.47	0.499	0.023	0.099	
4.50	0.501	0.022	-0.122	
4.53	0.500	0.009	-0.180	
4.57	0.501	0.005	-0.091	
4.60	0.501	0.004	-0.030	
4.63	0.501	0.004	-0.015	
4.67	0.501	0.003	-0.008	
4.70	0.501	0.003	0.010	
4.73	0.501	0.004	0.016	
4.77	0.502	0.005	0.006	
4.80	0.501	0.004	0.003	
4.83	0.502	0.006	-0.033	
4.87	0.502	0.002	-0.059	
4.90	0.502	0.001	-0.036	
4.93	0.502	0.000	-0.026	
4.97	0.502	-0.000	-0.046	
5.00	0.502	-0.002	-0.087	
5.03	0.502	-0.006	-0.098	
5.07	0.502	-0.015	0.056	
5.10	0.500	-0.003	0.200	
5.13	0.502	0.010	0.041	
5.17	0.501	-0.000	-0.133	
5.20	0.501	-0.005	-0.152	
5.23	0.501	-0.010	-0.157	
5.27	0.501	-0.020	-0.036	
