Vernier Format 2
2.3.txt 1/28/2019 20:2:26
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.500	0.017	0.034	
0.03	0.500	0.023	-0.166	
0.07	0.502	0.015	-0.414	
0.10	0.502	-0.016	-0.376	
0.13	0.500	-0.022	-0.001	
0.17	0.500	-0.008	0.195	
0.20	0.499	-0.001	0.171	
0.23	0.500	0.001	0.149	
0.27	0.499	0.005	0.194	
0.30	0.500	0.020	0.086	
0.33	0.501	0.018	-0.195	
0.37	0.501	0.000	-0.282	
0.40	0.501	-0.013	-0.039	
0.43	0.500	-0.001	0.158	
0.47	0.501	0.011	0.009	
0.50	0.501	0.000	-0.144	
0.53	0.501	-0.011	0.014	
0.57	0.500	0.000	0.192	
0.60	0.501	0.014	0.057	
0.63	0.501	0.004	-0.096	
0.67	0.501	0.000	-0.065	
0.70	0.501	-0.000	-0.010	
0.73	0.501	0.001	0.021	
0.77	0.501	0.003	0.002	
0.80	0.501	0.001	-0.020	
0.83	0.501	0.000	-0.010	
0.87	0.501	0.000	0.004	
0.90	0.501	0.001	0.017	
0.93	0.501	0.002	0.011	
0.97	0.501	0.002	-0.011	
1.00	0.502	0.001	-0.018	
1.03	0.501	0.000	-0.010	
1.07	0.502	0.000	-0.004	
1.10	0.501	0.000	-0.001	
1.13	0.502	0.000	-0.001	
1.17	0.501	0.000	-0.003	
1.20	0.502	-0.000	-0.006	
1.23	0.501	-0.000	-0.008	
1.27	0.502	-0.001	0.006	
1.30	0.501	0.000	0.019	
1.33	0.502	0.001	0.002	
1.37	0.501	0.000	-0.009	
1.40	0.502	-0.001	0.011	
1.43	0.501	0.001	0.030	
1.47	0.502	0.004	-0.012	
1.50	0.502	-0.001	-0.044	
1.53	0.501	-0.002	-0.020	
1.57	0.502	-0.001	-0.011	
1.60	0.501	-0.002	-0.007	
1.63	0.501	-0.002	0.004	
1.67	0.501	-0.001	0.001	
1.70	0.501	-0.002	-0.000	
1.73	0.501	-0.002	0.015	
1.77	0.501	-0.001	0.018	
1.80	0.501	-0.000	0.007	
1.83	0.501	-0.000	-0.006	
1.87	0.501	-0.001	-0.017	
1.90	0.501	-0.002	-0.012	
1.93	0.501	-0.002	0.007	
1.97	0.501	-0.001	0.008	
2.00	0.501	-0.001	-0.007	
2.03	0.501	-0.002	-0.006	
2.07	0.501	-0.002	0.014	
2.10	0.501	-0.000	0.004	
2.13	0.501	-0.000	-0.028	
2.17	0.501	-0.000	-0.078	
2.20	0.501	-0.013	0.048	
2.23	0.499	0.000	0.220	
2.27	0.501	0.014	0.076	
2.30	0.501	0.005	-0.074	
2.33	0.501	0.003	-0.071	
2.37	0.501	0.000	-0.046	
2.40	0.501	0.000	-0.015	
2.43	0.501	0.000	-0.004	
2.47	0.501	0.000	0.003	
2.50	0.501	0.000	0.011	
2.53	0.501	0.001	0.021	
2.57	0.501	0.002	0.018	
2.60	0.501	0.002	0.001	
2.63	0.501	0.002	-0.015	
2.67	0.502	0.001	-0.014	
2.70	0.501	0.001	-0.000	
2.73	0.502	0.001	-0.002	
2.77	0.501	0.000	-0.005	
2.80	0.502	0.000	0.008	
2.83	0.501	0.001	0.022	
2.87	0.502	0.003	0.006	
2.90	0.502	0.001	-0.014	
2.93	0.502	0.002	-0.021	
2.97	0.502	0.000	-0.028	
3.00	0.502	-0.001	-0.009	
3.03	0.502	-0.000	0.006	
3.07	0.502	-0.000	0.002	
3.10	0.502	-0.000	-0.007	
3.13	0.502	-0.001	-0.017	
3.17	0.502	-0.002	-0.012	
3.20	0.501	-0.002	0.007	
3.23	0.502	-0.001	0.005	
3.27	0.501	-0.001	-0.019	
3.30	0.502	-0.002	-0.053	
3.33	0.501	-0.004	-0.077	
3.37	0.501	-0.007	-0.076	
3.40	0.501	-0.016	0.096	
3.43	0.499	-0.001	0.251	
3.47	0.501	0.013	0.078	
3.50	0.501	0.003	-0.079	
3.53	0.501	0.000	-0.048	
3.57	0.501	0.002	-0.037	
3.60	0.501	-0.001	-0.042	
3.63	0.501	-0.002	-0.048	
3.67	0.501	-0.003	-0.084	
3.70	0.501	-0.007	-0.116	
3.73	0.501	-0.017	0.029	
3.77	0.499	-0.005	0.182	
3.80	0.501	0.001	0.161	
3.83	0.499	0.005	0.138	
3.87	0.501	0.014	0.002	
3.90	0.501	0.004	-0.110	
3.93	0.501	0.001	-0.072	
3.97	0.501	0.000	-0.033	
4.00	0.501	0.000	-0.008	
4.03	0.501	0.000	-0.010	
4.07	0.501	0.000	-0.045	
4.10	0.501	-0.002	-0.114	
4.13	0.501	-0.006	-0.189	
4.17	0.501	-0.020	-0.074	
4.20	0.499	-0.019	0.240	
4.23	0.499	0.000	0.413	
4.27	0.499	0.020	0.267	
4.30	0.501	0.023	-0.042	
4.33	0.501	0.011	-0.199	
4.37	0.501	0.003	-0.154	
4.40	0.501	0.000	-0.069	
4.43	0.501	0.000	-0.020	
4.47	0.501	0.000	-0.004	
4.50	0.501	0.000	-0.000	
4.53	0.501	0.000	0.000	
4.57	0.501	0.000	0.000	
4.60	0.501	0.000	0.000	
4.63	0.501	0.000	0.000	
4.67	0.501	0.000	-0.000	
4.70	0.501	0.000	-0.001	
4.73	0.501	0.000	-0.004	
4.77	0.501	-0.000	-0.011	
4.80	0.501	-0.001	-0.019	
4.83	0.501	-0.002	-0.015	
4.87	0.501	-0.002	0.001	
4.90	0.501	-0.001	0.001	
4.93	0.501	-0.002	0.005	
4.97	0.501	-0.002	0.025	
5.00	0.501	0.000	0.030	
5.03	0.501	0.002	-0.008	
5.07	0.501	-0.001	-0.031	
5.10	0.501	-0.002	-0.015	
5.13	0.501	-0.001	-0.035	
5.17	0.501	-0.002	-0.084	
5.20	0.501	-0.007	-0.100	
5.23	0.501	-0.017	0.072	
5.27	0.499	-0.002	0.245	
