Vernier Format 2
2.9.txt 1/28/2019 20:7:4
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.501	0.007	-0.081	
0.03	0.501	0.003	-0.056	
0.07	0.501	0.003	-0.033	
0.10	0.501	0.002	-0.027	
0.13	0.501	0.001	-0.014	
0.17	0.501	0.001	0.006	
0.20	0.501	0.001	0.003	
0.23	0.501	0.003	-0.054	
0.27	0.502	-0.002	-0.108	
0.30	0.502	-0.012	0.035	
0.33	0.500	0.000	0.188	
0.37	0.502	0.012	0.039	
0.40	0.502	0.002	-0.132	
0.43	0.501	-0.002	-0.173	
0.47	0.502	-0.007	-0.223	
0.50	0.501	-0.021	-0.139	
0.53	0.500	-0.022	0.097	
0.57	0.499	-0.009	0.180	
0.60	0.500	-0.005	0.101	
0.63	0.499	-0.004	0.044	
0.67	0.499	-0.003	0.023	
0.70	0.499	-0.003	0.015	
0.73	0.499	-0.002	0.010	
0.77	0.499	-0.001	-0.009	
0.80	0.499	-0.003	-0.026	
0.83	0.499	-0.004	-0.007	
0.87	0.499	-0.004	0.033	
0.90	0.498	-0.002	0.060	
0.93	0.499	0.002	0.028	
0.97	0.499	0.001	-0.017	
1.00	0.499	-0.000	-0.027	
1.03	0.499	-0.002	-0.017	
1.07	0.498	-0.002	0.006	
1.10	0.499	-0.001	0.011	
1.13	0.498	-0.001	0.003	
1.17	0.499	-0.001	0.011	
1.20	0.498	0.000	0.023	
1.23	0.499	0.001	0.007	
1.27	0.498	0.000	-0.007	
1.30	0.499	0.000	-0.002	
1.33	0.498	0.000	0.008	
1.37	0.499	0.001	0.021	
1.40	0.498	0.002	0.022	
1.43	0.499	0.002	0.011	
1.47	0.499	0.003	0.004	
1.50	0.499	0.003	0.000	
1.53	0.499	0.002	0.009	
1.57	0.499	0.002	0.048	
1.60	0.499	0.004	0.137	
1.63	0.499	0.011	0.207	
1.67	0.499	0.024	0.091	
1.70	0.501	0.023	-0.186	
1.73	0.501	0.007	-0.340	
1.77	0.501	-0.004	-0.329	
1.80	0.501	-0.020	-0.140	
1.83	0.499	-0.019	0.177	
1.87	0.500	-0.002	0.280	
1.90	0.499	0.013	0.046	
1.93	0.501	0.000	-0.149	
1.97	0.499	-0.013	0.046	
2.00	0.500	0.002	0.281	
2.03	0.499	0.019	0.186	
2.07	0.501	0.020	-0.095	
2.10	0.501	0.006	-0.213	
2.13	0.501	-0.000	-0.145	
2.17	0.501	-0.002	-0.099	
2.20	0.501	-0.004	-0.118	
2.23	0.501	-0.009	-0.149	
2.27	0.501	-0.021	0.010	
2.30	0.499	-0.016	0.339	
2.33	0.499	0.014	0.317	
2.37	0.501	0.017	-0.026	
2.40	0.501	0.004	-0.172	
2.43	0.501	-0.001	-0.127	
2.47	0.501	-0.003	-0.089	
2.50	0.501	-0.005	-0.082	
2.53	0.500	-0.007	-0.106	
2.57	0.500	-0.017	-0.026	
2.60	0.498	-0.008	0.041	
2.63	0.500	-0.008	-0.030	
2.67	0.498	-0.017	0.058	
2.70	0.498	-0.006	0.192	
2.73	0.498	0.000	0.223	
2.77	0.498	0.008	0.219	
2.80	0.498	0.021	0.022	
2.83	0.500	0.017	-0.325	
2.87	0.500	-0.012	-0.343	
2.90	0.499	-0.019	-0.015	
2.93	0.498	-0.007	0.201	
2.97	0.499	0.000	0.259	
3.00	0.498	0.009	0.286	
3.03	0.499	0.025	0.162	
3.07	0.501	0.024	-0.139	
3.10	0.501	0.011	-0.303	
3.13	0.501	-0.000	-0.301	
3.17	0.501	-0.016	-0.086	
3.20	0.499	-0.013	0.290	
3.23	0.499	0.016	0.311	
3.27	0.501	0.021	-0.015	
3.30	0.501	0.007	-0.158	
3.33	0.501	0.002	-0.090	
3.37	0.501	0.002	-0.028	
3.40	0.502	0.004	-0.055	
3.43	0.502	0.001	-0.147	
3.47	0.502	-0.006	-0.224	
3.50	0.502	-0.021	-0.098	
3.53	0.500	-0.020	0.227	
3.57	0.500	0.000	0.369	
3.60	0.500	0.018	0.124	
3.63	0.502	0.014	-0.263	
3.67	0.502	-0.014	-0.256	
3.70	0.500	-0.016	0.101	
3.73	0.500	0.007	0.133	
3.77	0.501	-0.001	0.003	
3.80	0.500	-0.007	0.173	
3.83	0.500	0.016	0.195	
3.87	0.501	0.018	-0.083	
3.90	0.502	0.004	-0.236	
3.93	0.501	-0.003	-0.244	
3.97	0.501	-0.009	-0.259	
4.00	0.501	-0.025	-0.130	
4.03	0.499	-0.024	0.144	
4.07	0.499	-0.008	0.226	
4.10	0.499	-0.003	0.146	
4.13	0.499	-0.002	0.146	
4.17	0.499	0.003	0.227	
4.20	0.499	0.019	0.149	
4.23	0.501	0.020	-0.113	
4.27	0.500	0.005	-0.199	
4.30	0.501	0.001	-0.116	
4.33	0.500	-0.002	-0.037	
4.37	0.500	-0.001	0.023	
4.40	0.500	0.002	0.012	
4.43	0.501	0.002	-0.061	
4.47	0.500	-0.001	-0.153	
4.50	0.501	-0.013	-0.116	
4.53	0.499	-0.016	0.125	
4.57	0.499	-0.001	0.270	
4.60	0.500	0.006	0.277	
4.63	0.499	0.021	0.155	
4.67	0.501	0.022	-0.114	
4.70	0.501	0.007	-0.198	
4.73	0.501	0.002	-0.104	
4.77	0.501	0.002	-0.033	
4.80	0.502	0.002	-0.009	
4.83	0.501	0.001	0.007	
4.87	0.502	0.002	0.022	
4.90	0.502	0.003	0.023	
4.93	0.502	0.004	0.013	
4.97	0.502	0.004	-0.003	
5.00	0.502	0.003	0.018	
5.03	0.502	0.005	0.041	
5.07	0.502	0.008	0.008	
5.10	0.503	0.006	-0.023	
5.13	0.503	0.004	-0.010	
5.17	0.503	0.005	0.002	
5.20	0.503	0.006	-0.024	
5.23	0.503	0.003	-0.049	
5.27	0.503	0.002	-0.052	
5.30	0.504	-0.001	-0.037	
