Vernier Format 2
1.1.txt 1/28/2019 19:45:16
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.494	0.003	-0.052	
0.03	0.494	0.001	-0.033	
0.07	0.494	0.000	-0.013	
0.10	0.494	0.000	0.000	
0.13	0.494	0.000	0.020	
0.17	0.494	0.001	0.066	
0.20	0.494	0.004	0.133	
0.23	0.495	0.009	0.182	
0.27	0.494	0.022	0.065	
0.30	0.497	0.020	-0.218	
0.33	0.497	-0.005	-0.191	
0.37	0.495	0.003	-0.011	
0.40	0.497	0.001	0.028	
0.43	0.495	-0.003	0.237	
0.47	0.496	0.023	0.261	
0.50	0.498	0.026	-0.029	
0.53	0.498	0.014	-0.157	
0.57	0.498	0.009	-0.109	
0.60	0.499	0.008	-0.057	
0.63	0.499	0.008	-0.068	
0.67	0.499	0.005	-0.146	
0.70	0.499	-0.001	-0.232	
0.73	0.500	-0.017	-0.139	
0.77	0.498	-0.016	0.103	
0.80	0.498	-0.002	0.160	
0.83	0.498	-0.000	0.080	
0.87	0.498	0.000	0.059	
0.90	0.498	0.001	0.100	
0.93	0.498	0.005	0.182	
0.97	0.498	0.019	0.096	
1.00	0.500	0.018	-0.161	
1.03	0.499	0.002	-0.239	
1.07	0.500	-0.004	-0.154	
1.10	0.499	-0.007	-0.083	
1.13	0.499	-0.008	-0.065	
1.17	0.499	-0.010	-0.086	
1.20	0.499	-0.014	-0.083	
1.23	0.498	-0.022	0.074	
1.27	0.496	-0.006	0.135	
1.30	0.498	0.001	-0.149	
1.33	0.497	-0.024	-0.211	
1.37	0.495	-0.027	0.066	
1.40	0.495	-0.013	0.183	
1.43	0.495	-0.008	0.135	
1.47	0.494	-0.005	0.093	
1.50	0.495	-0.003	0.088	
1.53	0.494	-0.001	0.118	
1.57	0.494	0.004	0.148	
1.60	0.494	0.016	0.011	
1.63	0.496	0.005	-0.142	
1.67	0.494	0.001	-0.151	
1.70	0.496	-0.005	-0.126	
1.73	0.494	-0.015	0.091	
1.77	0.494	0.002	0.263	
1.80	0.494	0.017	0.083	
1.83	0.497	0.007	-0.096	
1.87	0.495	-0.003	0.055	
1.90	0.495	0.016	0.099	
1.93	0.497	0.009	0.020	
1.97	0.495	0.011	0.077	
2.00	0.497	0.020	-0.030	
2.03	0.498	0.009	-0.114	
2.07	0.498	0.007	-0.051	
2.10	0.498	0.007	-0.015	
2.13	0.498	0.006	0.006	
2.17	0.498	0.008	-0.008	
2.20	0.499	0.006	-0.026	
2.23	0.499	0.005	-0.024	
2.27	0.499	0.005	-0.052	
2.30	0.499	0.004	-0.122	
2.33	0.499	-0.001	-0.213	
2.37	0.499	-0.016	-0.149	
2.40	0.498	-0.018	0.085	
2.43	0.498	-0.005	0.182	
2.47	0.498	0.000	0.111	
2.50	0.498	0.002	0.028	
2.53	0.498	0.001	-0.015	
2.57	0.498	0.000	-0.024	
2.60	0.498	-0.001	-0.032	
2.63	0.498	-0.002	-0.025	
2.67	0.498	-0.004	0.029	
2.70	0.498	-0.002	0.110	
2.73	0.498	0.003	0.177	
2.77	0.497	0.016	0.084	
2.80	0.499	0.015	-0.168	
2.83	0.499	-0.001	-0.280	
2.87	0.499	-0.009	-0.247	
2.90	0.498	-0.015	-0.247	
2.93	0.498	-0.029	-0.144	
2.97	0.496	-0.030	0.100	
3.00	0.496	-0.016	0.194	
3.03	0.495	-0.012	0.139	
3.07	0.495	-0.009	0.111	
3.10	0.494	-0.006	0.133	
3.13	0.494	0.001	0.129	
3.17	0.495	0.003	0.098	
3.20	0.494	0.012	-0.035	
3.23	0.496	-0.001	-0.122	
3.27	0.494	-0.010	0.107	
3.30	0.494	0.014	0.131	
3.33	0.496	0.014	-0.213	
3.37	0.496	-0.012	-0.265	
3.40	0.494	-0.016	0.022	
3.43	0.495	-0.004	0.170	
3.47	0.494	0.002	0.136	
3.50	0.495	0.005	0.078	
3.53	0.495	0.006	0.034	
3.57	0.495	0.006	0.050	
3.60	0.495	0.007	0.131	
3.63	0.496	0.013	0.217	
3.67	0.496	0.028	0.129	
3.70	0.498	0.028	-0.119	
3.73	0.498	0.014	-0.209	
3.77	0.499	0.009	-0.143	
3.80	0.499	0.006	-0.087	
3.83	0.499	0.005	-0.085	
3.87	0.499	0.002	-0.139	
3.90	0.499	-0.003	-0.207	
3.93	0.499	-0.017	-0.127	
3.97	0.498	-0.019	0.133	
4.00	0.497	-0.004	0.282	
4.03	0.498	0.007	0.227	
4.07	0.498	0.009	0.176	
4.10	0.498	0.020	0.081	
4.13	0.500	0.020	-0.132	
4.17	0.500	0.006	-0.202	
4.20	0.500	0.001	-0.125	
4.23	0.500	-0.001	-0.067	
4.27	0.500	-0.002	-0.035	
4.30	0.499	-0.003	-0.023	
4.33	0.500	-0.003	-0.023	
4.37	0.499	-0.004	-0.017	
4.40	0.499	-0.005	-0.006	
4.43	0.499	-0.004	-0.025	
4.47	0.499	-0.005	-0.079	
4.50	0.499	-0.009	-0.148	
4.53	0.499	-0.014	-0.220	
4.57	0.498	-0.029	-0.134	
4.60	0.496	-0.030	0.124	
4.63	0.495	-0.015	0.244	
4.67	0.496	-0.008	0.209	
4.70	0.495	-0.004	0.211	
4.73	0.495	0.010	0.099	
4.77	0.496	0.004	-0.025	
4.80	0.495	0.002	0.021	
4.83	0.496	0.010	-0.057	
4.87	0.496	0.000	-0.178	
4.90	0.496	-0.006	-0.172	
4.93	0.496	-0.016	-0.031	
4.97	0.495	-0.015	0.253	
5.00	0.494	0.012	0.228	
5.03	0.496	0.015	-0.166	
5.07	0.496	-0.011	-0.247	
5.10	0.495	-0.015	0.054	
5.13	0.495	-0.001	0.211	
5.17	0.495	0.006	0.159	
5.20	0.495	0.010	0.061	
5.23	0.496	0.008	0.030	
5.27	0.496	0.008	0.112	
