Vernier Format 2
3.9.txt 1/28/2019 19:24:41
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.517	-0.001	-0.123	
0.03	0.517	-0.006	-0.074	
0.07	0.516	-0.007	-0.021	
0.10	0.517	-0.006	-0.003	
0.13	0.516	-0.007	0.009	
0.17	0.516	-0.006	0.021	
0.20	0.516	-0.006	0.037	
0.23	0.516	-0.002	0.025	
0.27	0.516	-0.003	-0.014	
0.30	0.515	-0.004	-0.022	
0.33	0.515	-0.005	-0.012	
0.37	0.515	-0.005	-0.000	
0.40	0.515	-0.005	0.010	
0.43	0.515	-0.005	0.022	
0.47	0.515	-0.003	0.021	
0.50	0.514	-0.003	0.006	
0.53	0.514	-0.003	-0.011	
0.57	0.514	-0.003	-0.033	
0.60	0.514	-0.005	-0.043	
0.63	0.514	-0.007	-0.028	
0.67	0.514	-0.007	0.004	
0.70	0.513	-0.007	0.040	
0.73	0.513	-0.005	0.066	
0.77	0.513	-0.001	0.056	
0.80	0.513	-0.000	0.032	
0.83	0.513	0.000	0.024	
0.87	0.513	0.001	0.031	
0.90	0.513	0.002	0.033	
0.93	0.513	0.004	0.012	
0.97	0.513	0.003	-0.003	
1.00	0.514	0.003	0.005	
1.03	0.514	0.003	0.020	
1.07	0.514	0.005	0.029	
1.10	0.514	0.005	0.028	
1.13	0.514	0.006	0.029	
1.17	0.514	0.008	0.001	
1.20	0.515	0.007	-0.039	
1.23	0.515	0.004	-0.033	
1.27	0.515	0.004	0.003	
1.30	0.515	0.005	0.021	
1.33	0.515	0.006	0.002	
1.37	0.516	0.005	-0.019	
1.40	0.516	0.004	-0.014	
1.43	0.516	0.004	-0.013	
1.47	0.516	0.004	-0.030	
1.50	0.516	0.001	-0.019	
1.53	0.516	0.001	0.017	
1.57	0.516	0.004	0.021	
1.60	0.516	0.004	-0.013	
1.63	0.516	0.003	-0.037	
1.67	0.517	0.001	-0.035	
1.70	0.516	0.000	-0.023	
1.73	0.517	-0.000	-0.017	
1.77	0.516	-0.001	-0.006	
1.80	0.516	-0.001	-0.005	
1.83	0.516	-0.001	-0.026	
1.87	0.516	-0.003	-0.041	
1.90	0.516	-0.004	-0.033	
1.93	0.516	-0.005	-0.015	
1.97	0.516	-0.005	-0.004	
2.00	0.516	-0.005	0.002	
2.03	0.516	-0.005	0.007	
2.07	0.515	-0.005	0.011	
2.10	0.515	-0.004	-0.000	
2.13	0.515	-0.005	-0.011	
2.17	0.515	-0.005	-0.008	
2.20	0.515	-0.005	-0.006	
2.23	0.514	-0.005	-0.003	
2.27	0.514	-0.005	0.004	
2.30	0.514	-0.006	0.033	
2.33	0.514	-0.003	0.052	
2.37	0.514	-0.001	0.034	
2.40	0.514	-0.001	0.012	
2.43	0.514	-0.001	0.017	
2.47	0.514	0.000	0.033	
2.50	0.514	0.002	0.027	
2.53	0.514	0.002	0.011	
2.57	0.514	0.002	0.010	
2.60	0.514	0.002	0.040	
2.63	0.514	0.004	0.076	
2.67	0.514	0.009	0.040	
2.70	0.515	0.009	-0.036	
2.73	0.515	0.005	-0.048	
2.77	0.515	0.004	-0.008	
2.80	0.515	0.005	0.020	
2.83	0.516	0.006	0.027	
2.87	0.516	0.007	0.015	
2.90	0.516	0.007	-0.010	
2.93	0.516	0.006	-0.018	
2.97	0.516	0.005	-0.010	
3.00	0.516	0.005	-0.004	
3.03	0.517	0.005	-0.003	
3.07	0.517	0.005	-0.008	
3.10	0.517	0.005	-0.022	
3.13	0.517	0.004	-0.042	
3.17	0.517	0.001	-0.040	
3.20	0.517	0.001	-0.018	
3.23	0.517	0.001	-0.016	
3.27	0.517	-0.001	-0.005	
3.30	0.517	0.000	0.014	
3.33	0.517	0.001	0.003	
3.37	0.517	0.000	-0.012	
3.40	0.517	0.000	-0.018	
3.43	0.517	-0.001	-0.025	
3.47	0.517	-0.002	-0.023	
3.50	0.517	-0.002	-0.012	
3.53	0.517	-0.003	-0.009	
3.57	0.517	-0.003	-0.017	
3.60	0.517	-0.003	-0.037	
3.63	0.517	-0.005	-0.049	
3.67	0.517	-0.007	-0.034	
3.70	0.516	-0.009	0.009	
3.73	0.516	-0.007	0.045	
3.77	0.516	-0.003	0.017	
3.80	0.516	-0.005	-0.031	
3.83	0.516	-0.007	-0.030	
3.87	0.515	-0.008	-0.005	
3.90	0.515	-0.008	0.040	
3.93	0.515	-0.004	0.058	
3.97	0.515	-0.003	0.041	
4.00	0.514	-0.002	0.034	
4.03	0.515	-0.001	0.025	
4.07	0.514	-0.000	0.012	
4.10	0.515	0.000	0.006	
4.13	0.514	0.000	0.010	
4.17	0.515	0.000	0.026	
4.20	0.514	0.001	0.051	
4.23	0.515	0.004	0.054	
4.27	0.515	0.006	0.019	
4.30	0.515	0.005	-0.013	
4.33	0.515	0.005	-0.025	
4.37	0.516	0.003	-0.021	
4.40	0.515	0.003	-0.004	
4.43	0.516	0.004	-0.003	
4.47	0.516	0.002	0.014	
4.50	0.516	0.004	0.032	
4.53	0.516	0.005	0.023	
4.57	0.516	0.006	-0.000	
4.60	0.517	0.005	-0.020	
4.63	0.516	0.004	-0.008	
4.67	0.517	0.005	0.003	
4.70	0.517	0.005	-0.005	
4.73	0.517	0.005	-0.019	
4.77	0.517	0.003	-0.022	
4.80	0.517	0.003	-0.012	
4.83	0.517	0.003	-0.009	
4.87	0.517	0.002	-0.015	
4.90	0.517	0.002	-0.030	
4.93	0.518	0.000	-0.034	
4.97	0.517	-0.001	-0.016	
5.00	0.517	-0.001	-0.005	
5.03	0.517	-0.001	-0.020	
5.07	0.517	-0.002	-0.029	
5.10	0.517	-0.003	-0.029	
5.13	0.517	-0.004	-0.016	
5.17	0.517	-0.004	0.005	
5.20	0.517	-0.003	0.003	
5.23	0.517	-0.003	-0.019	
