Vernier Format 2
0.2.txt 1/28/2019 20:19:15
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.500	-0.022	0.110	
0.03	0.499	-0.013	-0.091	
0.07	0.500	-0.019	-0.326	
0.10	0.499	-0.047	-0.268	
0.13	0.496	-0.049	0.096	
0.17	0.495	-0.032	0.260	
0.20	0.494	-0.023	0.180	
0.23	0.493	-0.021	0.103	
0.27	0.492	-0.019	0.107	
0.30	0.492	-0.014	0.117	
0.33	0.492	-0.010	0.114	
0.37	0.491	-0.007	0.123	
0.40	0.491	-0.002	0.135	
0.43	0.491	0.002	0.138	
0.47	0.491	0.007	0.129	
0.50	0.492	0.011	0.123	
0.53	0.492	0.015	0.118	
0.57	0.493	0.019	0.102	
0.60	0.493	0.021	0.121	
0.63	0.494	0.026	0.171	
0.67	0.495	0.033	0.193	
0.70	0.496	0.046	0.035	
0.73	0.499	0.035	-0.103	
0.77	0.498	0.025	0.083	
0.80	0.499	0.047	0.111	
0.83	0.502	0.046	-0.154	
0.87	0.503	0.023	-0.103	
0.90	0.502	0.033	0.081	
0.93	0.505	0.044	-0.093	
0.97	0.506	0.029	-0.321	
1.00	0.507	0.009	-0.200	
1.03	0.506	0.007	0.154	
1.07	0.507	0.031	0.203	
1.10	0.509	0.033	-0.101	
1.13	0.510	0.017	-0.256	
1.17	0.510	0.009	-0.220	
1.20	0.510	0.004	-0.190	
1.23	0.510	-0.002	-0.203	
1.27	0.510	-0.009	-0.254	
1.30	0.510	-0.017	-0.327	
1.33	0.510	-0.036	-0.242	
1.37	0.507	-0.040	0.018	
1.40	0.506	-0.029	0.124	
1.43	0.505	-0.025	0.049	
1.47	0.505	-0.026	-0.029	
1.50	0.504	-0.030	-0.052	
1.53	0.503	-0.031	-0.036	
1.57	0.501	-0.031	-0.028	
1.60	0.501	-0.033	-0.014	
1.63	0.499	-0.033	0.011	
1.67	0.498	-0.032	0.027	
1.70	0.497	-0.031	0.049	
1.73	0.496	-0.028	0.053	
1.77	0.495	-0.027	0.047	
1.80	0.494	-0.025	0.061	
1.83	0.494	-0.023	0.072	
1.87	0.493	-0.021	0.084	
1.90	0.492	-0.018	0.100	
1.93	0.492	-0.014	0.122	
1.97	0.491	-0.009	0.127	
2.00	0.491	-0.005	0.116	
2.03	0.491	-0.002	0.123	
2.07	0.491	0.003	0.135	
2.10	0.491	0.008	0.137	
2.13	0.491	0.012	0.125	
2.17	0.492	0.016	0.112	
2.20	0.492	0.020	0.094	
2.23	0.493	0.022	0.071	
2.27	0.494	0.024	0.069	
2.30	0.495	0.026	0.080	
2.33	0.496	0.030	0.069	
2.37	0.497	0.032	0.032	
2.40	0.498	0.031	0.016	
2.43	0.499	0.032	0.028	
2.47	0.500	0.034	0.032	
2.50	0.501	0.036	-0.010	
2.53	0.502	0.033	-0.048	
2.57	0.503	0.032	-0.066	
2.60	0.505	0.028	-0.083	
2.63	0.505	0.025	-0.064	
2.67	0.506	0.025	-0.063	
2.70	0.507	0.022	-0.097	
2.73	0.508	0.018	-0.126	
2.77	0.508	0.013	-0.135	
2.80	0.509	0.008	-0.126	
2.83	0.509	0.005	-0.117	
2.87	0.509	0.001	-0.110	
2.90	0.509	-0.003	-0.106	
2.93	0.509	-0.006	-0.119	
2.97	0.508	-0.010	-0.133	
3.00	0.508	-0.015	-0.129	
3.03	0.507	-0.020	-0.104	
3.07	0.507	-0.022	-0.072	
3.10	0.506	-0.024	-0.056	
3.13	0.505	-0.026	-0.047	
3.17	0.504	-0.028	-0.014	
3.20	0.503	-0.026	-0.010	
3.23	0.502	-0.028	-0.034	
3.27	0.501	-0.029	-0.042	
3.30	0.501	-0.031	-0.043	
3.33	0.499	-0.032	-0.022	
3.37	0.498	-0.032	-0.004	
3.40	0.497	-0.033	0.018	
3.43	0.496	-0.032	0.065	
3.47	0.495	-0.027	0.093	
3.50	0.494	-0.026	0.114	
3.53	0.493	-0.019	0.124	
3.57	0.493	-0.016	0.094	
3.60	0.492	-0.016	0.126	
3.63	0.492	-0.008	0.174	
3.67	0.492	-0.001	0.146	
3.70	0.492	0.001	0.128	
3.73	0.492	0.005	0.160	
3.77	0.492	0.013	0.152	
3.80	0.493	0.018	0.076	
3.83	0.494	0.018	0.017	
3.87	0.494	0.017	0.024	
3.90	0.495	0.018	0.069	
3.93	0.495	0.021	0.122	
3.97	0.496	0.027	0.162	
4.00	0.497	0.033	0.159	
4.03	0.498	0.040	0.081	
4.07	0.500	0.039	-0.006	
4.10	0.501	0.038	-0.048	
4.13	0.502	0.035	-0.067	
4.17	0.503	0.032	-0.040	
4.20	0.504	0.034	-0.037	
4.23	0.506	0.031	-0.087	
4.27	0.506	0.026	-0.092	
4.30	0.507	0.025	-0.076	
4.33	0.508	0.021	-0.077	
4.37	0.508	0.020	-0.092	
4.40	0.510	0.016	-0.141	
4.43	0.510	0.010	-0.179	
4.47	0.510	0.003	-0.183	
4.50	0.510	-0.002	-0.173	
4.53	0.510	-0.008	-0.161	
4.57	0.509	-0.013	-0.136	
4.60	0.509	-0.019	-0.064	
4.63	0.508	-0.018	0.000	
4.67	0.508	-0.015	-0.042	
4.70	0.507	-0.021	-0.089	
4.73	0.506	-0.022	-0.103	
4.77	0.506	-0.027	-0.107	
4.80	0.505	-0.030	-0.080	
4.83	0.504	-0.033	-0.055	
4.87	0.502	-0.034	-0.042	
4.90	0.501	-0.035	-0.049	
4.93	0.500	-0.038	-0.040	
4.97	0.499	-0.039	-0.002	
5.00	0.497	-0.036	-0.023	
5.03	0.497	-0.038	-0.097	
5.07	0.495	-0.043	-0.113	
5.10	0.494	-0.053	0.071	
5.13	0.491	-0.044	0.380	
5.17	0.490	-0.013	0.296	
5.20	0.491	-0.019	0.056	
5.23	0.489	-0.018	0.029	
5.27	0.490	-0.017	0.034	
