Vernier Format 2
3.5.txt 1/28/2019 20:12:55
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.502	-0.015	-0.110	
0.03	0.502	-0.023	0.034	
0.07	0.500	-0.019	0.205	
0.10	0.500	-0.003	0.235	
0.13	0.500	0.002	0.140	
0.17	0.500	0.003	0.089	
0.20	0.500	0.003	0.139	
0.23	0.500	0.018	0.059	
0.27	0.502	0.010	-0.104	
0.30	0.500	0.006	-0.112	
0.33	0.503	0.003	-0.087	
0.37	0.501	-0.007	0.106	
0.40	0.501	0.016	0.131	
0.43	0.503	0.014	-0.156	
0.47	0.503	-0.009	-0.120	
0.50	0.501	0.001	0.039	
0.53	0.503	0.009	-0.127	
0.57	0.503	-0.015	-0.106	
0.60	0.501	-0.012	0.232	
0.63	0.501	0.014	0.252	
0.67	0.503	0.016	-0.017	
0.70	0.503	0.005	-0.140	
0.73	0.503	0.001	-0.103	
0.77	0.503	-0.001	-0.056	
0.80	0.503	-0.002	-0.023	
0.83	0.503	-0.002	-0.002	
0.87	0.502	-0.001	-0.005	
0.90	0.503	-0.002	-0.016	
0.93	0.502	-0.003	-0.018	
0.97	0.502	-0.003	-0.020	
1.00	0.502	-0.004	-0.005	
1.03	0.502	-0.004	0.025	
1.07	0.502	-0.002	0.038	
1.10	0.502	0.000	-0.003	
1.13	0.502	-0.002	-0.073	
1.17	0.502	-0.004	-0.146	
1.20	0.502	-0.011	-0.210	
1.23	0.501	-0.025	-0.089	
1.27	0.500	-0.023	0.203	
1.30	0.499	-0.005	0.343	
1.33	0.500	0.004	0.322	
1.37	0.499	0.020	0.161	
1.40	0.501	0.019	-0.103	
1.43	0.501	0.006	-0.178	
1.47	0.501	0.003	-0.115	
1.50	0.501	0.000	-0.060	
1.53	0.501	-0.001	-0.008	
1.57	0.501	0.000	0.018	
1.60	0.501	0.001	0.011	
1.63	0.501	0.001	0.007	
1.67	0.501	0.001	0.022	
1.70	0.501	0.002	0.027	
1.73	0.502	0.004	0.005	
1.77	0.502	0.003	-0.011	
1.80	0.502	0.002	0.008	
1.83	0.502	0.003	0.029	
1.87	0.502	0.005	0.003	
1.90	0.502	0.003	-0.026	
1.93	0.502	0.002	-0.024	
1.97	0.502	0.001	-0.007	
2.00	0.502	0.002	0.009	
2.03	0.502	0.002	0.003	
2.07	0.502	0.002	-0.007	
2.10	0.503	0.002	-0.018	
2.13	0.502	0.001	-0.016	
2.17	0.503	0.001	-0.004	
2.20	0.502	0.001	-0.011	
2.23	0.503	0.000	-0.023	
2.27	0.502	-0.001	-0.011	
2.30	0.503	-0.001	-0.004	
2.33	0.502	-0.001	-0.016	
2.37	0.503	-0.002	-0.018	
2.40	0.502	-0.002	-0.007	
2.43	0.502	-0.002	0.006	
2.47	0.502	-0.002	0.017	
2.50	0.502	-0.001	0.009	
2.53	0.502	-0.001	-0.011	
2.57	0.502	-0.002	-0.015	
2.60	0.502	-0.003	0.007	
2.63	0.502	-0.000	-0.004	
2.67	0.502	-0.002	-0.033	
2.70	0.502	-0.004	-0.023	
2.73	0.502	-0.004	-0.002	
2.77	0.501	-0.003	-0.017	
2.80	0.502	-0.004	-0.063	
2.83	0.501	-0.007	-0.115	
2.87	0.501	-0.017	-0.042	
2.90	0.499	-0.009	0.023	
2.93	0.501	-0.010	-0.037	
2.97	0.499	-0.018	0.064	
3.00	0.499	-0.006	0.158	
3.03	0.499	-0.002	0.131	
3.07	0.499	0.000	0.164	
3.10	0.499	0.006	0.229	
3.13	0.499	0.022	0.132	
3.17	0.501	0.021	-0.115	
3.20	0.501	0.007	-0.181	
3.23	0.501	0.004	-0.090	
3.27	0.501	0.003	-0.020	
3.30	0.501	0.003	0.017	
3.33	0.501	0.005	0.000	
3.37	0.502	0.003	-0.018	
3.40	0.502	0.003	-0.008	
3.43	0.502	0.003	0.001	
3.47	0.502	0.004	-0.009	
3.50	0.502	0.003	-0.022	
3.53	0.502	0.001	-0.007	
3.57	0.502	0.002	0.008	
3.60	0.502	0.002	0.006	
3.63	0.502	0.003	0.002	
3.67	0.502	0.003	-0.003	
3.70	0.502	0.002	-0.011	
3.73	0.502	0.002	-0.022	
3.77	0.503	0.001	-0.022	
3.80	0.502	0.000	-0.011	
3.83	0.503	0.000	-0.004	
3.87	0.502	0.000	-0.001	
3.90	0.503	0.000	-0.001	
3.93	0.502	0.000	-0.004	
3.97	0.503	-0.000	-0.010	
4.00	0.502	-0.001	-0.016	
4.03	0.503	-0.002	-0.011	
4.07	0.502	-0.002	0.003	
4.10	0.502	-0.000	-0.015	
4.13	0.502	-0.003	-0.023	
4.17	0.502	-0.003	-0.004	
4.20	0.502	-0.003	-0.004	
4.23	0.502	-0.003	-0.009	
4.27	0.502	-0.003	-0.019	
4.30	0.502	-0.004	-0.020	
4.33	0.502	-0.004	-0.033	
4.37	0.501	-0.005	-0.095	
4.40	0.502	-0.009	-0.184	
4.43	0.501	-0.023	-0.113	
4.47	0.500	-0.022	0.113	
4.50	0.499	-0.010	0.219	
4.53	0.499	-0.004	0.201	
4.57	0.499	0.003	0.146	
4.60	0.499	0.012	-0.059	
4.63	0.501	-0.002	-0.218	
4.67	0.499	-0.015	-0.059	
4.70	0.499	-0.005	0.094	
4.73	0.499	-0.002	0.077	
4.77	0.499	0.000	0.048	
4.80	0.499	0.000	0.037	
4.83	0.499	0.002	0.053	
4.87	0.499	0.005	0.039	
4.90	0.499	0.005	0.027	
4.93	0.499	0.004	0.084	
4.97	0.500	0.008	0.186	
5.00	0.499	0.023	0.129	
5.03	0.502	0.023	-0.103	
5.07	0.501	0.009	-0.177	
5.10	0.502	0.006	-0.104	
5.13	0.502	0.004	-0.055	
5.17	0.502	0.003	-0.027	
5.20	0.502	0.003	-0.013	
5.23	0.502	0.003	-0.007	
