Vernier Format 2
0.6.txt 1/28/2019 19:35:31
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.493	0.004	-0.045	
0.03	0.494	0.002	-0.044	
0.07	0.494	0.001	-0.047	
0.10	0.494	-0.001	-0.035	
0.13	0.493	-0.002	-0.002	
0.17	0.494	-0.001	0.009	
0.20	0.493	-0.000	-0.005	
0.23	0.494	-0.001	-0.025	
0.27	0.493	-0.002	-0.033	
0.30	0.493	-0.004	-0.015	
0.33	0.493	-0.003	-0.000	
0.37	0.493	-0.003	-0.005	
0.40	0.493	-0.004	0.003	
0.43	0.493	-0.003	0.011	
0.47	0.493	-0.003	0.004	
0.50	0.493	-0.003	-0.004	
0.53	0.493	-0.003	-0.011	
0.57	0.493	-0.004	-0.004	
0.60	0.492	-0.003	0.000	
0.63	0.492	-0.003	-0.011	
0.67	0.492	-0.004	-0.007	
0.70	0.492	-0.004	0.012	
0.73	0.492	-0.003	0.022	
0.77	0.492	-0.003	0.022	
0.80	0.492	-0.002	0.027	
0.83	0.492	-0.001	0.027	
0.87	0.492	0.000	0.023	
0.90	0.492	0.001	0.027	
0.93	0.492	0.002	0.028	
0.97	0.492	0.003	0.027	
1.00	0.492	0.003	0.037	
1.03	0.492	0.004	0.041	
1.07	0.492	0.007	0.023	
1.10	0.493	0.007	-0.003	
1.13	0.493	0.006	-0.006	
1.17	0.493	0.006	0.013	
1.20	0.493	0.007	0.021	
1.23	0.493	0.008	0.017	
1.27	0.493	0.008	0.012	
1.30	0.494	0.009	-0.007	
1.33	0.494	0.008	-0.023	
1.37	0.494	0.006	-0.015	
1.40	0.494	0.007	-0.014	
1.43	0.495	0.006	-0.030	
1.47	0.495	0.004	-0.023	
1.50	0.495	0.004	0.007	
1.53	0.495	0.006	0.002	
1.57	0.496	0.005	-0.028	
1.60	0.495	0.003	-0.040	
1.63	0.496	0.002	-0.045	
1.67	0.496	0.000	-0.040	
1.70	0.496	-0.001	-0.018	
1.73	0.495	-0.001	0.001	
1.77	0.496	0.001	-0.038	
1.80	0.496	-0.004	-0.078	
1.83	0.495	-0.007	-0.056	
1.87	0.495	-0.008	-0.030	
1.90	0.495	-0.008	-0.019	
1.93	0.495	-0.008	-0.028	
1.97	0.494	-0.010	-0.033	
2.00	0.494	-0.011	-0.029	
2.03	0.494	-0.012	-0.015	
2.07	0.493	-0.012	0.010	
2.10	0.493	-0.011	0.018	
2.13	0.493	-0.010	0.011	
2.17	0.492	-0.010	0.005	
2.20	0.492	-0.010	0.006	
2.23	0.491	-0.010	0.016	
2.27	0.491	-0.010	0.034	
2.30	0.491	-0.008	0.045	
2.33	0.491	-0.006	0.039	
2.37	0.490	-0.005	0.032	
2.40	0.490	-0.004	0.043	
2.43	0.490	-0.002	0.057	
2.47	0.490	-0.000	0.057	
2.50	0.490	0.002	0.043	
2.53	0.490	0.003	0.033	
2.57	0.490	0.003	0.043	
2.60	0.490	0.005	0.057	
2.63	0.490	0.008	0.057	
2.67	0.491	0.010	0.042	
2.70	0.491	0.010	0.028	
2.73	0.492	0.011	0.028	
2.77	0.492	0.012	0.027	
2.80	0.493	0.013	0.023	
2.83	0.493	0.013	0.026	
2.87	0.493	0.015	0.023	
2.90	0.494	0.015	0.010	
2.93	0.494	0.015	-0.002	
2.97	0.495	0.015	-0.018	
3.00	0.495	0.015	-0.041	
3.03	0.496	0.012	-0.056	
3.07	0.496	0.010	-0.039	
3.10	0.496	0.010	-0.021	
3.13	0.497	0.009	-0.036	
3.17	0.497	0.008	-0.054	
3.20	0.498	0.005	-0.060	
3.23	0.497	0.003	-0.054	
3.27	0.498	0.002	-0.055	
3.30	0.498	-0.000	-0.066	
3.33	0.498	-0.003	-0.072	
3.37	0.497	-0.005	-0.072	
3.40	0.497	-0.008	-0.066	
3.43	0.497	-0.010	-0.055	
3.47	0.497	-0.011	-0.053	
3.50	0.496	-0.013	-0.054	
3.53	0.496	-0.015	-0.042	
3.57	0.495	-0.016	-0.016	
3.60	0.495	-0.015	-0.016	
3.63	0.494	-0.017	-0.027	
3.67	0.493	-0.018	-0.015	
3.70	0.493	-0.018	-0.007	
3.73	0.492	-0.018	-0.000	
3.77	0.492	-0.018	0.005	
3.80	0.491	-0.018	0.016	
3.83	0.491	-0.017	0.034	
3.87	0.490	-0.015	0.049	
3.90	0.490	-0.013	0.049	
3.93	0.489	-0.012	0.050	
3.97	0.489	-0.010	0.055	
4.00	0.488	-0.008	0.054	
4.03	0.488	-0.007	0.061	
4.07	0.488	-0.005	0.077	
4.10	0.488	-0.001	0.077	
4.13	0.488	0.001	0.076	
4.17	0.488	0.003	0.088	
4.20	0.488	0.007	0.085	
4.23	0.488	0.010	0.066	
4.27	0.489	0.011	0.059	
4.30	0.489	0.013	0.066	
4.33	0.489	0.015	0.068	
4.37	0.490	0.018	0.060	
4.40	0.491	0.020	0.039	
4.43	0.492	0.020	0.021	
4.47	0.492	0.021	0.016	
4.50	0.493	0.021	0.022	
4.53	0.493	0.023	0.017	
4.57	0.494	0.023	-0.004	
4.60	0.495	0.022	-0.030	
4.63	0.496	0.021	-0.049	
4.67	0.496	0.019	-0.050	
4.70	0.497	0.017	-0.054	
4.73	0.498	0.015	-0.065	
4.77	0.498	0.013	-0.069	
4.80	0.498	0.010	-0.066	
4.83	0.499	0.008	-0.060	
4.87	0.499	0.007	-0.070	
4.90	0.499	0.004	-0.099	
4.93	0.499	0.000	-0.114	
4.97	0.499	-0.004	-0.103	
5.00	0.499	-0.007	-0.082	
5.03	0.499	-0.009	-0.082	
5.07	0.498	-0.012	-0.088	
5.10	0.498	-0.015	-0.081	
5.13	0.497	-0.018	-0.072	
5.17	0.497	-0.020	-0.062	
5.20	0.496	-0.022	-0.061	
5.23	0.495	-0.025	-0.051	
5.27	0.494	-0.026	-0.024	
