Vernier Format 2
2.6.txt 1/28/2019 20:4:55
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.498	-0.007	0.099	
0.03	0.498	-0.003	0.073	
0.07	0.498	-0.001	0.042	
0.10	0.498	-0.000	0.018	
0.13	0.498	0.000	0.007	
0.17	0.498	0.000	0.008	
0.20	0.498	0.000	0.015	
0.23	0.498	0.001	0.026	
0.27	0.498	0.003	0.011	
0.30	0.498	0.001	-0.003	
0.33	0.498	0.002	0.001	
0.37	0.498	0.002	-0.006	
0.40	0.498	0.001	0.003	
0.43	0.498	0.002	0.015	
0.47	0.498	0.003	0.015	
0.50	0.498	0.003	0.015	
0.53	0.498	0.004	0.005	
0.57	0.499	0.003	-0.000	
0.60	0.498	0.003	0.010	
0.63	0.499	0.004	0.004	
0.67	0.499	0.004	-0.019	
0.70	0.499	0.003	-0.029	
0.73	0.499	0.001	-0.011	
0.77	0.499	0.002	0.006	
0.80	0.499	0.002	0.002	
0.83	0.499	0.002	-0.007	
0.87	0.499	0.002	-0.015	
0.90	0.499	0.001	-0.008	
0.93	0.499	0.001	0.010	
0.97	0.499	0.003	-0.004	
1.00	0.500	0.001	-0.023	
1.03	0.499	0.000	-0.019	
1.07	0.500	-0.000	-0.018	
1.10	0.499	-0.001	-0.024	
1.13	0.500	-0.002	-0.022	
1.17	0.499	-0.002	-0.011	
1.20	0.499	-0.003	-0.004	
1.23	0.499	-0.003	-0.001	
1.27	0.499	-0.003	-0.000	
1.30	0.499	-0.003	-0.000	
1.33	0.499	-0.003	-0.000	
1.37	0.499	-0.003	-0.001	
1.40	0.499	-0.003	-0.003	
1.43	0.499	-0.003	-0.007	
1.47	0.499	-0.003	-0.011	
1.50	0.498	-0.004	0.001	
1.53	0.498	-0.003	0.016	
1.57	0.498	-0.003	0.024	
1.60	0.498	-0.002	0.036	
1.63	0.498	0.000	0.037	
1.67	0.498	0.002	-0.001	
1.70	0.498	-0.001	-0.025	
1.73	0.498	-0.000	-0.019	
1.77	0.498	-0.001	-0.024	
1.80	0.498	-0.003	0.003	
1.83	0.498	-0.002	0.045	
1.87	0.498	0.001	0.051	
1.90	0.498	0.002	0.032	
1.93	0.498	0.003	0.020	
1.97	0.498	0.004	0.002	
2.00	0.498	0.003	-0.011	
2.03	0.499	0.003	-0.007	
2.07	0.499	0.003	-0.003	
2.10	0.499	0.003	0.003	
2.13	0.499	0.003	0.007	
2.17	0.499	0.003	0.011	
2.20	0.499	0.004	0.000	
2.23	0.499	0.003	-0.009	
2.27	0.499	0.003	0.003	
2.30	0.499	0.003	0.017	
2.33	0.499	0.004	0.029	
2.37	0.500	0.007	-0.007	
2.40	0.500	0.003	-0.044	
2.43	0.500	0.002	-0.026	
2.47	0.500	0.002	-0.011	
2.50	0.500	0.002	-0.021	
2.53	0.500	0.000	-0.030	
2.57	0.500	-0.000	-0.029	
2.60	0.500	-0.002	-0.015	
2.63	0.500	-0.002	0.009	
2.67	0.500	-0.001	0.014	
2.70	0.500	-0.000	-0.000	
2.73	0.500	-0.001	-0.015	
2.77	0.500	-0.002	-0.014	
2.80	0.500	-0.002	0.000	
2.83	0.500	-0.001	-0.001	
2.87	0.500	-0.002	-0.004	
2.90	0.499	-0.002	0.006	
2.93	0.500	-0.001	0.000	
2.97	0.499	-0.002	-0.008	
3.00	0.499	-0.001	-0.019	
3.03	0.499	-0.004	-0.018	
3.07	0.499	-0.003	-0.004	
3.10	0.499	-0.003	-0.007	
3.13	0.499	-0.004	0.003	
3.17	0.499	-0.003	0.012	
3.20	0.499	-0.003	0.008	
3.23	0.499	-0.003	0.007	
3.27	0.499	-0.002	0.008	
3.30	0.499	-0.002	0.012	
3.33	0.498	-0.001	0.004	
3.37	0.499	-0.002	0.000	
3.40	0.498	-0.002	0.015	
3.43	0.498	-0.001	0.020	
3.47	0.498	-0.000	0.015	
3.50	0.498	0.000	0.015	
3.53	0.498	0.001	0.023	
3.57	0.498	0.002	0.024	
3.60	0.498	0.002	0.019	
3.63	0.499	0.003	0.023	
3.67	0.499	0.004	0.033	
3.70	0.499	0.006	0.018	
3.73	0.499	0.005	-0.011	
3.77	0.499	0.005	-0.025	
3.80	0.499	0.003	-0.024	
3.83	0.499	0.003	-0.008	
3.87	0.500	0.003	0.006	
3.90	0.499	0.003	0.017	
3.93	0.500	0.004	0.011	
3.97	0.500	0.004	-0.011	
4.00	0.500	0.003	-0.018	
4.03	0.500	0.003	-0.011	
4.07	0.500	0.003	-0.009	
4.10	0.500	0.002	-0.016	
4.13	0.500	0.002	-0.033	
4.17	0.500	0.000	-0.040	
4.20	0.500	-0.002	-0.022	
4.23	0.500	-0.002	0.006	
4.27	0.500	-0.001	0.014	
4.30	0.500	-0.000	0.006	
4.33	0.500	-0.000	-0.005	
4.37	0.500	-0.001	-0.004	
4.40	0.500	0.000	-0.023	
4.43	0.500	-0.002	-0.048	
4.47	0.500	-0.004	-0.037	
4.50	0.500	-0.005	-0.018	
4.53	0.500	-0.005	-0.005	
4.57	0.500	-0.005	0.002	
4.60	0.499	-0.005	0.007	
4.63	0.499	-0.005	0.012	
4.67	0.499	-0.004	0.003	
4.70	0.499	-0.005	-0.004	
4.73	0.499	-0.005	0.005	
4.77	0.499	-0.004	0.001	
4.80	0.498	-0.005	-0.000	
4.83	0.498	-0.004	0.015	
4.87	0.498	-0.003	0.019	
4.90	0.498	-0.003	0.013	
4.93	0.498	-0.003	0.015	
4.97	0.498	-0.002	0.026	
5.00	0.498	-0.001	0.044	
5.03	0.498	0.002	0.023	
5.07	0.498	0.001	-0.006	
5.10	0.498	0.000	0.001	
5.13	0.498	0.001	0.016	
5.17	0.498	0.002	0.021	
5.20	0.498	0.002	0.011	
5.23	0.498	0.003	0.004	
5.27	0.498	0.003	0.001	
