Vernier Format 2
2.1.txt 1/28/2019 19:59:49
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.501	-0.002	0.071	
0.03	0.501	0.002	0.042	
0.07	0.502	0.002	0.015	
0.10	0.501	0.001	0.015	
0.13	0.502	0.003	0.023	
0.17	0.502	0.004	0.007	
0.20	0.502	0.003	-0.008	
0.23	0.502	0.003	-0.007	
0.27	0.502	0.003	-0.008	
0.30	0.502	0.002	-0.015	
0.33	0.502	0.002	-0.030	
0.37	0.502	0.000	-0.033	
0.40	0.502	-0.001	-0.013	
0.43	0.502	-0.001	0.005	
0.47	0.502	-0.000	0.006	
0.50	0.502	-0.001	0.014	
0.53	0.502	0.002	-0.009	
0.57	0.502	-0.001	-0.038	
0.60	0.502	-0.002	-0.050	
0.63	0.502	-0.003	-0.088	
0.67	0.502	-0.007	-0.106	
0.70	0.502	-0.018	0.071	
0.73	0.500	-0.003	0.246	
0.77	0.502	0.011	0.084	
0.80	0.501	0.002	-0.083	
0.83	0.502	-0.001	-0.081	
0.87	0.501	-0.003	-0.053	
0.90	0.501	-0.004	-0.019	
0.93	0.501	-0.004	0.010	
0.97	0.501	-0.003	0.018	
1.00	0.501	-0.003	0.011	
1.03	0.501	-0.003	0.006	
1.07	0.501	-0.003	0.012	
1.10	0.501	-0.002	0.026	
1.13	0.500	-0.001	0.044	
1.17	0.501	0.002	0.021	
1.20	0.501	0.001	-0.018	
1.23	0.501	0.000	-0.047	
1.27	0.501	-0.002	-0.085	
1.30	0.501	-0.005	-0.122	
1.33	0.501	-0.016	0.001	
1.37	0.499	-0.005	0.149	
1.40	0.501	-0.001	0.168	
1.43	0.499	0.005	0.188	
1.47	0.501	0.018	0.034	
1.50	0.501	0.007	-0.110	
1.53	0.501	0.004	-0.085	
1.57	0.501	0.001	-0.036	
1.60	0.501	0.002	0.003	
1.63	0.501	0.002	0.006	
1.67	0.501	0.003	0.004	
1.70	0.501	0.003	0.004	
1.73	0.501	0.003	0.007	
1.77	0.501	0.003	0.010	
1.80	0.501	0.004	-0.004	
1.83	0.502	0.003	-0.022	
1.87	0.502	0.002	-0.029	
1.90	0.502	0.001	-0.025	
1.93	0.502	0.000	-0.012	
1.97	0.502	0.000	-0.006	
2.00	0.502	0.000	-0.010	
2.03	0.502	0.000	-0.043	
2.07	0.502	-0.002	-0.107	
2.10	0.502	-0.006	-0.157	
2.13	0.502	-0.019	-0.015	
2.17	0.500	-0.015	0.295	
2.20	0.500	0.012	0.295	
2.23	0.502	0.016	-0.014	
2.27	0.501	0.004	-0.151	
2.30	0.501	-0.001	-0.093	
2.33	0.501	-0.002	-0.022	
2.37	0.501	0.000	-0.009	
2.40	0.501	-0.002	-0.023	
2.43	0.501	-0.002	-0.014	
2.47	0.501	-0.003	-0.007	
2.50	0.501	-0.003	-0.001	
2.53	0.501	-0.003	0.000	
2.57	0.501	-0.003	0.003	
2.60	0.501	-0.002	0.006	
2.63	0.501	-0.002	0.004	
2.67	0.501	-0.001	-0.029	
2.70	0.501	-0.003	-0.068	
2.73	0.501	-0.006	-0.071	
2.77	0.500	-0.014	0.068	
2.80	0.499	-0.002	0.205	
2.83	0.500	0.010	0.059	
2.87	0.500	0.002	-0.112	
2.90	0.500	-0.002	-0.149	
2.93	0.500	-0.007	-0.157	
2.97	0.500	-0.019	0.028	
3.00	0.498	-0.011	0.335	
3.03	0.499	0.016	0.271	
3.07	0.500	0.018	-0.095	
3.10	0.500	0.002	-0.275	
3.13	0.500	-0.012	-0.137	
3.17	0.499	-0.004	-0.014	
3.20	0.500	-0.006	-0.067	
3.23	0.499	-0.016	0.030	
3.27	0.499	-0.005	0.144	
3.30	0.499	-0.001	0.146	
3.33	0.499	0.004	0.177	
3.37	0.499	0.009	0.223	
3.40	0.499	0.023	0.132	
3.43	0.501	0.024	-0.126	
3.47	0.501	0.009	-0.223	
3.50	0.501	0.003	-0.132	
3.53	0.501	0.002	-0.049	
3.57	0.501	0.001	-0.003	
3.60	0.501	0.001	0.023	
3.63	0.501	0.004	-0.004	
3.67	0.501	0.001	-0.034	
3.70	0.501	0.000	-0.026	
3.73	0.501	-0.000	-0.021	
3.77	0.501	-0.001	-0.024	
3.80	0.501	-0.002	-0.022	
3.83	0.501	-0.002	-0.007	
3.87	0.501	-0.002	0.006	
3.90	0.501	-0.002	0.016	
3.93	0.501	-0.001	0.004	
3.97	0.501	-0.001	-0.043	
4.00	0.501	-0.003	-0.082	
4.03	0.501	-0.007	-0.084	
4.07	0.501	-0.015	0.065	
4.10	0.499	-0.002	0.179	
4.13	0.501	0.010	-0.050	
4.17	0.501	-0.005	-0.288	
4.20	0.501	-0.023	-0.176	
4.23	0.498	-0.023	0.116	
4.27	0.499	-0.006	0.199	
4.30	0.499	-0.003	0.109	
4.33	0.498	-0.002	0.087	
4.37	0.498	-0.000	0.140	
4.40	0.498	0.006	0.220	
4.43	0.498	0.020	0.130	
4.47	0.500	0.020	-0.115	
4.50	0.500	0.006	-0.197	
4.53	0.500	0.002	-0.115	
4.57	0.500	0.000	-0.044	
4.60	0.500	0.000	-0.008	
4.63	0.500	0.000	0.003	
4.67	0.500	0.000	0.010	
4.70	0.500	0.001	0.018	
4.73	0.500	0.002	0.012	
4.77	0.500	0.002	-0.005	
4.80	0.500	0.001	-0.001	
4.83	0.500	0.001	0.023	
4.87	0.500	0.003	0.033	
4.90	0.501	0.005	-0.000	
4.93	0.501	0.002	-0.018	
4.97	0.501	0.002	-0.003	
5.00	0.501	0.002	0.000	
5.03	0.501	0.003	0.001	
5.07	0.501	0.003	-0.004	
5.10	0.501	0.002	-0.011	
5.13	0.501	0.002	-0.022	
5.17	0.501	0.001	-0.022	
5.20	0.501	0.000	-0.011	
5.23	0.501	0.000	-0.004	
5.27	0.501	0.000	-0.001	
