Vernier Format 2
3.3.txt 1/28/2019 20:11:13
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.503	0.007	-0.088	
0.03	0.503	0.003	-0.063	
0.07	0.503	0.002	-0.040	
0.10	0.503	0.001	-0.022	
0.13	0.503	0.001	-0.001	
0.17	0.503	0.001	-0.002	
0.20	0.503	0.000	-0.003	
0.23	0.503	0.001	0.003	
0.27	0.503	0.001	-0.024	
0.30	0.503	0.002	-0.142	
0.33	0.504	-0.006	-0.281	
0.37	0.503	-0.024	-0.194	
0.40	0.501	-0.027	0.087	
0.43	0.501	-0.012	0.197	
0.47	0.501	-0.006	0.109	
0.50	0.501	-0.007	0.063	
0.53	0.500	-0.004	0.075	
0.57	0.500	-0.001	0.073	
0.60	0.501	-0.001	0.092	
0.63	0.500	0.003	0.130	
0.67	0.500	0.016	-0.039	
0.70	0.502	0.008	-0.362	
0.73	0.502	-0.026	-0.224	
0.77	0.499	-0.019	0.216	
0.80	0.500	0.011	0.101	
0.83	0.501	-0.005	-0.207	
0.87	0.499	-0.022	-0.040	
0.90	0.499	-0.011	0.237	
0.93	0.499	0.001	0.307	
0.97	0.499	0.019	0.079	
1.00	0.501	0.014	-0.323	
1.03	0.501	-0.016	-0.338	
1.07	0.499	-0.022	0.020	
1.10	0.498	-0.008	0.215	
1.13	0.499	0.001	0.161	
1.17	0.499	0.003	0.071	
1.20	0.499	0.003	0.031	
1.23	0.499	0.005	0.013	
1.27	0.499	0.005	-0.016	
1.30	0.499	0.002	0.004	
1.33	0.499	0.005	0.041	
1.37	0.500	0.007	0.010	
1.40	0.500	0.005	-0.007	
1.43	0.500	0.005	0.010	
1.47	0.500	0.006	0.020	
1.50	0.500	0.005	0.078	
1.53	0.500	0.010	0.167	
1.57	0.501	0.018	0.192	
1.60	0.501	0.028	0.047	
1.63	0.503	0.025	-0.215	
1.67	0.503	0.009	-0.315	
1.70	0.504	-0.001	-0.242	
1.73	0.503	-0.014	0.021	
1.77	0.502	0.002	0.236	
1.80	0.504	0.016	0.067	
1.83	0.504	0.006	-0.125	
1.87	0.504	0.001	-0.150	
1.90	0.504	-0.002	-0.188	
1.93	0.504	-0.017	-0.083	
1.97	0.502	-0.009	0.051	
2.00	0.504	-0.008	0.052	
2.03	0.501	-0.013	0.229	
2.07	0.501	0.013	0.249	
2.10	0.503	0.016	-0.048	
2.13	0.503	0.002	-0.173	
2.17	0.503	-0.002	-0.126	
2.20	0.503	-0.005	-0.073	
2.23	0.502	-0.007	-0.029	
2.27	0.502	-0.006	-0.021	
2.30	0.502	-0.007	-0.048	
2.33	0.502	-0.009	-0.093	
2.37	0.502	-0.012	-0.144	
2.40	0.502	-0.024	-0.036	
2.43	0.499	-0.021	0.217	
2.47	0.499	0.003	0.172	
2.50	0.501	-0.005	0.006	
2.53	0.499	-0.012	0.168	
2.57	0.499	0.013	0.168	
2.60	0.501	0.013	-0.161	
2.63	0.501	-0.011	-0.182	
2.67	0.499	-0.005	-0.026	
2.70	0.501	-0.005	0.004	
2.73	0.499	-0.011	0.175	
2.77	0.499	0.005	0.336	
2.80	0.499	0.023	0.196	
2.83	0.501	0.023	-0.095	
2.87	0.501	0.009	-0.194	
2.90	0.501	0.004	-0.106	
2.93	0.501	0.003	-0.022	
2.97	0.502	0.005	0.017	
3.00	0.502	0.005	0.020	
3.03	0.502	0.006	0.019	
3.07	0.502	0.007	0.004	
3.10	0.502	0.007	-0.022	
3.13	0.502	0.004	-0.021	
3.17	0.503	0.005	-0.009	
3.20	0.503	0.005	-0.020	
3.23	0.503	0.004	-0.044	
3.27	0.503	0.003	-0.082	
3.30	0.503	-0.002	-0.102	
3.33	0.503	-0.012	0.059	
3.37	0.502	0.002	0.213	
3.40	0.503	0.015	0.055	
3.43	0.504	0.005	-0.097	
3.47	0.503	0.001	-0.079	
3.50	0.504	-0.000	-0.041	
3.53	0.503	-0.001	-0.002	
3.57	0.503	0.001	-0.006	
3.60	0.504	-0.000	-0.037	
3.63	0.503	-0.002	-0.048	
3.67	0.503	-0.004	-0.036	
3.70	0.503	-0.005	-0.016	
3.73	0.503	-0.005	-0.005	
3.77	0.503	-0.005	-0.001	
3.80	0.503	-0.005	-0.001	
3.83	0.502	-0.005	-0.005	
3.87	0.502	-0.005	-0.007	
3.90	0.502	-0.006	-0.012	
3.93	0.502	-0.007	-0.003	
3.97	0.501	-0.006	0.002	
4.00	0.502	-0.006	-0.013	
4.03	0.501	-0.007	-0.039	
4.07	0.501	-0.007	-0.091	
4.10	0.501	-0.011	-0.141	
4.13	0.501	-0.023	-0.014	
4.17	0.499	-0.018	0.245	
4.20	0.499	0.007	0.175	
4.23	0.500	-0.002	-0.031	
4.27	0.499	-0.011	0.121	
4.30	0.498	0.012	0.153	
4.33	0.501	0.006	0.024	
4.37	0.498	0.007	0.027	
4.40	0.501	0.016	-0.162	
4.43	0.501	-0.009	-0.190	
4.47	0.499	-0.011	0.138	
4.50	0.499	0.011	0.200	
4.53	0.501	0.009	0.087	
4.57	0.500	0.011	0.090	
4.60	0.501	0.019	-0.020	
4.63	0.502	0.009	-0.113	
4.67	0.502	0.007	-0.073	
4.70	0.502	0.005	-0.033	
4.73	0.502	0.005	-0.008	
4.77	0.502	0.005	-0.005	
4.80	0.502	0.005	-0.011	
4.83	0.503	0.005	-0.023	
4.87	0.503	0.003	-0.025	
4.90	0.503	0.003	-0.019	
4.93	0.503	0.002	-0.016	
4.97	0.503	0.001	-0.005	
5.00	0.503	0.002	-0.000	
5.03	0.503	0.002	-0.014	
5.07	0.503	0.001	-0.016	
5.10	0.503	0.000	-0.007	
5.13	0.503	0.000	-0.001	
5.17	0.503	0.001	-0.017	
5.20	0.503	-0.001	-0.026	
5.23	0.503	-0.001	-0.030	
5.27	0.503	-0.003	-0.040	
