Vernier Format 2
2.4.txt 1/28/2019 20:3:19
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.499	-0.003	0.120	
0.03	0.499	0.001	0.111	
0.07	0.499	0.003	0.128	
0.10	0.499	0.014	0.052	
0.13	0.501	0.006	-0.020	
0.17	0.499	-0.031	0.060	
0.20	0.501	0.016	-0.010	
0.23	0.501	0.006	-0.084	
0.27	0.501	0.006	-0.047	
0.30	0.501	0.004	-0.045	
0.33	0.501	0.004	-0.061	
0.37	0.502	-0.000	-0.085	
0.40	0.501	-0.001	-0.124	
0.43	0.502	-0.006	-0.204	
0.47	0.501	-0.022	-0.084	
0.50	0.500	-0.020	0.257	
0.53	0.499	0.001	0.421	
0.57	0.500	0.021	0.233	
0.60	0.501	0.021	-0.089	
0.63	0.502	0.006	-0.197	
0.67	0.501	0.002	-0.114	
0.70	0.502	0.000	-0.035	
0.73	0.501	0.001	0.009	
0.77	0.502	0.002	0.010	
0.80	0.502	0.002	-0.010	
0.83	0.502	0.001	-0.014	
0.87	0.502	0.000	0.001	
0.90	0.502	0.001	0.019	
0.93	0.502	0.002	0.027	
0.97	0.502	0.003	0.022	
1.00	0.502	0.003	0.019	
1.03	0.502	0.005	-0.011	
1.07	0.502	0.002	-0.026	
1.10	0.502	0.002	-0.015	
1.13	0.502	0.002	-0.022	
1.17	0.502	0.001	-0.020	
1.20	0.502	0.000	-0.008	
1.23	0.502	0.000	0.002	
1.27	0.502	0.000	0.007	
1.30	0.502	0.001	-0.007	
1.33	0.503	0.000	-0.023	
1.37	0.502	-0.001	-0.011	
1.40	0.502	-0.001	-0.004	
1.43	0.502	-0.001	-0.016	
1.47	0.502	-0.002	-0.028	
1.50	0.502	-0.002	-0.011	
1.53	0.502	-0.003	-0.004	
1.57	0.502	-0.003	-0.001	
1.60	0.502	-0.003	-0.002	
1.63	0.502	-0.003	-0.000	
1.67	0.502	-0.003	0.004	
1.70	0.502	-0.003	0.022	
1.73	0.502	-0.000	0.014	
1.77	0.502	-0.002	-0.008	
1.80	0.501	-0.002	-0.003	
1.83	0.502	-0.001	-0.013	
1.87	0.501	-0.003	-0.023	
1.90	0.501	-0.004	-0.007	
1.93	0.501	-0.003	0.012	
1.97	0.501	-0.003	0.018	
2.00	0.501	-0.002	0.025	
2.03	0.501	-0.001	0.023	
2.07	0.501	-0.000	0.011	
2.10	0.501	0.000	0.004	
2.13	0.501	0.000	0.001	
2.17	0.501	0.000	-0.001	
2.20	0.501	0.000	-0.009	
2.23	0.501	0.000	-0.044	
2.27	0.501	-0.002	-0.110	
2.30	0.501	-0.006	-0.177	
2.33	0.501	-0.020	-0.050	
2.37	0.499	-0.017	0.260	
2.40	0.499	0.003	0.411	
2.43	0.499	0.022	0.228	
2.47	0.501	0.022	-0.085	
2.50	0.501	0.009	-0.185	
2.53	0.502	0.004	-0.110	
2.57	0.501	0.003	-0.043	
2.60	0.502	0.003	-0.013	
2.63	0.502	0.002	-0.012	
2.67	0.502	0.002	-0.018	
2.70	0.502	0.001	-0.012	
2.73	0.502	0.001	0.007	
2.77	0.502	0.002	0.007	
2.80	0.502	0.002	-0.012	
2.83	0.502	0.001	-0.018	
2.87	0.502	0.000	-0.010	
2.90	0.502	0.000	-0.004	
2.93	0.502	0.000	-0.001	
2.97	0.502	0.000	-0.001	
3.00	0.502	0.000	-0.004	
3.03	0.502	-0.000	-0.011	
3.07	0.502	-0.001	-0.021	
3.10	0.502	-0.002	-0.015	
3.13	0.502	-0.002	0.003	
3.17	0.502	-0.002	0.018	
3.20	0.502	0.000	-0.001	
3.23	0.502	-0.002	-0.022	
3.27	0.502	-0.002	-0.014	
3.30	0.502	-0.003	-0.007	
3.33	0.501	-0.003	-0.001	
3.37	0.502	-0.003	-0.000	
3.40	0.501	-0.003	0.000	
3.43	0.501	-0.003	0.000	
3.47	0.501	-0.003	-0.001	
3.50	0.501	-0.003	-0.008	
3.53	0.501	-0.003	-0.040	
3.57	0.501	-0.004	-0.099	
3.60	0.501	-0.008	-0.143	
3.63	0.501	-0.020	-0.009	
3.67	0.499	-0.016	0.273	
3.70	0.499	0.011	0.218	
3.73	0.501	0.012	-0.174	
3.77	0.501	-0.014	-0.216	
3.80	0.499	-0.017	0.139	
3.83	0.499	0.000	0.368	
3.87	0.499	0.020	0.247	
3.90	0.501	0.023	-0.075	
3.93	0.501	0.007	-0.206	
3.97	0.501	0.002	-0.117	
4.00	0.501	0.001	-0.029	
4.03	0.501	0.002	0.010	
4.07	0.501	0.002	0.006	
4.10	0.501	0.002	-0.003	
4.13	0.501	0.002	-0.011	
4.17	0.501	0.001	-0.003	
4.20	0.501	0.002	0.004	
4.23	0.501	0.002	-0.005	
4.27	0.501	0.001	-0.001	
4.30	0.501	0.002	0.000	
4.33	0.502	0.002	-0.015	
4.37	0.501	0.001	-0.019	
4.40	0.502	0.000	-0.010	
4.43	0.501	0.000	-0.003	
4.47	0.502	0.000	0.005	
4.50	0.501	0.000	0.017	
4.53	0.502	0.001	0.032	
4.57	0.501	0.003	0.032	
4.60	0.502	0.005	-0.015	
4.63	0.502	0.001	-0.050	
4.67	0.502	-0.000	-0.044	
4.70	0.502	-0.002	-0.026	
4.73	0.502	-0.002	-0.003	
4.77	0.502	-0.001	-0.005	
4.80	0.502	-0.002	-0.015	
4.83	0.502	-0.003	-0.014	
4.87	0.501	-0.003	-0.014	
4.90	0.501	-0.004	0.000	
4.93	0.501	-0.003	0.014	
4.97	0.501	-0.003	0.014	
5.00	0.501	-0.002	0.014	
5.03	0.501	-0.001	0.001	
5.07	0.501	-0.002	-0.010	
5.10	0.501	-0.002	-0.004	
5.13	0.501	-0.002	0.004	
5.17	0.501	-0.002	0.010	
5.20	0.501	-0.001	0.000	
5.23	0.501	-0.002	-0.009	
