Vernier Format 2
1.8.txt 1/28/2019 19:55:59
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.500	-0.003	0.052	
0.03	0.499	-0.001	0.033	
0.07	0.500	-0.000	0.015	
0.10	0.499	0.000	0.010	
0.13	0.500	0.000	0.016	
0.17	0.499	0.001	0.030	
0.20	0.500	0.002	0.036	
0.23	0.500	0.004	0.025	
0.27	0.500	0.004	0.026	
0.30	0.500	0.005	0.049	
0.33	0.500	0.009	0.022	
0.37	0.501	0.006	-0.015	
0.40	0.500	0.006	-0.007	
0.43	0.501	0.007	-0.010	
0.47	0.501	0.006	-0.017	
0.50	0.501	0.005	-0.018	
0.53	0.501	0.005	-0.022	
0.57	0.502	0.003	-0.016	
0.60	0.501	0.003	-0.004	
0.63	0.502	0.004	-0.011	
0.67	0.502	0.003	-0.023	
0.70	0.502	0.001	-0.011	
0.73	0.502	0.002	-0.004	
0.77	0.502	0.002	-0.017	
0.80	0.502	0.001	-0.023	
0.83	0.502	0.000	-0.021	
0.87	0.502	-0.001	-0.023	
0.90	0.502	-0.002	-0.014	
0.93	0.502	-0.002	0.006	
0.97	0.502	-0.001	0.009	
1.00	0.502	-0.001	0.006	
1.03	0.502	0.000	-0.019	
1.07	0.502	-0.002	-0.048	
1.10	0.502	-0.004	-0.041	
1.13	0.502	-0.005	-0.029	
1.17	0.501	-0.006	-0.024	
1.20	0.501	-0.007	-0.013	
1.23	0.501	-0.007	0.008	
1.27	0.501	-0.006	0.012	
1.30	0.500	-0.006	0.003	
1.33	0.500	-0.006	0.011	
1.37	0.500	-0.005	0.023	
1.40	0.500	-0.004	0.011	
1.43	0.500	-0.005	0.004	
1.47	0.500	-0.004	0.017	
1.50	0.499	-0.003	0.023	
1.53	0.500	-0.003	0.022	
1.57	0.499	-0.002	0.026	
1.60	0.499	-0.001	0.023	
1.63	0.499	-0.000	0.012	
1.67	0.499	0.000	0.006	
1.70	0.499	0.000	0.012	
1.73	0.499	0.000	0.025	
1.77	0.499	0.001	0.036	
1.80	0.499	0.005	-0.016	
1.83	0.500	0.002	-0.112	
1.87	0.500	-0.003	-0.189	
1.90	0.500	-0.015	-0.128	
1.93	0.498	-0.017	0.098	
1.97	0.498	-0.004	0.211	
2.00	0.498	0.003	0.161	
2.03	0.499	0.005	0.124	
2.07	0.499	0.009	0.142	
2.10	0.499	0.013	0.189	
2.13	0.499	0.026	0.097	
2.17	0.501	0.026	-0.141	
2.20	0.501	0.011	-0.224	
2.23	0.502	0.005	-0.138	
2.27	0.501	0.003	-0.057	
2.30	0.502	0.003	-0.018	
2.33	0.502	0.002	-0.013	
2.37	0.502	0.002	-0.022	
2.40	0.502	0.001	-0.023	
2.43	0.502	0.000	-0.014	
2.47	0.502	-0.000	-0.008	
2.50	0.502	-0.000	-0.005	
2.53	0.502	-0.001	0.006	
2.57	0.502	0.001	-0.004	
2.60	0.502	-0.000	-0.034	
2.63	0.502	-0.002	-0.042	
2.67	0.502	-0.004	-0.035	
2.70	0.501	-0.004	-0.061	
2.73	0.502	-0.006	-0.135	
2.77	0.501	-0.011	-0.213	
2.80	0.501	-0.026	-0.133	
2.83	0.499	-0.027	0.124	
2.87	0.499	-0.012	0.243	
2.90	0.499	-0.006	0.220	
2.93	0.499	-0.001	0.235	
2.97	0.498	0.013	0.141	
3.00	0.500	0.015	-0.096	
3.03	0.500	0.001	-0.176	
3.07	0.500	-0.003	-0.089	
3.10	0.499	-0.003	-0.021	
3.13	0.499	-0.003	0.007	
3.17	0.499	-0.002	0.018	
3.20	0.499	-0.002	0.032	
3.23	0.499	-0.000	0.044	
3.27	0.499	0.002	0.036	
3.30	0.499	0.002	0.033	
3.33	0.499	0.005	0.004	
3.37	0.500	0.003	-0.041	
3.40	0.499	0.001	-0.065	
3.43	0.500	-0.001	-0.105	
3.47	0.499	-0.004	-0.162	
3.50	0.500	-0.017	-0.051	
3.53	0.498	-0.014	0.220	
3.57	0.498	0.004	0.306	
3.60	0.498	0.018	0.090	
3.63	0.500	0.008	-0.085	
3.67	0.499	-0.004	0.125	
3.70	0.499	0.021	0.218	
3.73	0.501	0.025	-0.045	
3.77	0.501	0.012	-0.172	
3.80	0.501	0.007	-0.118	
3.83	0.501	0.005	-0.058	
3.87	0.501	0.005	-0.032	
3.90	0.502	0.003	-0.022	
3.93	0.502	0.003	-0.005	
3.97	0.502	0.003	0.006	
4.00	0.502	0.003	0.009	
4.03	0.502	0.005	-0.026	
4.07	0.502	0.001	-0.055	
4.10	0.502	-0.000	-0.048	
4.13	0.502	-0.002	-0.032	
4.17	0.502	-0.002	-0.010	
4.20	0.502	-0.002	0.002	
4.23	0.502	-0.002	0.007	
4.27	0.502	-0.001	-0.010	
4.30	0.502	-0.003	-0.036	
4.33	0.502	-0.004	-0.066	
4.37	0.501	-0.005	-0.137	
4.40	0.502	-0.011	-0.224	
4.43	0.501	-0.027	-0.127	
4.47	0.499	-0.026	0.127	
4.50	0.499	-0.012	0.204	
4.53	0.499	-0.007	0.118	
4.57	0.499	-0.005	0.042	
4.60	0.499	-0.005	0.003	
4.63	0.498	-0.006	-0.004	
4.67	0.498	-0.006	0.022	
4.70	0.498	-0.005	0.084	
4.73	0.498	-0.001	0.161	
4.77	0.498	0.004	0.241	
4.80	0.498	0.021	0.137	
4.83	0.500	0.020	-0.144	
4.87	0.499	0.006	-0.293	
4.90	0.500	-0.003	-0.313	
4.93	0.500	-0.020	-0.154	
4.97	0.498	-0.020	0.177	
5.00	0.498	-0.002	0.347	
5.03	0.498	0.009	0.327	
5.07	0.498	0.025	0.122	
5.10	0.500	0.022	-0.195	
5.13	0.500	0.004	-0.288	
5.17	0.500	-0.009	-0.065	
5.20	0.498	0.003	0.103	
5.23	0.501	0.012	-0.079	
5.27	0.501	-0.010	-0.073	
