Vernier Format 2
1.4.txt 1/28/2019 19:49:34
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.499	0.052	-0.636	
0.03	0.502	0.030	-0.548	
0.07	0.502	0.010	-0.380	
0.10	0.502	0.003	-0.180	
0.13	0.502	0.001	-0.057	
0.17	0.502	0.002	-0.038	
0.20	0.502	-0.001	-0.052	
0.23	0.502	-0.002	-0.047	
0.27	0.502	-0.003	-0.080	
0.30	0.501	-0.006	-0.142	
0.33	0.501	-0.012	-0.193	
0.37	0.501	-0.026	-0.067	
0.40	0.499	-0.023	0.202	
0.43	0.499	0.002	0.122	
0.47	0.501	-0.009	-0.116	
0.50	0.498	-0.021	-0.002	
0.53	0.498	-0.009	0.152	
0.57	0.498	-0.005	0.187	
0.60	0.498	0.000	0.248	
0.63	0.498	0.017	0.147	
0.67	0.500	0.017	-0.118	
0.70	0.499	0.002	-0.202	
0.73	0.499	-0.003	-0.107	
0.77	0.499	-0.003	-0.037	
0.80	0.499	-0.003	-0.016	
0.83	0.499	-0.004	-0.004	
0.87	0.499	-0.004	0.022	
0.90	0.498	-0.003	0.037	
0.93	0.499	-0.001	0.028	
0.97	0.498	-0.001	0.015	
1.00	0.499	-0.001	0.027	
1.03	0.498	0.001	0.048	
1.07	0.499	0.004	0.019	
1.10	0.499	0.002	-0.006	
1.13	0.499	0.002	0.004	
1.17	0.499	0.003	0.004	
1.20	0.499	0.003	-0.020	
1.23	0.499	0.003	-0.089	
1.27	0.499	-0.001	-0.176	
1.30	0.499	-0.015	-0.096	
1.33	0.498	-0.013	0.136	
1.37	0.498	0.001	0.201	
1.40	0.498	0.005	0.124	
1.43	0.498	0.008	0.068	
1.47	0.499	0.009	0.044	
1.50	0.499	0.008	0.090	
1.53	0.499	0.009	0.161	
1.57	0.500	0.025	0.067	
1.60	0.501	0.022	-0.155	
1.63	0.501	0.008	-0.217	
1.67	0.501	0.003	-0.143	
1.70	0.502	0.000	-0.080	
1.73	0.501	-0.001	-0.036	
1.77	0.501	-0.001	-0.033	
1.80	0.501	-0.003	-0.071	
1.83	0.501	-0.005	-0.119	
1.87	0.501	-0.009	-0.162	
1.90	0.501	-0.022	-0.051	
1.93	0.499	-0.020	0.216	
1.97	0.499	0.005	0.172	
2.00	0.501	-0.002	-0.038	
2.03	0.499	-0.011	0.046	
2.07	0.499	0.007	0.012	
2.10	0.500	-0.005	-0.128	
2.13	0.498	-0.015	0.042	
2.17	0.498	0.005	0.059	
2.20	0.500	-0.005	-0.057	
2.23	0.498	-0.014	0.165	
2.27	0.498	0.012	0.222	
2.30	0.499	0.015	-0.059	
2.33	0.499	0.000	-0.170	
2.37	0.499	-0.003	-0.095	
2.40	0.499	-0.004	-0.036	
2.43	0.499	-0.005	-0.005	
2.47	0.499	-0.004	0.018	
2.50	0.498	-0.003	0.030	
2.53	0.499	-0.002	0.034	
2.57	0.498	-0.001	0.029	
2.60	0.499	0.000	0.016	
2.63	0.498	0.001	-0.008	
2.67	0.499	0.000	-0.044	
2.70	0.498	-0.002	-0.066	
2.73	0.499	-0.011	0.070	
2.77	0.497	-0.043	0.168	
2.80	0.499	0.014	-0.065	
2.83	0.499	-0.008	-0.123	
2.87	0.498	-0.007	0.133	
2.90	0.498	0.014	0.084	
2.93	0.500	0.005	-0.131	
2.97	0.498	-0.008	-0.032	
3.00	0.498	0.002	0.124	
3.03	0.499	0.005	0.169	
3.07	0.499	0.011	0.233	
3.10	0.499	0.026	0.126	
3.13	0.501	0.025	-0.141	
3.17	0.501	0.010	-0.223	
3.20	0.501	0.005	-0.143	
3.23	0.501	0.001	-0.061	
3.27	0.501	0.001	0.010	
3.30	0.501	0.004	0.016	
3.33	0.501	0.004	-0.037	
3.37	0.502	0.002	-0.089	
3.40	0.502	-0.002	-0.104	
3.43	0.502	-0.012	0.052	
3.47	0.500	0.001	0.210	
3.50	0.502	0.014	0.045	
3.53	0.502	0.004	-0.160	
3.57	0.502	-0.002	-0.221	
3.60	0.502	-0.010	-0.239	
3.63	0.502	-0.025	-0.054	
3.67	0.499	-0.021	0.275	
3.70	0.499	0.008	0.225	
3.73	0.501	0.007	-0.157	
3.77	0.501	-0.018	-0.185	
3.80	0.498	-0.012	-0.011	
3.83	0.500	-0.012	0.044	
3.87	0.498	-0.017	0.263	
3.90	0.498	0.013	0.254	
3.93	0.500	0.013	-0.065	
3.97	0.499	-0.001	-0.145	
4.00	0.499	-0.003	-0.069	
4.03	0.499	-0.003	-0.021	
4.07	0.499	-0.003	-0.009	
4.10	0.499	-0.002	-0.041	
4.13	0.499	-0.004	-0.114	
4.17	0.499	-0.017	-0.023	
4.20	0.497	-0.006	0.100	
4.23	0.499	-0.003	0.056	
4.27	0.497	-0.009	0.151	
4.30	0.497	0.013	0.075	
4.33	0.499	0.003	-0.161	
4.37	0.497	-0.011	-0.054	
4.40	0.498	-0.002	0.093	
4.43	0.498	0.001	0.120	
4.47	0.498	0.005	0.147	
4.50	0.498	0.010	0.174	
4.53	0.498	0.023	0.057	
4.57	0.500	0.013	-0.054	
4.60	0.499	0.012	0.013	
4.63	0.500	0.020	-0.047	
4.67	0.501	0.009	-0.119	
4.70	0.501	0.007	-0.068	
4.73	0.501	0.005	-0.029	
4.77	0.501	0.006	-0.032	
4.80	0.501	0.006	-0.114	
4.83	0.502	-0.001	-0.183	
4.87	0.502	-0.015	-0.015	
4.90	0.500	-0.009	0.321	
4.93	0.500	0.020	0.300	
4.97	0.502	0.022	-0.038	
5.00	0.502	0.009	-0.183	
5.03	0.503	0.004	-0.137	
5.07	0.502	0.001	-0.075	
5.10	0.503	-0.000	-0.042	
5.13	0.502	-0.001	-0.043	
5.17	0.503	-0.004	-0.031	
5.20	0.502	-0.004	-0.004	
5.23	0.502	-0.002	-0.012	
