Vernier Format 2
1.6.txt 1/28/2019 19:52:54
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.500	0.051	-0.763	
0.03	0.503	0.025	-0.702	
0.07	0.503	0.001	-0.565	
0.10	0.503	-0.020	-0.246	
0.13	0.501	-0.019	0.176	
0.17	0.501	-0.001	0.352	
0.20	0.501	0.017	0.147	
0.23	0.503	0.015	-0.244	
0.27	0.502	-0.007	-0.429	
0.30	0.502	-0.026	-0.224	
0.33	0.500	-0.027	0.140	
0.37	0.500	-0.010	0.295	
0.40	0.499	0.007	0.069	
0.43	0.501	-0.005	-0.193	
0.47	0.499	-0.021	-0.080	
0.50	0.499	-0.011	0.100	
0.53	0.499	-0.007	0.115	
0.57	0.499	-0.003	0.106	
0.60	0.498	-0.002	0.115	
0.63	0.498	0.005	0.098	
0.67	0.499	0.012	-0.099	
0.70	0.500	-0.003	-0.263	
0.73	0.498	-0.018	-0.103	
0.77	0.498	-0.010	0.089	
0.80	0.498	-0.005	0.109	
0.83	0.498	-0.001	0.073	
0.87	0.498	-0.001	0.072	
0.90	0.498	0.002	0.107	
0.93	0.498	0.006	0.102	
0.97	0.498	0.016	-0.082	
1.00	0.500	0.001	-0.241	
1.03	0.498	-0.013	-0.049	
1.07	0.498	-0.002	0.167	
1.10	0.498	0.004	0.237	
1.13	0.498	0.013	0.270	
1.17	0.498	0.027	0.129	
1.20	0.501	0.026	-0.129	
1.23	0.501	0.012	-0.206	
1.27	0.501	0.007	-0.146	
1.30	0.501	0.005	-0.153	
1.33	0.501	0.001	-0.223	
1.37	0.501	-0.015	-0.137	
1.40	0.500	-0.016	0.160	
1.43	0.500	0.000	0.327	
1.47	0.500	0.011	0.284	
1.50	0.500	0.025	0.049	
1.53	0.502	0.022	-0.336	
1.57	0.503	-0.011	-0.340	
1.60	0.501	-0.016	0.040	
1.63	0.501	0.000	0.214	
1.67	0.501	0.014	-0.008	
1.70	0.503	-0.001	-0.225	
1.73	0.501	-0.016	-0.064	
1.77	0.501	-0.005	0.131	
1.80	0.501	-0.001	0.173	
1.83	0.501	0.004	0.211	
1.87	0.501	0.018	0.105	
1.90	0.503	0.017	-0.145	
1.93	0.502	0.002	-0.225	
1.97	0.502	-0.004	-0.138	
2.00	0.502	-0.006	-0.071	
2.03	0.502	-0.007	-0.032	
2.07	0.501	-0.008	-0.014	
2.10	0.501	-0.008	-0.013	
2.13	0.501	-0.008	-0.043	
2.17	0.501	-0.009	-0.101	
2.20	0.500	-0.014	-0.138	
2.23	0.500	-0.026	0.026	
2.27	0.498	-0.019	0.352	
2.30	0.498	0.011	0.310	
2.33	0.500	0.014	-0.081	
2.37	0.500	-0.000	-0.330	
2.40	0.500	-0.021	-0.222	
2.43	0.498	-0.022	0.107	
2.47	0.498	-0.006	0.267	
2.50	0.498	0.002	0.247	
2.53	0.498	0.008	0.215	
2.57	0.498	0.020	0.070	
2.60	0.500	0.018	-0.177	
2.63	0.500	-0.004	-0.108	
2.67	0.498	0.005	0.127	
2.70	0.500	0.017	0.050	
2.73	0.500	0.009	-0.073	
2.77	0.500	0.007	-0.061	
2.80	0.501	0.005	-0.033	
2.83	0.501	0.005	-0.015	
2.87	0.501	0.005	-0.038	
2.90	0.501	0.004	-0.078	
2.93	0.501	0.000	-0.121	
2.97	0.501	-0.010	-0.024	
3.00	0.500	-0.000	0.057	
3.03	0.502	0.001	-0.049	
3.07	0.501	-0.010	0.003	
3.10	0.500	-0.001	0.119	
3.13	0.501	0.005	0.062	
3.17	0.501	0.003	-0.013	
3.20	0.501	0.001	-0.027	
3.23	0.501	0.001	-0.011	
3.27	0.501	0.001	-0.005	
3.30	0.501	0.000	0.018	
3.33	0.501	0.000	0.097	
3.37	0.501	0.005	0.182	
3.40	0.501	0.018	0.099	
3.43	0.503	0.018	-0.139	
3.47	0.502	0.003	-0.224	
3.50	0.502	-0.003	-0.140	
3.53	0.502	-0.005	-0.068	
3.57	0.502	-0.005	-0.065	
3.60	0.502	-0.007	-0.129	
3.63	0.502	-0.013	-0.201	
3.67	0.501	-0.026	-0.121	
3.70	0.500	-0.026	0.115	
3.73	0.499	-0.013	0.197	
3.77	0.499	-0.007	0.116	
3.80	0.499	-0.006	0.035	
3.83	0.499	-0.007	0.007	
3.87	0.498	-0.007	0.030	
3.90	0.498	-0.005	0.051	
3.93	0.498	-0.003	0.048	
3.97	0.498	-0.000	0.009	
4.00	0.498	-0.003	-0.005	
4.03	0.498	-0.002	0.020	
4.07	0.498	-0.001	0.026	
4.10	0.498	-0.000	0.020	
4.13	0.498	0.000	0.013	
4.17	0.498	0.001	-0.001	
4.20	0.498	0.000	-0.006	
4.23	0.498	-0.001	0.026	
4.27	0.498	0.002	0.052	
4.30	0.498	0.004	0.042	
4.33	0.498	0.005	0.032	
4.37	0.498	0.005	0.061	
4.40	0.499	0.007	0.134	
4.43	0.499	0.013	0.209	
4.47	0.499	0.027	0.108	
4.50	0.501	0.026	-0.141	
4.53	0.501	0.011	-0.219	
4.57	0.501	0.006	-0.137	
4.60	0.502	0.003	-0.057	
4.63	0.501	0.003	-0.002	
4.67	0.502	0.004	0.008	
4.70	0.502	0.004	-0.002	
4.73	0.502	0.004	0.003	
4.77	0.502	0.004	0.018	
4.80	0.502	0.007	-0.015	
4.83	0.503	0.003	-0.052	
4.87	0.502	0.001	-0.037	
4.90	0.503	0.001	-0.014	
4.93	0.502	0.001	-0.014	
4.97	0.503	0.000	-0.028	
5.00	0.502	-0.001	-0.023	
5.03	0.503	-0.001	-0.026	
5.07	0.502	-0.003	-0.038	
5.10	0.502	-0.004	-0.030	
5.13	0.502	-0.005	-0.016	
5.17	0.502	-0.005	-0.010	
5.20	0.502	-0.005	-0.021	
5.23	0.502	-0.006	-0.063	
5.27	0.501	-0.009	-0.130	
