Vernier Format 2
3.2.txt 1/28/2019 20:10:16
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.498	0.036	-0.526	
0.03	0.500	0.018	-0.440	
0.07	0.500	-0.005	-0.183	
0.10	0.498	0.004	0.111	
0.13	0.501	0.017	0.036	
0.17	0.500	0.007	-0.082	
0.20	0.501	0.005	-0.050	
0.23	0.501	0.004	0.001	
0.27	0.501	0.007	0.003	
0.30	0.501	0.004	-0.015	
0.33	0.501	0.005	-0.007	
0.37	0.502	0.005	-0.010	
0.40	0.501	0.004	-0.002	
0.43	0.502	0.005	0.001	
0.47	0.502	0.004	-0.011	
0.50	0.502	0.003	-0.008	
0.53	0.502	0.003	0.006	
0.57	0.502	0.004	-0.002	
0.60	0.502	0.004	-0.051	
0.63	0.503	0.001	-0.099	
0.67	0.502	-0.003	-0.112	
0.70	0.503	-0.013	0.059	
0.73	0.501	0.001	0.236	
0.77	0.503	0.016	0.068	
0.80	0.503	0.005	-0.114	
0.83	0.503	0.001	-0.121	
0.87	0.503	-0.003	-0.097	
0.90	0.503	-0.006	-0.042	
0.93	0.502	-0.006	0.013	
0.97	0.502	-0.004	0.029	
1.00	0.502	-0.003	0.016	
1.03	0.502	-0.004	0.019	
1.07	0.502	-0.002	0.025	
1.10	0.502	-0.000	-0.017	
1.13	0.502	-0.003	-0.077	
1.17	0.501	-0.005	-0.141	
1.20	0.502	-0.011	-0.206	
1.23	0.501	-0.026	-0.051	
1.27	0.499	-0.022	0.280	
1.30	0.499	-0.001	0.416	
1.33	0.499	0.018	0.192	
1.37	0.501	0.017	-0.173	
1.40	0.501	-0.001	-0.303	
1.43	0.501	-0.017	-0.074	
1.47	0.499	-0.005	0.155	
1.50	0.500	0.008	0.026	
1.53	0.501	-0.010	0.013	
1.57	0.499	0.001	0.166	
1.60	0.501	0.014	0.031	
1.63	0.500	0.003	-0.090	
1.67	0.500	0.000	-0.042	
1.70	0.500	0.001	-0.002	
1.73	0.501	0.002	0.007	
1.77	0.500	0.001	0.015	
1.80	0.501	0.003	0.030	
1.83	0.501	0.004	0.028	
1.87	0.501	0.004	0.033	
1.90	0.501	0.006	0.041	
1.93	0.501	0.009	-0.003	
1.97	0.502	0.005	-0.032	
2.00	0.501	0.005	-0.017	
2.03	0.502	0.005	-0.014	
2.07	0.502	0.004	-0.003	
2.10	0.502	0.005	0.000	
2.13	0.502	0.004	-0.012	
2.17	0.502	0.003	-0.016	
2.20	0.502	0.003	-0.010	
2.23	0.503	0.003	-0.024	
2.27	0.503	0.001	-0.030	
2.30	0.503	0.001	-0.015	
2.33	0.503	0.001	-0.019	
2.37	0.503	-0.001	-0.016	
2.40	0.502	-0.000	-0.004	
2.43	0.503	-0.001	-0.008	
2.47	0.502	-0.001	-0.002	
2.50	0.503	-0.001	-0.003	
2.53	0.502	-0.001	-0.022	
2.57	0.503	-0.002	-0.030	
2.60	0.502	-0.004	-0.010	
2.63	0.502	-0.003	0.008	
2.67	0.502	-0.003	0.010	
2.70	0.502	-0.002	0.012	
2.73	0.502	-0.002	0.019	
2.77	0.502	-0.001	0.017	
2.80	0.502	-0.001	0.015	
2.83	0.502	0.001	-0.003	
2.87	0.502	-0.001	-0.033	
2.90	0.502	-0.003	-0.023	
2.93	0.502	-0.003	-0.003	
2.97	0.502	-0.002	-0.021	
3.00	0.502	-0.004	-0.055	
3.03	0.501	-0.005	-0.088	
3.07	0.501	-0.008	-0.138	
3.10	0.501	-0.021	-0.033	
3.13	0.499	-0.016	0.216	
3.17	0.499	0.007	0.154	
3.20	0.501	-0.003	0.004	
3.23	0.499	-0.008	0.202	
3.27	0.499	0.017	0.240	
3.30	0.501	0.020	-0.022	
3.33	0.501	0.009	-0.134	
3.37	0.501	0.005	-0.092	
3.40	0.502	0.003	-0.031	
3.43	0.501	0.004	0.021	
3.47	0.502	0.006	0.025	
3.50	0.502	0.006	0.010	
3.53	0.502	0.007	-0.007	
3.57	0.502	0.005	-0.024	
3.60	0.502	0.005	-0.026	
3.63	0.503	0.003	-0.015	
3.67	0.503	0.003	0.006	
3.70	0.503	0.004	0.007	
3.73	0.503	0.004	-0.012	
3.77	0.503	0.003	-0.018	
3.80	0.503	0.003	-0.012	
3.83	0.504	0.003	-0.011	
3.87	0.503	0.002	-0.020	
3.90	0.504	0.002	-0.038	
3.93	0.504	-0.001	-0.054	
3.97	0.504	-0.002	-0.071	
4.00	0.504	-0.004	-0.098	
4.03	0.504	-0.016	0.055	
4.07	0.501	-0.002	0.231	
4.10	0.504	0.013	0.071	
4.13	0.503	0.003	-0.098	
4.17	0.503	-0.001	-0.085	
4.20	0.503	-0.003	-0.049	
4.23	0.503	-0.004	-0.007	
4.27	0.503	-0.003	0.015	
4.30	0.503	-0.002	0.017	
4.33	0.503	-0.002	0.013	
4.37	0.503	-0.000	-0.025	
4.40	0.503	-0.004	-0.050	
4.43	0.502	-0.005	-0.033	
4.47	0.502	-0.006	-0.003	
4.50	0.502	-0.005	0.023	
4.53	0.502	-0.004	0.017	
4.57	0.502	-0.004	0.011	
4.60	0.502	-0.003	0.009	
4.63	0.502	-0.003	0.001	
4.67	0.502	-0.004	0.015	
4.70	0.501	-0.002	0.034	
4.73	0.501	-0.001	0.029	
4.77	0.501	-0.000	0.011	
4.80	0.501	-0.000	-0.001	
4.83	0.501	-0.000	-0.006	
4.87	0.501	-0.001	0.011	
4.90	0.501	0.000	0.033	
4.93	0.501	0.002	0.029	
4.97	0.501	0.002	0.016	
5.00	0.502	0.003	0.011	
5.03	0.501	0.003	0.021	
5.07	0.502	0.004	0.040	
5.10	0.502	0.006	0.044	
5.13	0.502	0.009	-0.007	
5.17	0.502	0.005	-0.040	
5.20	0.502	0.004	-0.014	
5.23	0.503	0.004	-0.003	
5.27	0.503	0.004	-0.014	
