Vernier Format 2
2.5.txt 1/28/2019 20:4:3
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.498	0.002	-0.079	
0.03	0.499	-0.002	-0.049	
0.07	0.498	-0.002	-0.017	
0.10	0.498	-0.002	0.004	
0.13	0.498	-0.002	0.021	
0.17	0.498	-0.001	0.022	
0.20	0.498	-0.000	0.012	
0.23	0.498	0.000	0.010	
0.27	0.498	0.000	0.021	
0.30	0.498	0.001	0.063	
0.33	0.498	0.003	0.130	
0.37	0.498	0.008	0.198	
0.40	0.498	0.022	0.120	
0.43	0.500	0.022	-0.112	
0.47	0.500	0.008	-0.191	
0.50	0.500	0.003	-0.086	
0.53	0.500	0.004	0.010	
0.57	0.501	0.007	0.016	
0.60	0.501	0.006	-0.019	
0.63	0.501	0.005	-0.028	
0.67	0.501	0.003	-0.021	
0.70	0.501	0.003	-0.001	
0.73	0.501	0.004	-0.001	
0.77	0.501	0.003	-0.005	
0.80	0.502	0.003	0.000	
0.83	0.502	0.004	-0.011	
0.87	0.502	0.003	-0.023	
0.90	0.502	0.001	-0.011	
0.93	0.502	0.002	-0.004	
0.97	0.502	0.002	-0.016	
1.00	0.502	0.001	-0.020	
1.03	0.502	0.000	-0.015	
1.07	0.502	-0.000	-0.015	
1.10	0.502	-0.001	-0.019	
1.13	0.502	-0.002	-0.014	
1.17	0.502	-0.002	0.006	
1.20	0.502	-0.001	0.010	
1.23	0.502	-0.001	0.010	
1.27	0.502	0.000	-0.008	
1.30	0.502	-0.002	-0.029	
1.33	0.502	-0.002	-0.025	
1.37	0.502	-0.003	-0.025	
1.40	0.501	-0.004	-0.013	
1.43	0.501	-0.004	0.006	
1.47	0.501	-0.003	0.007	
1.50	0.501	-0.003	-0.012	
1.53	0.501	-0.005	-0.017	
1.57	0.501	-0.005	-0.006	
1.60	0.501	-0.005	0.007	
1.63	0.501	-0.005	0.022	
1.67	0.500	-0.003	0.026	
1.70	0.500	-0.003	0.022	
1.73	0.500	-0.002	0.022	
1.77	0.500	-0.001	0.013	
1.80	0.500	-0.001	-0.006	
1.83	0.500	-0.002	-0.005	
1.87	0.500	-0.002	0.018	
1.90	0.500	-0.000	0.032	
1.93	0.500	0.001	0.032	
1.97	0.500	0.003	0.003	
2.00	0.500	0.001	-0.029	
2.03	0.500	0.000	-0.050	
2.07	0.500	-0.002	-0.074	
2.10	0.500	-0.005	-0.078	
2.13	0.500	-0.013	0.063	
2.17	0.498	0.001	0.157	
2.20	0.500	0.012	-0.103	
2.23	0.500	-0.013	-0.192	
2.27	0.499	-0.016	0.096	
2.30	0.499	-0.001	0.265	
2.33	0.499	0.008	0.250	
2.37	0.499	0.022	0.049	
2.40	0.501	0.017	-0.267	
2.43	0.501	-0.010	-0.202	
2.47	0.499	-0.010	0.200	
2.50	0.499	0.017	0.271	
2.53	0.501	0.021	-0.014	
2.57	0.501	0.008	-0.144	
2.60	0.501	0.006	-0.118	
2.63	0.502	0.001	-0.083	
2.67	0.501	0.000	-0.040	
2.70	0.502	-0.000	-0.028	
2.73	0.501	-0.002	-0.025	
2.77	0.502	-0.001	-0.060	
2.80	0.501	-0.004	-0.135	
2.83	0.501	-0.010	-0.198	
2.87	0.501	-0.022	-0.119	
2.90	0.500	-0.023	0.104	
2.93	0.499	-0.010	0.194	
2.97	0.499	-0.005	0.123	
3.00	0.499	-0.003	0.050	
3.03	0.499	-0.003	0.008	
3.07	0.499	-0.003	-0.008	
3.10	0.499	-0.003	-0.018	
3.13	0.499	-0.004	-0.011	
3.17	0.499	-0.004	0.009	
3.20	0.498	-0.003	0.018	
3.23	0.498	-0.003	0.018	
3.27	0.498	-0.003	0.036	
3.30	0.498	0.000	0.030	
3.33	0.498	0.000	-0.003	
3.37	0.498	-0.000	-0.018	
3.40	0.498	-0.002	-0.013	
3.43	0.498	-0.002	0.011	
3.47	0.498	-0.001	0.021	
3.50	0.498	0.000	0.018	
3.53	0.498	0.000	0.016	
3.57	0.498	0.001	0.005	
3.60	0.498	0.001	0.001	
3.63	0.498	0.001	0.015	
3.67	0.498	0.002	0.020	
3.70	0.498	0.002	0.014	
3.73	0.498	0.003	0.011	
3.77	0.498	0.003	0.013	
3.80	0.499	0.004	0.004	
3.83	0.499	0.003	0.001	
3.87	0.499	0.003	0.016	
3.90	0.499	0.005	0.021	
3.93	0.499	0.005	0.014	
3.97	0.499	0.005	0.004	
4.00	0.499	0.006	-0.021	
4.03	0.500	0.004	-0.034	
4.07	0.500	0.003	-0.022	
4.10	0.500	0.002	-0.015	
4.13	0.500	0.002	-0.013	
4.17	0.500	0.001	-0.004	
4.20	0.500	0.002	-0.001	
4.23	0.500	0.002	-0.016	
4.27	0.500	0.001	-0.023	
4.30	0.500	0.000	-0.022	
4.33	0.500	-0.001	-0.026	
4.37	0.500	-0.002	-0.023	
4.40	0.500	-0.002	-0.012	
4.43	0.500	-0.003	-0.008	
4.47	0.500	-0.003	-0.008	
4.50	0.500	-0.003	-0.012	
4.53	0.499	-0.004	-0.004	
4.57	0.499	-0.003	0.001	
4.60	0.499	-0.003	-0.008	
4.63	0.499	-0.004	-0.004	
4.67	0.499	-0.004	0.015	
4.70	0.499	-0.002	0.006	
4.73	0.499	-0.004	-0.004	
4.77	0.499	-0.003	-0.003	
4.80	0.499	-0.003	-0.013	
4.83	0.498	-0.004	-0.008	
4.87	0.498	-0.004	0.012	
4.90	0.498	-0.003	0.022	
4.93	0.498	-0.003	0.022	
4.97	0.498	-0.002	0.026	
5.00	0.498	-0.001	0.023	
5.03	0.498	-0.000	0.012	
5.07	0.498	0.000	0.005	
5.10	0.498	0.000	0.005	
5.13	0.498	0.000	0.011	
5.17	0.498	0.001	0.019	
5.20	0.498	0.002	0.018	
5.23	0.498	0.002	0.015	
5.27	0.498	0.002	0.036	
