X,CH1,CH2,
Second,Volt,Volt,
-3.00e-06,-7.59e-02,-7.20e-02
-2.99e-06,-7.20e-02,-7.20e-02
-2.98e-06,-7.40e-02,-7.20e-02
-2.97e-06,-7.59e-02,-7.20e-02
-2.96e-06,-7.40e-02,-7.20e-02
-2.95e-06,-7.20e-02,-7.20e-02
-2.94e-06,-7.20e-02,-7.20e-02
-2.93e-06,-7.59e-02,-7.20e-02
-2.92e-06,-7.40e-02,-7.20e-02
-2.91e-06,-7.20e-02,-7.20e-02
-2.90e-06,-7.20e-02,-7.20e-02
-2.89e-06,-7.59e-02,-7.20e-02
-2.88e-06,-7.40e-02,-7.20e-02
-2.87e-06,-7.40e-02,-7.20e-02
-2.86e-06,-7.59e-02,-7.20e-02
-2.85e-06,-7.20e-02,-7.20e-02
-2.84e-06,-7.40e-02,-7.20e-02
-2.83e-06,-7.59e-02,-7.20e-02
-2.82e-06,-7.59e-02,-7.20e-02
-2.81e-06,-7.20e-02,-7.20e-02
-2.80e-06,-7.40e-02,-7.20e-02
-2.79e-06,-7.20e-02,-7.20e-02
-2.78e-06,-7.40e-02,-7.20e-02
-2.77e-06,-7.20e-02,-7.20e-02
-2.76e-06,-7.40e-02,-7.20e-02
-2.75e-06,-7.20e-02,-7.20e-02
-2.74e-06,-7.40e-02,-7.20e-02
-2.73e-06,-7.40e-02,-7.20e-02
-2.72e-06,-7.59e-02,-7.20e-02
-2.71e-06,-7.40e-02,-7.20e-02
-2.70e-06,-7.20e-02,-7.20e-02
-2.69e-06,-7.59e-02,-7.20e-02
-2.68e-06,-7.59e-02,-7.20e-02
-2.67e-06,-7.40e-02,-7.20e-02
-2.66e-06,-7.40e-02,-7.20e-02
-2.65e-06,-7.20e-02,-7.20e-02
-2.64e-06,-7.40e-02,-7.20e-02
-2.63e-06,-7.20e-02,-7.20e-02
-2.62e-06,-7.40e-02,-7.20e-02
-2.61e-06,-7.20e-02,-7.20e-02
-2.60e-06,-7.59e-02,-7.20e-02
-2.59e-06,-7.20e-02,-7.20e-02
