Vernier Format 2
400g.txt 6/30/2018 4:46:15
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.258	-0.043	1.058	
0.03	0.255	-0.001	0.789	
0.07	0.258	0.025	0.365	
0.10	0.258	0.019	0.025	
0.13	0.259	0.020	-0.148	
0.17	0.260	0.013	-0.257	
0.20	0.261	-0.011	0.124	
0.23	0.259	-0.015	1.337	
0.27	0.255	0.094	2.000	
0.30	0.265	0.192	0.689	
0.33	0.273	0.142	-0.798	
0.37	0.274	0.097	-1.254	
0.40	0.280	0.053	-1.406	
0.43	0.278	0.000	-1.360	
0.47	0.279	-0.035	-1.344	
0.50	0.276	-0.092	-1.185	
0.53	0.272	-0.133	-0.502	
0.57	0.266	-0.126	0.238	
0.60	0.264	-0.106	0.701	
0.63	0.259	-0.083	1.190	
0.67	0.257	-0.026	1.586	
0.70	0.257	0.033	1.633	
0.73	0.259	0.095	1.270	
0.77	0.264	0.130	0.540	
0.80	0.269	0.128	-0.131	
0.83	0.273	0.114	-0.609	
0.87	0.277	0.086	-1.000	
0.90	0.279	0.045	-1.286	
0.93	0.280	-0.005	-1.391	
0.97	0.279	-0.053	-1.293	
1.00	0.276	-0.095	-1.010	
1.03	0.272	-0.124	-0.571	
1.07	0.268	-0.141	0.104	
1.10	0.262	-0.121	0.870	
1.13	0.259	-0.072	1.312	
1.17	0.257	-0.024	1.437	
1.20	0.257	0.028	1.362	
1.23	0.259	0.071	1.108	
1.27	0.262	0.105	0.718	
1.30	0.267	0.122	0.216	
1.33	0.271	0.118	-0.280	
1.37	0.275	0.107	-0.861	
1.40	0.279	0.065	-1.486	
1.43	0.280	-0.003	-1.749	
1.47	0.279	-0.070	-1.441	
1.50	0.274	-0.110	-0.753	
1.53	0.270	-0.118	-0.103	
1.57	0.266	-0.105	0.248	
1.60	0.264	-0.100	0.539	
1.63	0.259	-0.081	1.081	
1.67	0.257	-0.024	1.478	
1.70	0.257	0.030	1.495	
1.73	0.259	0.087	1.153	
1.77	0.264	0.111	0.627	
1.80	0.267	0.125	0.138	
1.83	0.273	0.127	-0.508	
1.87	0.276	0.089	-1.068	
1.90	0.279	0.046	-1.344	
1.93	0.280	-0.005	-1.441	
1.97	0.279	-0.054	-1.340	
2.00	0.276	-0.098	-1.060	
2.03	0.272	-0.135	-0.469	
2.07	0.266	-0.136	0.331	
2.10	0.262	-0.105	0.917	
2.13	0.259	-0.066	1.222	
2.17	0.257	-0.020	1.354	
2.20	0.257	0.027	1.336	
2.23	0.259	0.073	1.159	
2.27	0.263	0.109	0.807	
2.30	0.267	0.135	0.213	
2.33	0.273	0.129	-0.541	
2.37	0.276	0.091	-1.077	
2.40	0.279	0.048	-1.332	
2.43	0.280	-0.001	-1.415	
2.47	0.279	-0.052	-1.291	
2.50	0.276	-0.092	-0.981	
2.53	0.272	-0.119	-0.549	
2.57	0.268	-0.136	0.084	
2.60	0.262	-0.118	0.817	
2.63	0.259	-0.072	1.269	
2.67	0.257	-0.024	1.418	
2.70	0.257	0.027	1.393	
2.73	0.259	0.073	1.188	
2.77	0.262	0.109	0.830	
2.80	0.267	0.136	0.226	
2.83	0.273	0.130	-0.529	
2.87	0.276	0.093	-1.060	
2.90	0.279	0.051	-1.325	
2.93	0.280	0.002	-1.436	
2.97	0.279	-0.049	-1.362	
3.00	0.276	-0.094	-1.083	
3.03	0.273	-0.131	-0.499	
3.07	0.267	-0.134	0.283	
3.10	0.263	-0.105	0.870	
3.13	0.259	-0.068	1.189	
3.17	0.258	-0.022	1.328	
3.20	0.258	0.026	1.256	
3.23	0.260	0.066	1.046	
3.27	0.263	0.097	0.761	
3.30	0.267	0.119	0.371	
3.33	0.271	0.129	-0.238	
3.37	0.276	0.108	-0.976	
3.40	0.279	0.055	-1.437	
3.43	0.280	0.000	-1.517	
3.47	0.279	-0.051	-1.368	
3.50	0.276	-0.093	-1.062	
3.53	0.273	-0.130	-0.487	
3.57	0.266	-0.133	0.298	
3.60	0.263	-0.103	0.876	
3.63	0.259	-0.066	1.176	
3.67	0.258	-0.021	1.318	
3.70	0.258	0.026	1.298	
3.73	0.260	0.069	1.130	
3.77	0.263	0.103	0.828	
3.80	0.267	0.133	0.256	
3.83	0.273	0.127	-0.507	
3.87	0.276	0.092	-1.061	
3.90	0.279	0.048	-1.336	
3.93	0.280	-0.003	-1.399	
3.97	0.279	-0.049	-1.279	
4.00	0.276	-0.090	-1.019	
4.03	0.273	-0.126	-0.484	
4.07	0.267	-0.130	0.252	
4.10	0.263	-0.103	0.812	
4.13	0.260	-0.069	1.143	
4.17	0.258	-0.023	1.301	
4.20	0.258	0.024	1.254	
4.23	0.260	0.064	1.079	
4.27	0.263	0.098	0.794	
4.30	0.266	0.126	0.236	
4.33	0.272	0.115	-0.392	
4.37	0.274	0.092	-0.820	
4.40	0.279	0.062	-1.231	
4.43	0.279	0.005	-1.452	
4.47	0.279	-0.045	-1.345	
4.50	0.276	-0.087	-1.058	
4.53	0.273	-0.125	-0.476	
4.57	0.267	-0.128	0.336	
4.60	0.263	-0.088	0.771	
4.63	0.262	-0.067	0.906	
4.67	0.258	-0.038	1.235	
4.70	0.258	0.020	1.414	
4.73	0.260	0.067	1.260	
4.77	0.263	0.113	0.787	
4.80	0.268	0.128	0.064	
4.83	0.272	0.112	-0.547	
4.87	0.276	0.085	-0.962	
4.90	0.278	0.044	-1.214	
4.93	0.279	-0.000	-1.312	
4.97	0.278	-0.047	-1.259	
5.00	0.276	-0.087	-1.044	
5.03	0.273	-0.126	-0.520	
5.07	0.266	-0.131	0.269	
5.10	0.263	-0.100	0.854	
5.13	0.260	-0.064	1.118	
5.17	0.258	-0.023	1.240	
5.20	0.258	0.019	1.278	
5.23	0.259	0.066	1.149	
5.27	0.262	0.110	0.631	
