Vernier Format 2
600g.txt 6/30/2018 4:54:9
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.280	-0.165	0.168	
0.03	0.274	-0.160	0.207	
0.07	0.269	-0.156	0.373	
0.10	0.264	-0.142	0.747	
0.13	0.260	-0.115	1.351	
0.17	0.255	-0.048	1.791	
0.20	0.256	0.024	1.661	
0.23	0.257	0.067	1.338	
0.27	0.261	0.111	1.015	
0.30	0.265	0.139	0.555	
0.33	0.270	0.152	-0.020	
0.37	0.276	0.139	-0.631	
0.40	0.280	0.107	-1.152	
0.43	0.283	0.059	-1.529	
0.47	0.285	-0.002	-1.664	
0.50	0.283	-0.060	-1.517	
0.53	0.280	-0.109	-1.138	
0.57	0.276	-0.140	-0.590	
0.60	0.270	-0.150	0.034	
0.63	0.265	-0.138	0.638	
0.67	0.261	-0.104	1.115	
0.70	0.258	-0.059	1.424	
0.73	0.256	-0.005	1.572	
0.77	0.257	0.052	1.501	
0.80	0.260	0.102	1.165	
0.83	0.265	0.135	0.635	
0.87	0.270	0.145	0.053	
0.90	0.275	0.138	-0.527	
0.93	0.279	0.110	-1.073	
0.97	0.283	0.063	-1.471	
1.00	0.284	0.005	-1.624	
1.03	0.283	-0.053	-1.509	
1.07	0.280	-0.102	-1.159	
1.10	0.276	-0.135	-0.634	
1.13	0.270	-0.146	-0.030	
1.17	0.265	-0.136	0.555	
1.20	0.261	-0.107	1.049	
1.23	0.258	-0.062	1.379	
1.27	0.257	-0.010	1.514	
1.30	0.257	0.044	1.451	
1.33	0.260	0.093	1.183	
1.37	0.264	0.128	0.728	
1.40	0.269	0.144	0.159	
1.43	0.274	0.140	-0.455	
1.47	0.279	0.111	-0.995	
1.50	0.282	0.069	-1.367	
1.53	0.284	0.018	-1.610	
1.57	0.283	-0.046	-1.577	
1.60	0.280	-0.098	-1.199	
1.63	0.276	-0.129	-0.682	
1.67	0.271	-0.144	-0.125	
1.70	0.266	-0.138	0.456	
1.73	0.262	-0.112	0.975	
1.77	0.258	-0.069	1.351	
1.80	0.257	-0.015	1.498	
1.83	0.257	0.037	1.424	
1.87	0.259	0.083	1.201	
1.90	0.263	0.122	0.786	
1.93	0.268	0.140	0.216	
1.97	0.273	0.137	-0.374	
2.00	0.277	0.114	-0.909	
2.03	0.281	0.073	-1.316	
2.07	0.283	0.021	-1.530	
2.10	0.282	-0.036	-1.503	
2.13	0.280	-0.086	-1.226	
2.17	0.276	-0.122	-0.776	
2.20	0.271	-0.141	-0.224	
2.23	0.266	-0.138	0.346	
2.27	0.262	-0.115	0.854	
2.30	0.258	-0.076	1.233	
2.33	0.257	-0.036	1.595	
2.37	0.255	0.036	1.710	
2.40	0.259	0.098	1.251	
2.43	0.263	0.120	0.716	
2.47	0.267	0.141	0.266	
2.50	0.273	0.144	-0.326	
2.53	0.278	0.120	-0.919	
2.57	0.281	0.076	-1.314	
2.60	0.283	0.026	-1.471	
2.63	0.283	-0.026	-1.456	
2.67	0.281	-0.076	-1.260	
2.70	0.277	-0.116	-0.847	
2.73	0.273	-0.136	-0.312	
2.77	0.268	-0.138	0.258	
2.80	0.263	-0.119	0.822	
2.83	0.259	-0.078	1.227	
2.87	0.258	-0.031	1.428	
2.90	0.257	0.021	1.456	
2.93	0.259	0.072	1.260	
2.97	0.262	0.111	0.861	
3.00	0.267	0.132	0.353	
3.03	0.272	0.135	-0.189	
3.07	0.276	0.120	-0.731	
3.10	0.280	0.084	-1.194	
3.13	0.282	0.035	-1.463	
3.17	0.283	-0.019	-1.522	
3.20	0.281	-0.072	-1.368	
3.23	0.278	-0.115	-1.011	
3.27	0.273	-0.150	-0.350	
3.30	0.266	-0.140	0.342	
3.33	0.263	-0.111	0.646	
3.37	0.260	-0.101	1.042	
3.40	0.255	-0.054	1.668	
3.43	0.255	0.027	1.789	
3.47	0.258	0.086	1.297	
3.50	0.262	0.112	0.746	
3.53	0.266	0.130	0.317	
3.57	0.270	0.135	-0.128	
3.60	0.275	0.124	-0.630	
3.63	0.279	0.092	-1.095	
3.67	0.282	0.046	-1.380	
3.70	0.282	-0.005	-1.479	
3.73	0.281	-0.058	-1.366	
3.77	0.278	-0.103	-1.002	
3.80	0.274	-0.130	-0.463	
3.83	0.269	-0.135	0.133	
3.87	0.264	-0.119	0.669	
3.90	0.261	-0.087	1.062	
3.93	0.258	-0.044	1.298	
3.97	0.258	0.003	1.388	
4.00	0.259	0.052	1.307	
4.03	0.261	0.096	1.043	
4.07	0.265	0.126	0.549	
4.10	0.270	0.135	-0.000	
4.13	0.275	0.126	-0.568	
4.17	0.279	0.095	-1.056	
4.20	0.282	0.050	-1.350	
4.23	0.283	0.000	-1.458	
4.27	0.282	-0.053	-1.354	
4.30	0.279	-0.096	-1.022	
4.33	0.275	-0.124	-0.545	
4.37	0.270	-0.135	0.015	
4.40	0.265	-0.123	0.569	
4.43	0.261	-0.093	1.005	
4.47	0.259	-0.052	1.277	
4.50	0.258	-0.004	1.386	
4.53	0.258	0.045	1.321	
4.57	0.261	0.089	1.052	
4.60	0.265	0.120	0.601	
4.63	0.269	0.132	0.063	
4.67	0.274	0.124	-0.469	
4.70	0.278	0.099	-0.942	
4.73	0.281	0.058	-1.284	
4.77	0.282	0.008	-1.430	
4.80	0.282	-0.043	-1.366	
4.83	0.279	-0.089	-1.083	
4.87	0.275	-0.121	-0.596	
4.90	0.271	-0.130	-0.048	
4.93	0.266	-0.122	0.456	
4.97	0.262	-0.099	0.900	
5.00	0.259	-0.059	1.219	
5.03	0.258	-0.012	1.363	
5.07	0.258	0.036	1.336	
5.10	0.260	0.082	1.109	
5.13	0.264	0.115	0.685	
5.17	0.269	0.130	0.165	
5.20	0.273	0.127	-0.387	
5.23	0.278	0.103	-0.898	
5.27	0.281	0.063	-1.244	
