Vernier Format 2
100g.txt 6/30/2018 4:36:59
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.277	-0.075	-0.294	
0.03	0.275	-0.087	-0.204	
0.07	0.272	-0.096	0.004	
0.10	0.268	-0.093	0.387	
0.13	0.265	-0.071	0.795	
0.17	0.263	-0.036	1.062	
0.20	0.262	0.005	1.154	
0.23	0.263	0.048	0.992	
0.27	0.266	0.078	0.595	
0.30	0.269	0.090	0.091	
0.33	0.273	0.084	-0.424	
0.37	0.275	0.060	-0.867	
0.40	0.277	0.022	-1.151	
0.43	0.277	-0.025	-1.150	
0.47	0.275	-0.063	-0.857	
0.50	0.272	-0.087	-0.375	
0.53	0.269	-0.090	0.180	
0.57	0.266	-0.073	0.681	
0.60	0.263	-0.041	1.040	
0.63	0.263	0.003	1.146	
0.67	0.264	0.044	0.973	
0.70	0.266	0.072	0.626	
0.73	0.269	0.088	0.173	
0.77	0.272	0.085	-0.325	
0.80	0.275	0.065	-0.774	
0.83	0.277	0.029	-1.060	
0.87	0.277	-0.012	-1.111	
0.90	0.276	-0.051	-0.933	
0.93	0.274	-0.081	-0.528	
0.97	0.270	-0.090	0.005	
1.00	0.267	-0.079	0.512	
1.03	0.264	-0.053	0.915	
1.07	0.263	-0.013	1.126	
1.10	0.263	0.031	1.044	
1.13	0.265	0.063	0.714	
1.17	0.268	0.081	0.263	
1.20	0.271	0.082	-0.229	
1.23	0.274	0.064	-0.659	
1.27	0.276	0.034	-0.929	
1.30	0.276	-0.003	-0.999	
1.33	0.276	-0.037	-0.890	
1.37	0.274	-0.067	-0.613	
1.40	0.271	-0.084	-0.161	
1.43	0.268	-0.080	0.354	
1.47	0.265	-0.057	0.784	
1.50	0.264	-0.023	1.042	
1.53	0.263	0.018	1.077	
1.57	0.265	0.057	0.840	
1.60	0.268	0.080	0.397	
1.63	0.271	0.084	-0.096	
1.67	0.274	0.073	-0.563	
1.70	0.276	0.044	-0.921	
1.73	0.277	0.005	-1.065	
1.77	0.276	-0.034	-0.953	
1.80	0.274	-0.064	-0.642	
1.83	0.272	-0.079	-0.229	
1.87	0.269	-0.080	0.228	
1.90	0.266	-0.064	0.659	
1.93	0.264	-0.033	0.964	
1.97	0.263	0.006	1.075	
2.00	0.264	0.045	0.937	
2.03	0.267	0.076	0.542	
2.07	0.270	0.086	0.002	
2.10	0.273	0.074	-0.496	
2.13	0.275	0.048	-0.842	
2.17	0.276	0.014	-1.013	
2.20	0.276	-0.024	-0.979	
2.23	0.275	-0.058	-0.713	
2.27	0.272	-0.078	-0.263	
2.30	0.269	-0.075	0.194	
2.33	0.267	-0.061	0.547	
2.37	0.265	-0.037	0.810	
2.40	0.264	-0.004	0.944	
2.43	0.264	0.031	0.889	
2.47	0.266	0.061	0.631	
2.50	0.269	0.077	0.226	
2.53	0.272	0.079	-0.262	
2.57	0.275	0.060	-0.735	
2.60	0.276	0.024	-1.020	
2.63	0.276	-0.016	-1.040	
2.67	0.275	-0.052	-0.814	
2.70	0.273	-0.075	-0.409	
2.73	0.269	-0.081	0.080	
2.77	0.267	-0.068	0.515	
2.80	0.265	-0.043	0.814	
2.83	0.263	-0.010	0.969	
2.87	0.264	0.027	0.915	
2.90	0.265	0.057	0.658	
2.93	0.268	0.074	0.279	
2.97	0.271	0.077	-0.161	
3.00	0.273	0.064	-0.611	
3.03	0.276	0.034	-0.958	
3.07	0.276	-0.008	-1.046	
3.10	0.275	-0.044	-0.863	
3.13	0.273	-0.069	-0.505	
3.17	0.270	-0.080	-0.045	
3.20	0.267	-0.074	0.444	
3.23	0.264	-0.048	0.818	
3.27	0.263	-0.012	0.960	
3.30	0.264	0.022	0.901	
3.33	0.265	0.051	0.699	
3.37	0.267	0.073	0.346	
3.40	0.270	0.077	-0.105	
3.43	0.273	0.065	-0.534	
3.47	0.275	0.039	-0.860	
3.50	0.276	0.003	-1.016	
3.53	0.275	-0.036	-0.910	
3.57	0.273	-0.065	-0.563	
3.60	0.270	-0.076	-0.112	
3.63	0.268	-0.072	0.335	
3.67	0.265	-0.053	0.720	
3.70	0.264	-0.019	0.945	
3.73	0.264	0.017	0.930	
3.77	0.265	0.048	0.721	
3.80	0.267	0.069	0.376	
3.83	0.270	0.075	-0.054	
3.87	0.273	0.065	-0.484	
3.90	0.275	0.040	-0.804	
3.93	0.276	0.006	-0.930	
3.97	0.275	-0.027	-0.867	
4.00	0.274	-0.056	-0.643	
4.03	0.271	-0.074	-0.259	
4.07	0.268	-0.075	0.208	
4.10	0.266	-0.059	0.628	
4.13	0.264	-0.030	0.915	
4.17	0.264	0.007	0.994	
4.20	0.265	0.044	0.820	
4.23	0.267	0.068	0.447	
4.27	0.270	0.075	-0.009	
4.30	0.272	0.066	-0.438	
4.33	0.274	0.043	-0.751	
4.37	0.275	0.012	-0.896	
4.40	0.275	-0.022	-0.850	
4.43	0.274	-0.049	-0.647	
4.47	0.272	-0.068	-0.333	
4.50	0.269	-0.075	0.106	
4.53	0.266	-0.061	0.554	
4.57	0.264	-0.034	0.857	
4.60	0.264	0.001	0.973	
4.63	0.264	0.037	0.876	
4.67	0.266	0.066	0.546	
4.70	0.269	0.077	0.072	
4.73	0.272	0.070	-0.376	
4.77	0.274	0.049	-0.720	
4.80	0.276	0.017	-0.897	
4.83	0.276	-0.016	-0.871	
4.87	0.274	-0.046	-0.665	
4.90	0.272	-0.063	-0.351	
4.93	0.270	-0.070	0.006	
4.97	0.267	-0.064	0.407	
5.00	0.265	-0.042	0.758	
5.03	0.264	-0.009	0.937	
5.07	0.264	0.027	0.888	
5.10	0.266	0.055	0.637	
5.13	0.268	0.073	0.245	
5.17	0.271	0.075	-0.245	
5.20	0.274	0.055	-0.672	
5.23	0.275	0.024	-0.905	
5.27	0.276	-0.010	-0.934	
