Vernier Format 2
0g.txt 6/30/2018 4:31:25
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.266	-0.226	1.984	
0.03	0.257	-0.170	2.386	
0.07	0.252	-0.083	2.876	
0.10	0.251	0.029	3.104	
0.13	0.254	0.145	2.652	
0.17	0.261	0.228	1.444	
0.20	0.271	0.254	-0.221	
0.23	0.280	0.212	-1.845	
0.27	0.287	0.117	-2.969	
0.30	0.289	-0.008	-3.313	
0.33	0.286	-0.127	-2.831	
0.37	0.279	-0.215	-1.660	
0.40	0.270	-0.250	-0.052	
0.43	0.261	-0.219	1.563	
0.47	0.254	-0.133	2.731	
0.50	0.251	-0.017	3.196	
0.53	0.253	0.101	2.901	
0.57	0.259	0.195	1.922	
0.60	0.267	0.243	0.457	
0.63	0.276	0.230	-1.157	
0.67	0.284	0.158	-2.495	
0.70	0.288	0.045	-3.187	
0.73	0.287	-0.077	-3.066	
0.77	0.282	-0.180	-2.183	
0.80	0.274	-0.238	-0.734	
0.83	0.265	-0.234	0.892	
0.87	0.257	-0.172	2.270	
0.90	0.252	-0.066	3.058	
0.93	0.252	0.054	3.062	
0.97	0.256	0.157	2.343	
1.00	0.264	0.224	1.094	
1.03	0.273	0.239	-0.460	
1.07	0.281	0.193	-1.967	
1.10	0.287	0.094	-2.968	
1.13	0.288	-0.028	-3.163	
1.17	0.285	-0.138	-2.568	
1.20	0.278	-0.215	-1.361	
1.23	0.269	-0.240	0.208	
1.27	0.260	-0.200	1.711	
1.30	0.254	-0.112	2.743	
1.33	0.252	0.002	3.090	
1.37	0.255	0.115	2.672	
1.40	0.261	0.197	1.641	
1.43	0.269	0.235	0.222	
1.47	0.278	0.216	-1.333	
1.50	0.285	0.138	-2.596	
1.53	0.288	0.023	-3.149	
1.57	0.286	-0.096	-2.847	
1.60	0.281	-0.186	-1.839	
1.63	0.273	-0.229	-0.420	
1.67	0.264	-0.217	1.082	
1.70	0.257	-0.150	2.310	
1.73	0.253	-0.047	2.959	
1.77	0.253	0.068	2.879	
1.80	0.258	0.165	2.088	
1.83	0.265	0.220	0.796	
1.87	0.274	0.223	-0.687	
1.90	0.282	0.172	-2.056	
1.93	0.287	0.073	-2.938	
1.97	0.287	-0.047	-3.014	
2.00	0.283	-0.151	-2.272	
2.03	0.276	-0.213	-0.993	
2.07	0.268	-0.221	0.459	
2.10	0.260	-0.179	1.791	
2.13	0.255	-0.091	2.704	
2.17	0.253	0.020	2.952	
2.20	0.256	0.127	2.450	
2.23	0.263	0.200	1.328	
2.27	0.271	0.223	-0.095	
2.30	0.279	0.193	-1.503	
2.33	0.285	0.115	-2.580	
2.37	0.287	0.004	-3.009	
2.40	0.285	-0.109	-2.616	
2.43	0.279	-0.191	-1.524	
2.47	0.271	-0.219	-0.116	
2.50	0.263	-0.196	1.238	
2.53	0.257	-0.129	2.312	
2.57	0.254	-0.028	2.853	
2.60	0.255	0.080	2.692	
2.63	0.259	0.171	1.838	
2.67	0.267	0.216	0.506	
2.70	0.275	0.207	-0.924	
2.73	0.282	0.149	-2.130	
2.77	0.286	0.052	-2.839	
2.80	0.286	-0.061	-2.819	
2.83	0.282	-0.158	-2.030	
2.87	0.275	-0.211	-0.722	
2.90	0.266	-0.208	0.684	
2.93	0.259	-0.158	1.862	
2.97	0.255	-0.073	2.621	
3.00	0.254	0.033	2.771	
3.03	0.257	0.131	2.226	
3.07	0.264	0.198	1.101	
3.10	0.272	0.213	-0.325	
3.13	0.279	0.173	-1.654	
3.17	0.285	0.090	-2.537	
3.20	0.286	-0.013	-2.798	
3.23	0.284	-0.115	-2.372	
3.27	0.277	-0.189	-1.310	
3.30	0.270	-0.213	0.100	
3.33	0.262	-0.179	1.421	
3.37	0.257	-0.105	2.319	
3.40	0.254	-0.010	2.678	
3.43	0.256	0.089	2.434	
3.47	0.261	0.168	1.604	
3.50	0.268	0.209	0.334	
3.53	0.276	0.195	-1.089	
3.57	0.282	0.127	-2.213	
3.60	0.285	0.030	-2.724	
3.63	0.285	-0.072	-2.573	
3.67	0.280	-0.159	-1.793	
3.70	0.273	-0.206	-0.526	
3.73	0.265	-0.198	0.871	
3.77	0.258	-0.139	1.993	
3.80	0.255	-0.049	2.572	
3.83	0.255	0.048	2.555	
3.87	0.258	0.136	1.966	
3.90	0.265	0.193	0.889	
3.93	0.272	0.204	-0.458	
3.97	0.280	0.161	-1.743	
4.00	0.284	0.074	-2.556	
4.03	0.285	-0.029	-2.680	
4.07	0.282	-0.122	-2.149	
4.10	0.276	-0.187	-1.095	
4.13	0.268	-0.204	0.252	
4.17	0.261	-0.168	1.524	
4.20	0.256	-0.090	2.372	
4.23	0.255	0.008	2.609	
4.27	0.257	0.100	2.246	
4.30	0.262	0.171	1.367	
4.33	0.269	0.201	0.126	
4.37	0.277	0.182	-1.201	
4.40	0.283	0.114	-2.262	
4.43	0.285	0.014	-2.698	
4.47	0.284	-0.087	-2.397	
4.50	0.279	-0.161	-1.521	
4.53	0.272	-0.197	-0.311	
4.57	0.264	-0.184	0.965	
4.60	0.258	-0.126	2.007	
4.63	0.255	-0.037	2.554	
4.67	0.256	0.062	2.457	
4.70	0.260	0.144	1.745	
4.73	0.266	0.190	0.623	
4.77	0.274	0.189	-0.632	
4.80	0.280	0.145	-1.773	
4.83	0.284	0.061	-2.521	
4.87	0.285	-0.043	-2.585	
4.90	0.281	-0.132	-1.931	
4.93	0.275	-0.184	-0.811	
4.97	0.268	-0.189	0.434	
5.00	0.261	-0.152	1.551	
5.03	0.256	-0.077	2.319	
5.07	0.255	0.018	2.537	
5.10	0.258	0.111	2.106	
5.13	0.263	0.174	1.121	
5.17	0.270	0.192	-0.121	
5.20	0.277	0.164	-1.318	
5.23	0.282	0.097	-2.218	
5.27	0.285	0.002	-2.592	
