Vernier Format 2
300g.txt 6/30/2018 4:42:56
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.274	0.123	-0.957	
0.03	0.279	0.093	-1.252	
0.07	0.282	0.048	-1.637	
0.10	0.283	-0.017	-1.942	
0.13	0.281	-0.099	-1.729	
0.17	0.275	-0.151	-0.931	
0.20	0.270	-0.159	-0.108	
0.23	0.264	-0.151	0.545	
0.27	0.259	-0.122	1.129	
0.30	0.256	-0.073	1.565	
0.33	0.254	-0.011	1.779	
0.37	0.255	0.053	1.726	
0.40	0.258	0.110	1.403	
0.43	0.262	0.153	0.803	
0.47	0.268	0.175	-0.110	
0.50	0.275	0.151	-1.134	
0.53	0.280	0.081	-1.668	
0.57	0.280	0.027	-1.750	
0.60	0.282	-0.030	-1.811	
0.63	0.279	-0.110	-1.394	
0.67	0.273	-0.136	-0.623	
0.70	0.269	-0.137	-0.149	
0.73	0.264	-0.150	0.452	
0.77	0.258	-0.120	1.311	
0.80	0.255	-0.051	1.823	
0.83	0.255	0.018	1.828	
0.87	0.257	0.079	1.504	
0.90	0.260	0.122	1.007	
0.93	0.265	0.149	0.381	
0.97	0.271	0.150	-0.331	
1.00	0.276	0.129	-1.097	
1.03	0.280	0.076	-1.787	
1.07	0.281	-0.003	-2.052	
1.10	0.280	-0.074	-1.839	
1.13	0.276	-0.138	-1.187	
1.17	0.270	-0.164	-0.206	
1.20	0.264	-0.145	0.608	
1.23	0.260	-0.113	1.122	
1.27	0.256	-0.068	1.493	
1.30	0.255	-0.009	1.649	
1.33	0.256	0.050	1.539	
1.37	0.258	0.102	1.152	
1.40	0.263	0.133	0.538	
1.43	0.268	0.138	-0.114	
1.47	0.273	0.123	-0.701	
1.50	0.277	0.088	-1.172	
1.53	0.279	0.045	-1.598	
1.57	0.280	-0.019	-1.903	
1.60	0.278	-0.101	-1.594	
1.63	0.272	-0.145	-0.708	
1.67	0.267	-0.145	0.163	
1.70	0.262	-0.125	0.797	
1.73	0.258	-0.088	1.242	
1.77	0.256	-0.039	1.524	
1.80	0.256	0.020	1.582	
1.83	0.257	0.075	1.335	
1.87	0.261	0.115	0.855	
1.90	0.266	0.135	0.241	
1.93	0.271	0.132	-0.414	
1.97	0.275	0.111	-1.131	
2.00	0.279	0.052	-1.668	
2.03	0.279	-0.018	-1.655	
2.07	0.277	-0.066	-1.333	
2.10	0.274	-0.108	-0.885	
2.13	0.270	-0.130	-0.272	
2.17	0.265	-0.128	0.377	
2.20	0.261	-0.103	0.948	
2.23	0.257	-0.060	1.342	
2.27	0.256	-0.006	1.478	
2.30	0.257	0.046	1.364	
2.33	0.259	0.089	1.070	
2.37	0.263	0.120	0.643	
2.40	0.268	0.134	0.114	
2.43	0.272	0.135	-0.623	
2.47	0.278	0.096	-1.428	
2.50	0.280	0.026	-1.795	
2.53	0.280	-0.037	-1.696	
2.57	0.277	-0.099	-1.198	
2.60	0.272	-0.120	-0.540	
2.63	0.269	-0.130	0.014	
2.67	0.263	-0.124	0.653	
2.70	0.260	-0.083	1.163	
2.73	0.257	-0.038	1.427	
2.77	0.257	0.016	1.511	
2.80	0.258	0.068	1.362	
2.83	0.261	0.119	0.856	
2.87	0.268	0.130	0.179	
2.90	0.270	0.125	-0.393	
2.93	0.276	0.107	-1.027	
2.97	0.279	0.052	-1.482	
3.00	0.280	-0.003	-1.570	
3.03	0.278	-0.058	-1.410	
3.07	0.275	-0.102	-1.028	
3.10	0.271	-0.134	-0.395	
3.13	0.265	-0.134	0.392	
3.17	0.261	-0.101	0.985	
3.20	0.259	-0.060	1.320	
3.23	0.257	-0.030	1.519	
3.27	0.258	0.044	1.539	
3.30	0.260	0.105	1.132	
3.33	0.266	0.133	0.333	
3.37	0.270	0.121	-0.345	
3.40	0.274	0.102	-0.788	
3.43	0.277	0.067	-1.121	
3.47	0.279	0.022	-1.277	
3.50	0.279	-0.022	-1.300	
3.53	0.277	-0.067	-1.184	
3.57	0.274	-0.106	-0.848	
3.60	0.270	-0.134	-0.195	
3.63	0.264	-0.125	0.631	
3.67	0.261	-0.082	1.171	
3.70	0.258	-0.037	1.385	
3.73	0.258	0.014	1.408	
3.77	0.259	0.062	1.227	
3.80	0.262	0.106	0.736	
3.83	0.268	0.112	0.158	
3.87	0.270	0.110	-0.278	
3.90	0.275	0.100	-0.837	
3.93	0.277	0.053	-1.331	
3.97	0.279	0.001	-1.518	
4.00	0.278	-0.055	-1.421	
4.03	0.275	-0.106	-0.913	
4.07	0.270	-0.125	-0.129	
4.10	0.266	-0.108	0.501	
4.13	0.262	-0.081	0.836	
4.17	0.260	-0.049	1.022	
4.20	0.259	-0.013	1.139	
4.23	0.259	0.029	1.153	
4.27	0.261	0.069	1.000	
4.30	0.264	0.100	0.654	
4.33	0.268	0.122	0.005	
4.37	0.273	0.109	-0.831	
4.40	0.276	0.051	-1.203	
4.43	0.276	0.009	-1.024	
4.47	0.276	-0.008	-1.003	
4.50	0.276	-0.049	-1.142	
4.53	0.273	-0.103	-0.780	
4.57	0.268	-0.115	-0.009	
4.60	0.265	-0.094	0.561	
4.63	0.262	-0.069	0.864	
4.67	0.260	-0.035	1.054	
4.70	0.259	0.004	1.125	
4.73	0.260	0.045	1.013	
4.77	0.262	0.077	0.705	
4.80	0.265	0.095	0.283	
4.83	0.269	0.096	-0.168	
4.87	0.272	0.081	-0.545	
4.90	0.275	0.061	-0.944	
4.93	0.277	0.020	-1.331	
4.97	0.276	-0.038	-1.371	
5.00	0.274	-0.087	-0.939	
5.03	0.270	-0.108	-0.255	
5.07	0.266	-0.099	0.313	
5.10	0.263	-0.080	0.688	
5.13	0.261	-0.051	0.952	
5.17	0.259	-0.014	1.081	
5.20	0.260	0.026	1.040	
5.23	0.261	0.061	0.825	
5.27	0.264	0.083	0.516	
