Vernier Format 2
420g.txt 6/30/2018 4:48:11
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.256	0.015	0.890	
0.03	0.256	0.041	1.066	
0.07	0.258	0.076	1.272	
0.10	0.260	0.137	1.142	
0.13	0.268	0.176	0.324	
0.17	0.274	0.160	-0.606	
0.20	0.279	0.127	-1.309	
0.23	0.283	0.069	-1.802	
0.27	0.284	-0.002	-1.984	
0.30	0.283	-0.073	-1.830	
0.33	0.279	-0.131	-1.385	
0.37	0.274	-0.176	-0.590	
0.40	0.265	-0.173	0.304	
0.43	0.262	-0.147	0.959	
0.47	0.256	-0.109	1.549	
0.50	0.253	-0.038	1.917	
0.53	0.253	0.029	1.928	
0.57	0.255	0.096	1.695	
0.60	0.260	0.157	1.018	
0.63	0.268	0.168	0.188	
0.67	0.271	0.161	-0.460	
0.70	0.278	0.142	-1.196	
0.73	0.282	0.079	-1.796	
0.77	0.284	0.009	-1.985	
0.80	0.283	-0.063	-1.814	
0.83	0.279	-0.121	-1.319	
0.87	0.274	-0.155	-0.674	
0.90	0.268	-0.165	0.009	
0.93	0.263	-0.159	0.803	
0.97	0.256	-0.115	1.629	
1.00	0.254	-0.031	1.912	
1.03	0.255	0.026	1.755	
1.07	0.256	0.078	1.649	
1.10	0.260	0.147	1.189	
1.13	0.267	0.174	0.273	
1.17	0.273	0.161	-0.590	
1.20	0.278	0.128	-1.252	
1.23	0.282	0.073	-1.714	
1.27	0.283	0.007	-1.917	
1.30	0.282	-0.062	-1.804	
1.33	0.279	-0.128	-1.216	
1.37	0.272	-0.149	-0.441	
1.40	0.268	-0.146	0.070	
1.43	0.263	-0.143	0.544	
1.47	0.258	-0.119	1.222	
1.50	0.254	-0.063	1.885	
1.53	0.253	0.018	2.152	
1.57	0.255	0.099	1.804	
1.60	0.261	0.152	1.009	
1.63	0.266	0.165	0.197	
1.67	0.272	0.160	-0.497	
1.70	0.278	0.132	-1.141	
1.73	0.282	0.081	-1.637	
1.77	0.283	0.015	-1.859	
1.80	0.283	-0.052	-1.740	
1.83	0.280	-0.109	-1.316	
1.87	0.275	-0.145	-0.703	
1.90	0.269	-0.156	-0.050	
1.93	0.264	-0.148	0.592	
1.97	0.259	-0.123	1.326	
2.00	0.254	-0.054	1.853	
2.03	0.255	0.023	1.751	
2.07	0.257	0.063	1.522	
2.10	0.259	0.122	1.263	
2.13	0.266	0.165	0.515	
2.17	0.271	0.160	-0.363	
2.20	0.277	0.133	-1.055	
2.23	0.281	0.085	-1.548	
2.27	0.283	0.024	-1.783	
2.30	0.282	-0.041	-1.741	
2.33	0.280	-0.100	-1.400	
2.37	0.275	-0.141	-0.827	
2.40	0.270	-0.158	-0.137	
2.43	0.264	-0.150	0.551	
2.47	0.259	-0.123	1.229	
2.50	0.255	-0.060	1.642	
2.53	0.256	-0.002	1.704	
2.57	0.255	0.051	1.735	
2.60	0.258	0.120	1.491	
2.63	0.263	0.169	0.702	
2.67	0.271	0.174	-0.305	
2.70	0.276	0.139	-1.078	
2.73	0.280	0.093	-1.556	
2.77	0.283	0.031	-1.810	
2.80	0.283	-0.035	-1.768	
2.83	0.280	-0.095	-1.453	
2.87	0.276	-0.137	-0.953	
2.90	0.271	-0.159	-0.357	
2.93	0.265	-0.168	0.444	
2.97	0.258	-0.134	1.323	
3.00	0.255	-0.067	1.838	
3.03	0.254	0.000	1.952	
3.07	0.255	0.068	1.799	
3.10	0.258	0.131	1.273	
3.13	0.265	0.162	0.457	
3.17	0.270	0.158	-0.298	
3.20	0.276	0.138	-0.935	
3.23	0.280	0.094	-1.463	
3.27	0.282	0.035	-1.772	
3.30	0.282	-0.030	-1.840	
3.33	0.280	-0.094	-1.640	
3.37	0.276	-0.152	-1.026	
3.40	0.269	-0.174	-0.068	
3.43	0.263	-0.150	0.720	
3.47	0.259	-0.115	1.188	
3.50	0.255	-0.069	1.518	
3.53	0.254	-0.011	1.698	
3.57	0.255	0.051	1.654	
3.60	0.257	0.106	1.354	
3.63	0.262	0.146	0.845	
3.67	0.267	0.171	0.080	
3.70	0.275	0.157	-0.847	
3.73	0.279	0.106	-1.524	
3.77	0.282	0.044	-1.820	
3.80	0.282	-0.023	-1.822	
3.83	0.280	-0.084	-1.563	
3.87	0.276	-0.130	-1.123	
3.90	0.271	-0.168	-0.401	
3.93	0.264	-0.166	0.543	
3.97	0.259	-0.123	1.239	
4.00	0.256	-0.071	1.565	
4.03	0.254	-0.014	1.704	
4.07	0.255	0.045	1.698	
4.10	0.257	0.104	1.469	
4.13	0.262	0.155	0.843	
4.17	0.269	0.170	-0.073	
4.20	0.274	0.145	-0.853	
4.23	0.279	0.105	-1.364	
4.27	0.281	0.049	-1.657	
4.30	0.282	-0.012	-1.710	
4.33	0.281	-0.071	-1.540	
4.37	0.277	-0.121	-1.140	
4.40	0.272	-0.151	-0.555	
4.43	0.267	-0.164	0.218	
4.47	0.260	-0.140	1.056	
4.50	0.256	-0.084	1.609	
4.53	0.254	-0.022	1.819	
4.57	0.255	0.043	1.767	
4.60	0.257	0.100	1.481	
4.63	0.261	0.152	0.870	
4.67	0.269	0.169	-0.034	
4.70	0.274	0.144	-0.805	
4.73	0.278	0.106	-1.316	
4.77	0.281	0.052	-1.633	
4.80	0.282	-0.010	-1.681	
4.83	0.281	-0.067	-1.493	
4.87	0.277	-0.112	-1.153	
4.90	0.273	-0.146	-0.663	
4.93	0.267	-0.167	0.124	
4.97	0.260	-0.143	1.031	
5.00	0.257	-0.085	1.564	
5.03	0.255	-0.027	1.695	
5.07	0.255	0.031	1.641	
5.10	0.257	0.085	1.459	
5.13	0.261	0.133	1.075	
5.17	0.266	0.169	0.304	
5.20	0.273	0.161	-0.662	
5.23	0.278	0.115	-1.338	
5.27	0.281	0.060	-1.642	
