Vernier Format 2
340g.txt 6/30/2018 4:44:42
Run 1
Time	Position	Velocity	Acceleration	
T	P	V	A	
s	m	m/s	m/s^2	

0.00	0.269	-0.193	0.948	
0.03	0.262	-0.172	1.352	
0.07	0.256	-0.119	1.847	
0.10	0.253	-0.040	2.096	
0.13	0.253	0.013	1.955	
0.17	0.256	0.096	1.555	
0.20	0.260	0.141	0.992	
0.23	0.266	0.166	0.301	
0.27	0.272	0.163	-0.459	
0.30	0.277	0.138	-1.261	
0.33	0.282	0.077	-1.944	
0.37	0.283	-0.006	-2.159	
0.40	0.282	-0.081	-1.906	
0.43	0.277	-0.139	-1.377	
0.47	0.272	-0.182	-0.528	
0.50	0.264	-0.183	0.558	
0.53	0.258	-0.136	1.391	
0.57	0.255	-0.078	1.824	
0.60	0.253	-0.009	1.992	
0.63	0.254	0.065	1.792	
0.67	0.258	0.120	1.283	
0.70	0.263	0.152	0.683	
0.73	0.268	0.166	0.013	
0.77	0.274	0.161	-0.892	
0.80	0.281	0.112	-1.879	
0.83	0.283	0.016	-2.259	
0.87	0.281	-0.063	-1.890	
0.90	0.278	-0.113	-1.299	
0.93	0.273	-0.149	-0.649	
0.97	0.267	-0.159	0.070	
1.00	0.262	-0.143	0.754	
1.03	0.257	-0.106	1.331	
1.07	0.254	-0.050	1.721	
1.10	0.254	0.016	1.842	
1.13	0.255	0.082	1.631	
1.17	0.259	0.134	1.102	
1.20	0.265	0.160	0.408	
1.23	0.271	0.159	-0.280	
1.27	0.276	0.144	-1.047	
1.30	0.282	0.092	-1.821	
1.33	0.283	0.010	-2.176	
1.37	0.282	-0.066	-2.052	
1.40	0.279	-0.140	-1.446	
1.43	0.271	-0.176	-0.433	
1.47	0.265	-0.164	0.482	
1.50	0.260	-0.134	1.110	
1.53	0.256	-0.087	1.564	
1.57	0.254	-0.024	1.801	
1.60	0.255	0.042	1.730	
1.63	0.257	0.098	1.390	
1.67	0.261	0.141	0.820	
1.70	0.267	0.157	0.115	
1.73	0.273	0.148	-0.586	
1.77	0.277	0.115	-1.216	
1.80	0.280	0.067	-1.794	
1.83	0.283	-0.007	-2.189	
1.87	0.281	-0.100	-1.910	
1.90	0.275	-0.154	-1.010	
1.93	0.269	-0.165	-0.106	
1.97	0.263	-0.155	0.633	
2.00	0.258	-0.121	1.268	
2.03	0.255	-0.066	1.699	
2.07	0.253	0.000	1.836	
2.10	0.255	0.066	1.650	
2.13	0.258	0.117	1.203	
2.17	0.263	0.149	0.618	
2.20	0.269	0.159	-0.044	
2.23	0.274	0.152	-0.851	
2.27	0.280	0.105	-1.680	
2.30	0.282	0.028	-2.118	
2.33	0.282	-0.049	-2.084	
2.37	0.279	-0.126	-1.534	
2.40	0.272	-0.164	-0.586	
2.43	0.267	-0.160	0.271	
2.47	0.261	-0.139	0.934	
2.50	0.257	-0.095	1.437	
2.53	0.255	-0.037	1.700	
2.57	0.254	0.025	1.723	
2.60	0.256	0.084	1.502	
2.63	0.260	0.131	1.053	
2.67	0.265	0.158	0.439	
2.70	0.271	0.168	-0.403	
2.73	0.278	0.135	-1.329	
2.77	0.281	0.123	-1.884	
2.80	0.282	-0.003	-2.010	
2.83	0.281	-0.073	-1.837	
2.87	0.277	-0.138	-1.247	
2.90	0.271	-0.167	-0.330	
2.93	0.265	-0.155	0.500	
2.97	0.260	-0.127	1.129	
3.00	0.256	-0.077	1.592	
3.03	0.255	-0.014	1.801	
3.07	0.255	0.050	1.762	
3.10	0.258	0.109	1.478	
3.13	0.262	0.161	0.789	
3.17	0.270	0.173	-0.231	
3.20	0.275	0.139	-1.064	
3.23	0.279	0.092	-1.573	
3.27	0.282	0.023	-1.729	
3.30	0.280	-0.030	-1.614	
3.33	0.280	-0.080	-1.508	
3.37	0.276	-0.146	-0.960	
3.40	0.268	-0.154	-0.117	
3.43	0.265	-0.144	0.514	
3.47	0.259	-0.123	1.191	
3.50	0.256	-0.061	1.707	
3.53	0.255	0.004	1.823	
3.57	0.256	0.068	1.650	
3.60	0.259	0.120	1.213	
3.63	0.264	0.152	0.599	
3.67	0.270	0.167	-0.232	
3.70	0.277	0.142	-1.167	
3.73	0.280	0.078	-1.776	
3.77	0.282	0.011	-1.962	
3.80	0.281	-0.058	-1.866	
3.83	0.278	-0.126	-1.355	
3.87	0.272	-0.160	-0.467	
3.90	0.266	-0.153	0.352	
3.93	0.261	-0.130	0.962	
3.97	0.257	-0.085	1.407	
4.00	0.255	-0.030	1.621	
4.03	0.255	0.028	1.618	
4.07	0.257	0.084	1.364	
4.10	0.261	0.126	0.850	
4.13	0.266	0.145	0.175	
4.17	0.271	0.140	-0.560	
4.20	0.276	0.106	-1.230	
4.23	0.279	0.051	-1.653	
4.27	0.280	-0.013	-1.750	
4.30	0.278	-0.075	-1.501	
4.33	0.274	-0.121	-0.962	
4.37	0.269	-0.142	-0.292	
4.40	0.264	-0.140	0.389	
4.43	0.259	-0.115	1.005	
4.47	0.256	-0.069	1.468	
4.50	0.255	-0.011	1.685	
4.53	0.255	0.052	1.589	
4.57	0.258	0.104	1.205	
4.60	0.263	0.135	0.676	
4.63	0.268	0.149	0.084	
4.67	0.273	0.148	-0.714	
4.70	0.279	0.106	-1.587	
4.73	0.281	0.031	-2.065	
4.77	0.281	-0.051	-1.920	
4.80	0.277	-0.112	-1.274	
4.83	0.273	-0.137	-0.541	
4.87	0.267	-0.145	0.113	
4.90	0.262	-0.128	0.714	
4.93	0.258	-0.093	1.181	
4.97	0.256	-0.046	1.501	
5.00	0.255	0.012	1.612	
5.03	0.257	0.069	1.462	
5.07	0.260	0.114	1.109	
5.10	0.264	0.147	0.564	
5.13	0.270	0.162	-0.278	
5.17	0.277	0.133	-1.232	
5.20	0.280	0.068	-1.822	
5.23	0.281	-0.001	-1.963	
5.27	0.280	-0.074	-1.678	
